comp_go_id,component_id,go_id
2555442,457,GO:0005516
2555449,457,GO:0005575
2555448,457,GO:0005886
2555443,457,GO:0007165
2555450,457,GO:0007267
2555439,457,GO:0008092
2555434,457,GO:0008150
2555433,457,GO:0008289
2555441,457,GO:0016020
2555445,457,GO:0019899
2555440,457,GO:0032880
2555438,457,GO:0035254
2555446,457,GO:0042592
2555435,457,GO:0042802
2555447,457,GO:0043065
2555466,458,GO:0000166
2555470,458,GO:0003682
2555458,458,GO:0005515
2555456,458,GO:0005575
2555457,458,GO:0005634
2555472,458,GO:0005654
2555460,458,GO:0005737
2555459,458,GO:0005794
2555454,458,GO:0005829
2555473,458,GO:0006629
2555474,458,GO:0006914
2555467,458,GO:0006950
2555463,458,GO:0007165
2555452,458,GO:0008150
2555469,458,GO:0009058
2555465,458,GO:0016301
2555451,458,GO:0016310
2555462,458,GO:0016740
2555464,458,GO:0030554
2555453,458,GO:0032880
2555468,458,GO:0042592
2555455,458,GO:0043167
2555471,458,GO:0043226
2555461,458,GO:0044281
2555477,459,GO:0005515
2555486,459,GO:0005575
2555475,459,GO:0005634
2555485,459,GO:0005654
2555480,459,GO:0005737
2555479,459,GO:0005829
2555483,459,GO:0006629
2555482,459,GO:0007165
2555478,459,GO:0008150
2555487,459,GO:0009058
2555476,459,GO:0016301
2555484,459,GO:0019899
2555481,459,GO:0044281
2555492,460,GO:0003674
2555491,460,GO:0005515
2555493,460,GO:0005539
2555502,460,GO:0005575
2555498,460,GO:0005576
2555490,460,GO:0005615
2555489,460,GO:0005777
2555501,460,GO:0005886
2555488,460,GO:0009308
2555499,460,GO:0016020
2555495,460,GO:0016491
2555494,460,GO:0042803
2555500,460,GO:0043167
2555496,460,GO:0043226
2555497,460,GO:0046677
2555514,461,GO:0004252
2555504,461,GO:0005515
2555513,461,GO:0005575
2555510,461,GO:0005576
2555503,461,GO:0005615
2555509,461,GO:0005829
2555512,461,GO:0006508
2555505,461,GO:0008150
2555511,461,GO:0008233
2555508,461,GO:0009056
2555506,461,GO:0016787
2555507,461,GO:0032880
2555534,462,GO:0005102
2555517,462,GO:0005178
2555524,462,GO:0005515
2555518,462,GO:0005539
2555532,462,GO:0005576
2555515,462,GO:0005615
2555523,462,GO:0005634
2555535,462,GO:0005654
2555525,462,GO:0005737
2555520,462,GO:0005829
2555531,462,GO:0006950
2555527,462,GO:0007165
2555533,462,GO:0008083
2555516,462,GO:0008150
2555519,462,GO:0008283
2555521,462,GO:0030154
2555526,462,GO:0030312
2555529,462,GO:0040007
2555522,462,GO:0043085
2555530,462,GO:0048646
2555528,462,GO:0048856
2555547,463,GO:0003674
2555542,463,GO:0005515
2555540,463,GO:0005575
2555551,463,GO:0005576
2555541,463,GO:0005634
2555552,463,GO:0005768
2555555,463,GO:0005886
2555553,463,GO:0006810
2555549,463,GO:0006950
2555539,463,GO:0007009
2555545,463,GO:0007155
2555536,463,GO:0008150
2555550,463,GO:0016020
2555546,463,GO:0016192
2555538,463,GO:0043167
2555554,463,GO:0043226
2555543,463,GO:0044281
2555548,463,GO:0048646
2555544,463,GO:0048856
2555537,463,GO:0048870
2555558,464,GO:0003674
2555557,464,GO:0005515
2555567,464,GO:0005575
2555561,464,GO:0005737
2555556,464,GO:0005886
2555566,464,GO:0006810
2555565,464,GO:0007165
2555560,464,GO:0008150
2555562,464,GO:0016020
2555559,464,GO:0022857
2555568,464,GO:0030554
2555564,464,GO:0043167
2555563,464,GO:0055085
2555576,465,GO:0004930
2555570,465,GO:0005515
2555578,465,GO:0005575
2555569,465,GO:0005886
2555577,465,GO:0006810
2555574,465,GO:0007165
2555571,465,GO:0008150
2555572,465,GO:0016020
2555579,465,GO:0030554
2555573,465,GO:0042592
2555575,465,GO:0043167
2555586,466,GO:0004930
2555588,466,GO:0005575
2555580,466,GO:0005886
2555587,466,GO:0006810
2555584,466,GO:0007165
2555581,466,GO:0008150
2555582,466,GO:0016020
2555589,466,GO:0030554
2555583,466,GO:0042592
2555585,466,GO:0043167
2555593,467,GO:0005575
2555592,467,GO:0005737
2555597,467,GO:0006810
2555598,467,GO:0007267
2555590,467,GO:0008150
2555595,467,GO:0016020
2555591,467,GO:0022857
2555594,467,GO:0043226
2555596,467,GO:0055085
2555600,468,GO:0003674
2555605,468,GO:0004930
2555599,468,GO:0005515
2555606,468,GO:0005886
2555602,468,GO:0006950
2555604,468,GO:0007165
2555601,468,GO:0008150
2555603,468,GO:0016020
2555624,469,GO:0004620
2555613,469,GO:0004622
2555623,469,GO:0004806
2555614,469,GO:0005515
2555609,469,GO:0005539
2555612,469,GO:0005575
2555619,469,GO:0005576
2555607,469,GO:0005615
2555626,469,GO:0006629
2555621,469,GO:0006810
2555608,469,GO:0008150
2555610,469,GO:0008970
2555625,469,GO:0009056
2555622,469,GO:0009058
2555615,469,GO:0016298
2555618,469,GO:0016787
2555611,469,GO:0016788
2555617,469,GO:0030169
2555620,469,GO:0042592
2555616,469,GO:0044281
2555639,470,GO:0003674
2555646,470,GO:0003677
2555632,470,GO:0005515
2555631,470,GO:0005634
2555643,470,GO:0005654
2555635,470,GO:0005975
2555644,470,GO:0006629
2555640,470,GO:0006950
2555634,470,GO:0007165
2555637,470,GO:0008134
2555627,470,GO:0008150
2555630,470,GO:0008152
2555638,470,GO:0008289
2555642,470,GO:0009058
2555645,470,GO:0019899
2555641,470,GO:0019904
2555628,470,GO:0030154
2555629,470,GO:0043167
2555633,470,GO:0044281
2555636,470,GO:0048856
2555659,471,GO:0003674
2555666,471,GO:0003677
2555652,471,GO:0005515
2555651,471,GO:0005634
2555663,471,GO:0005654
2555655,471,GO:0005975
2555664,471,GO:0006629
2555660,471,GO:0006950
2555654,471,GO:0007165
2555657,471,GO:0008134
2555647,471,GO:0008150
2555650,471,GO:0008152
2555658,471,GO:0008289
2555662,471,GO:0009058
2555665,471,GO:0019899
2555661,471,GO:0019904
2555648,471,GO:0030154
2555649,471,GO:0043167
2555653,471,GO:0044281
2555656,471,GO:0048856
2555671,472,GO:0003013
2555670,472,GO:0004930
2555672,472,GO:0005886
2555669,472,GO:0007165
2555673,472,GO:0007267
2555667,472,GO:0008150
2555668,472,GO:0016020
2555677,473,GO:0005515
2555679,473,GO:0005737
2555678,473,GO:0005829
2555680,473,GO:0008168
2555674,473,GO:0009308
2555675,473,GO:0009636
2555681,473,GO:0016740
2555676,473,GO:0032259
2555691,474,GO:0004252
2555685,474,GO:0005539
2555682,474,GO:0005615
2555686,474,GO:0005737
2555690,474,GO:0006508
2555688,474,GO:0008233
2555683,474,GO:0009056
2555684,474,GO:0016787
2555689,474,GO:0042277
2555687,474,GO:0043226
2555703,475,GO:0000166
2555697,475,GO:0005515
2555694,475,GO:0005516
2555696,475,GO:0005575
2555698,475,GO:0005737
2555692,475,GO:0005783
2555711,475,GO:0005886
2555706,475,GO:0006810
2555700,475,GO:0007165
2555693,475,GO:0008150
2555704,475,GO:0016020
2555710,475,GO:0019899
2555708,475,GO:0022857
2555702,475,GO:0030554
2555705,475,GO:0042592
2555695,475,GO:0043167
2555709,475,GO:0043226
2555701,475,GO:0048856
2555699,475,GO:0055085
2555707,475,GO:0065003
2555726,476,GO:0000166
2555727,476,GO:0003674
2555718,476,GO:0005515
2555716,476,GO:0005575
2555717,476,GO:0005634
2555731,476,GO:0005654
2555722,476,GO:0005730
2555719,476,GO:0005737
2555714,476,GO:0005829
2555724,476,GO:0007049
2555721,476,GO:0007165
2555713,476,GO:0008150
2555729,476,GO:0016020
2555725,476,GO:0016301
2555712,476,GO:0016310
2555720,476,GO:0016740
2555723,476,GO:0030554
2555730,476,GO:0043065
2555715,476,GO:0043167
2555728,476,GO:0051301
2555745,477,GO:0003674
2555736,477,GO:0005515
2555734,477,GO:0005575
2555752,477,GO:0005886
2555749,477,GO:0006810
2555746,477,GO:0006950
2555739,477,GO:0007165
2555741,477,GO:0007267
2555732,477,GO:0008150
2555744,477,GO:0008289
2555748,477,GO:0016020
2555750,477,GO:0022857
2555743,477,GO:0030554
2555740,477,GO:0034330
2555747,477,GO:0042592
2555737,477,GO:0042802
2555733,477,GO:0043167
2555751,477,GO:0043226
2555742,477,GO:0048856
2555735,477,GO:0050877
2555738,477,GO:0055085
2555756,478,GO:0005576
2555753,478,GO:0005615
2555758,478,GO:0006508
2555759,478,GO:0007586
2555754,478,GO:0008150
2555757,478,GO:0008233
2555755,478,GO:0016787
2555765,479,GO:0003674
2555774,479,GO:0005575
2555768,479,GO:0005737
2555761,479,GO:0005886
2555773,479,GO:0006810
2555760,479,GO:0007155
2555764,479,GO:0008150
2555769,479,GO:0016020
2555762,479,GO:0019899
2555766,479,GO:0022857
2555767,479,GO:0030674
2555770,479,GO:0042592
2555772,479,GO:0046982
2555775,479,GO:0048856
2555763,479,GO:0050821
2555771,479,GO:0055085
2555778,480,GO:0005737
2555776,480,GO:0005739
2555777,480,GO:0016829
2555780,480,GO:0043167
2555779,480,GO:0044281
2555782,481,GO:0001968
2555788,481,GO:0005102
2555784,481,GO:0005515
2555793,481,GO:0005520
2555789,481,GO:0005575
2555790,481,GO:0005576
2555783,481,GO:0005615
2555792,481,GO:0007165
2555786,481,GO:0008150
2555781,481,GO:0019838
2555794,481,GO:0031994
2555791,481,GO:0031995
2555785,481,GO:0042802
2555787,481,GO:0048870
2555799,482,GO:0003674
2555797,482,GO:0005515
2555805,482,GO:0005829
2555800,482,GO:0006520
2555807,482,GO:0006790
2555804,482,GO:0008150
2555803,482,GO:0009056
2555795,482,GO:0009308
2555802,482,GO:0016491
2555801,482,GO:0034641
2555798,482,GO:0042802
2555808,482,GO:0043167
2555806,482,GO:0044281
2555796,482,GO:0065003
2555809,483,GO:0005515
2555813,483,GO:0005737
2555811,483,GO:0005829
2555817,483,GO:0006790
2555810,483,GO:0008150
2555812,483,GO:0016491
2555816,483,GO:0016740
2555815,483,GO:0016765
2555814,483,GO:0043226
2555818,484,GO:0005634
2555820,484,GO:0005737
2555819,484,GO:0005829
2555822,484,GO:0006790
2555824,484,GO:0016740
2555823,484,GO:0016765
2555821,484,GO:0043226
2555827,485,GO:0002376
2555828,485,GO:0003674
2555835,485,GO:0003677
2555826,485,GO:0005515
2555836,485,GO:0005575
2555825,485,GO:0005634
2555834,485,GO:0005654
2555832,485,GO:0005829
2555833,485,GO:0006950
2555829,485,GO:0008150
2555837,485,GO:0009058
2555831,485,GO:0016779
2555830,485,GO:0034641
2555839,486,GO:0002376
2555847,486,GO:0003676
2555840,486,GO:0005515
2555848,486,GO:0005575
2555838,486,GO:0005634
2555845,486,GO:0005654
2555842,486,GO:0005829
2555844,486,GO:0006950
2555849,486,GO:0009058
2555843,486,GO:0016779
2555841,486,GO:0034641
2555846,486,GO:0043167
2555853,487,GO:0000166
2555860,487,GO:0005515
2555852,487,GO:0005615
2555851,487,GO:0005739
2555858,487,GO:0005829
2555855,487,GO:0006520
2555862,487,GO:0006950
2555857,487,GO:0008150
2555854,487,GO:0009056
2555865,487,GO:0009058
2555850,487,GO:0009308
2555863,487,GO:0016020
2555859,487,GO:0016491
2555856,487,GO:0034641
2555864,487,GO:0043167
2555861,487,GO:0044281
2555878,488,GO:0000166
2555870,488,GO:0003013
2555873,488,GO:0005515
2555871,488,GO:0005575
2555880,488,GO:0005576
2555875,488,GO:0005737
2555872,488,GO:0005739
2555866,488,GO:0005783
2555882,488,GO:0005811
2555867,488,GO:0005829
2555884,488,GO:0006629
2555883,488,GO:0009058
2555881,488,GO:0016020
2555874,488,GO:0016491
2555877,488,GO:0030554
2555879,488,GO:0034641
2555869,488,GO:0043167
2555876,488,GO:0044281
2555868,488,GO:0051287
2555902,489,GO:0000166
2555904,489,GO:0003674
2555892,489,GO:0005515
2555891,489,GO:0005634
2555906,489,GO:0005654
2555896,489,GO:0005730
2555893,489,GO:0005737
2555887,489,GO:0005829
2555907,489,GO:0005886
2555898,489,GO:0007049
2555895,489,GO:0007165
2555899,489,GO:0008134
2555886,489,GO:0008150
2555900,489,GO:0008219
2555905,489,GO:0016020
2555901,489,GO:0016301
2555885,489,GO:0016310
2555894,489,GO:0016740
2555903,489,GO:0030234
2555897,489,GO:0030554
2555889,489,GO:0043085
2555888,489,GO:0043167
2555890,489,GO:0050821
2555922,490,GO:0000166
2555915,490,GO:0002376
2555927,490,GO:0005102
2555914,490,GO:0005515
2555913,490,GO:0005575
2555916,490,GO:0005737
2555925,490,GO:0005768
2555910,490,GO:0005829
2555919,490,GO:0005856
2555929,490,GO:0005886
2555923,490,GO:0006950
2555918,490,GO:0007165
2555909,490,GO:0008150
2555926,490,GO:0016020
2555921,490,GO:0016301
2555908,490,GO:0016310
2555917,490,GO:0016740
2555928,490,GO:0019899
2555911,490,GO:0030154
2555920,490,GO:0030554
2555924,490,GO:0042592
2555912,490,GO:0043167
2555935,491,GO:0003674
2555932,491,GO:0005739
2555931,491,GO:0005783
2555937,491,GO:0005829
2555943,491,GO:0006629
2555946,491,GO:0006810
2555940,491,GO:0006950
2555934,491,GO:0008150
2555933,491,GO:0008289
2555947,491,GO:0009058
2555944,491,GO:0016020
2555930,491,GO:0042562
2555942,491,GO:0042592
2555945,491,GO:0043065
2555939,491,GO:0043226
2555938,491,GO:0044325
2555941,491,GO:0048856
2555936,491,GO:0048870
2555954,492,GO:0005576
2555949,492,GO:0005615
2555952,492,GO:0005737
2555951,492,GO:0005829
2555950,492,GO:0008150
2555948,492,GO:0016829
2555955,492,GO:0043167
2555953,492,GO:0044281
2555960,493,GO:0003674
2555962,493,GO:0005179
2555967,493,GO:0005575
2555964,493,GO:0005576
2555957,493,GO:0005615
2555965,493,GO:0007165
2555966,493,GO:0008152
2555961,493,GO:0034641
2555956,493,GO:0042562
2555959,493,GO:0042802
2555963,493,GO:0044281
2555958,493,GO:0070324
2555971,494,GO:0005576
2555968,494,GO:0005615
2555973,494,GO:0006508
2555974,494,GO:0007586
2555969,494,GO:0008150
2555972,494,GO:0008233
2555970,494,GO:0016787
2555977,495,GO:0003674
2555980,495,GO:0005102
2555988,495,GO:0005575
2555981,495,GO:0005737
2555984,495,GO:0007165
2555979,495,GO:0008092
2555976,495,GO:0008150
2555987,495,GO:0008152
2555983,495,GO:0016740
2555982,495,GO:0016765
2555975,495,GO:0019899
2555978,495,GO:0032880
2555985,495,GO:0042277
2555986,495,GO:0043167
2556000,496,GO:0004623
2555990,496,GO:0005515
2555996,496,GO:0005576
2555994,496,GO:0005737
2555998,496,GO:0006629
2555999,496,GO:0006810
2555995,496,GO:0006950
2555993,496,GO:0008150
2555989,496,GO:0008289
2555991,496,GO:0009056
2555992,496,GO:0016787
2555997,496,GO:0043167
2556006,497,GO:0002376
2556009,497,GO:0005102
2556017,497,GO:0005575
2556014,497,GO:0005576
2556002,497,GO:0005615
2556012,497,GO:0006950
2556004,497,GO:0008150
2556016,497,GO:0008152
2556005,497,GO:0010951
2556015,497,GO:0019899
2556003,497,GO:0030234
2556010,497,GO:0030312
2556008,497,GO:0035634
2556001,497,GO:0040007
2556013,497,GO:0042592
2556011,497,GO:0043226
2556007,497,GO:0048646
2556018,497,GO:0048856
2556022,498,GO:0000166
2556024,498,GO:0003674
2556032,498,GO:0005886
2556029,498,GO:0007165
2556023,498,GO:0008150
2556033,498,GO:0009058
2556028,498,GO:0016020
2556021,498,GO:0016301
2556020,498,GO:0016829
2556034,498,GO:0030554
2556026,498,GO:0034641
2556031,498,GO:0042277
2556019,498,GO:0042562
2556025,498,GO:0042802
2556030,498,GO:0043167
2556027,498,GO:0044281
2556044,499,GO:0002376
2556042,499,GO:0005102
2556050,499,GO:0005125
2556038,499,GO:0005153
2556039,499,GO:0005515
2556041,499,GO:0005539
2556049,499,GO:0005576
2556036,499,GO:0005615
2556046,499,GO:0006950
2556048,499,GO:0007165
2556040,499,GO:0008009
2556037,499,GO:0008150
2556035,499,GO:0016192
2556051,499,GO:0040011
2556043,499,GO:0048646
2556047,499,GO:0048856
2556045,499,GO:0048870
2556058,500,GO:0005575
2556052,500,GO:0005783
2556057,500,GO:0005886
2556054,500,GO:0016020
2556056,500,GO:0016740
2556055,500,GO:0016757
2556053,500,GO:0016779
2556076,501,GO:0000166
2556077,501,GO:0003674
2556061,501,GO:0003723
2556060,501,GO:0004518
2556067,501,GO:0005515
2556066,501,GO:0005634
2556069,501,GO:0005737
2556080,501,GO:0005768
2556063,501,GO:0005829
2556079,501,GO:0006259
2556082,501,GO:0006810
2556062,501,GO:0008150
2556083,501,GO:0009058
2556081,501,GO:0016020
2556074,501,GO:0016192
2556075,501,GO:0016301
2556059,501,GO:0016310
2556071,501,GO:0016740
2556064,501,GO:0030154
2556073,501,GO:0030554
2556078,501,GO:0034641
2556068,501,GO:0042802
2556065,501,GO:0043167
2556084,501,GO:0043226
2556070,501,GO:0044281
2556072,501,GO:0048856
2556099,502,GO:0000166
2556104,502,GO:0003677
2556091,502,GO:0005515
2556089,502,GO:0005575
2556101,502,GO:0005576
2556090,502,GO:0005634
2556092,502,GO:0005737
2556087,502,GO:0005829
2556097,502,GO:0007155
2556095,502,GO:0007165
2556086,502,GO:0008150
2556102,502,GO:0009058
2556098,502,GO:0016301
2556085,502,GO:0016310
2556094,502,GO:0016740
2556096,502,GO:0030554
2556105,502,GO:0030674
2556100,502,GO:0034641
2556088,502,GO:0043167
2556103,502,GO:0043226
2556093,502,GO:0044281
2556107,503,GO:0005515
2556109,503,GO:0005737
2556108,503,GO:0005829
2556113,503,GO:0006790
2556106,503,GO:0006805
2556112,503,GO:0016740
2556111,503,GO:0016765
2556110,503,GO:0043226
2556116,504,GO:0005515
2556127,504,GO:0005575
2556123,504,GO:0005576
2556114,504,GO:0005615
2556121,504,GO:0005737
2556125,504,GO:0006629
2556126,504,GO:0006810
2556118,504,GO:0007565
2556120,504,GO:0008092
2556119,504,GO:0008150
2556115,504,GO:0008289
2556117,504,GO:0022857
2556122,504,GO:0044281
2556124,504,GO:0055085
2556141,505,GO:0003674
2556134,505,GO:0005515
2556132,505,GO:0005575
2556133,505,GO:0005634
2556148,505,GO:0005654
2556138,505,GO:0005730
2556135,505,GO:0005737
2556129,505,GO:0005829
2556150,505,GO:0005886
2556136,505,GO:0005975
2556145,505,GO:0006091
2556139,505,GO:0007049
2556140,505,GO:0007155
2556128,505,GO:0008150
2556131,505,GO:0008152
2556142,505,GO:0016787
2556146,505,GO:0016791
2556149,505,GO:0019899
2556144,505,GO:0043065
2556130,505,GO:0043167
2556147,505,GO:0043226
2556137,505,GO:0048856
2556143,505,GO:0051301
2556155,506,GO:0003674
2556154,506,GO:0005515
2556160,506,GO:0005575
2556152,506,GO:0005634
2556158,506,GO:0005654
2556151,506,GO:0007049
2556157,506,GO:0008150
2556161,506,GO:0009058
2556153,506,GO:0030234
2556156,506,GO:0034641
2556159,506,GO:0050821
2556166,507,GO:0002376
2556165,507,GO:0003674
2556164,507,GO:0005515
2556175,507,GO:0005575
2556173,507,GO:0005654
2556170,507,GO:0005768
2556163,507,GO:0005783
2556168,507,GO:0005829
2556174,507,GO:0005886
2556172,507,GO:0007165
2556167,507,GO:0008150
2556176,507,GO:0009058
2556171,507,GO:0016020
2556162,507,GO:0019838
2556169,507,GO:0030154
2556195,508,GO:0000166
2556188,508,GO:0002376
2556178,508,GO:0003924
2556187,508,GO:0005515
2556185,508,GO:0005575
2556186,508,GO:0005634
2556201,508,GO:0005654
2556190,508,GO:0005737
2556189,508,GO:0005794
2556181,508,GO:0005829
2556202,508,GO:0005886
2556198,508,GO:0006950
2556191,508,GO:0007165
2556177,508,GO:0008150
2556184,508,GO:0008152
2556194,508,GO:0008219
2556179,508,GO:0008283
2556199,508,GO:0016020
2556193,508,GO:0016192
2556196,508,GO:0016787
2556203,508,GO:0030674
2556180,508,GO:0032880
2556200,508,GO:0040011
2556183,508,GO:0043085
2556182,508,GO:0043167
2556192,508,GO:0048856
2556197,508,GO:0050790
2556205,509,GO:0005515
2556211,509,GO:0005575
2556204,509,GO:0005634
2556210,509,GO:0005654
2556208,509,GO:0006259
2556209,509,GO:0006950
2556206,509,GO:0008150
2556212,509,GO:0009058
2556207,509,GO:0016779
2556215,510,GO:0005515
2556213,510,GO:0005634
2556217,510,GO:0005737
2556216,510,GO:0005829
2556220,510,GO:0006810
2556214,510,GO:0008289
2556219,510,GO:0043167
2556218,510,GO:0043226
2556224,511,GO:0003674
2556225,511,GO:0005102
2556227,511,GO:0005737
2556221,511,GO:0007049
2556228,511,GO:0007165
2556223,511,GO:0008150
2556229,511,GO:0019899
2556222,511,GO:0030234
2556226,511,GO:0051301
2556248,512,GO:0000166
2556238,512,GO:0002376
2556237,512,GO:0005515
2556236,512,GO:0005634
2556251,512,GO:0005654
2556240,512,GO:0005737
2556232,512,GO:0005829
2556243,512,GO:0005856
2556249,512,GO:0006950
2556242,512,GO:0007165
2556231,512,GO:0008150
2556235,512,GO:0008152
2556246,512,GO:0008219
2556247,512,GO:0016301
2556230,512,GO:0016310
2556241,512,GO:0016740
2556252,512,GO:0019899
2556233,512,GO:0030154
2556245,512,GO:0030554
2556239,512,GO:0042802
2556250,512,GO:0043065
2556234,512,GO:0043167
2556244,512,GO:0048856
2556266,513,GO:0003674
2556257,513,GO:0005634
2556270,513,GO:0005635
2556253,513,GO:0005783
2556271,513,GO:0006629
2556267,513,GO:0006950
2556254,513,GO:0008150
2556265,513,GO:0008289
2556269,513,GO:0009058
2556268,513,GO:0016020
2556259,513,GO:0016491
2556262,513,GO:0016740
2556261,513,GO:0016765
2556263,513,GO:0016829
2556264,513,GO:0030234
2556255,513,GO:0042277
2556258,513,GO:0042802
2556256,513,GO:0043167
2556260,513,GO:0044281
2556278,514,GO:0005575
2556273,514,GO:0005739
2556277,514,GO:0006810
2556272,514,GO:0009790
2556275,514,GO:0016020
2556274,514,GO:0022857
2556276,514,GO:0055085
2556285,515,GO:0004252
2556279,515,GO:0005515
2556282,515,GO:0005576
2556284,515,GO:0006508
2556283,515,GO:0008233
2556280,515,GO:0016787
2556281,515,GO:0043226
2556293,516,GO:0005654
2556289,516,GO:0005829
2556295,516,GO:0005886
2556292,516,GO:0006790
2556287,516,GO:0008150
2556288,516,GO:0009056
2556286,516,GO:0016829
2556290,516,GO:0030154
2556294,516,GO:0043167
2556291,516,GO:0044281
2556299,517,GO:0003674
2556296,517,GO:0005783
2556300,517,GO:0005794
2556305,517,GO:0005886
2556304,517,GO:0006629
2556298,517,GO:0008289
2556307,517,GO:0009058
2556301,517,GO:0016020
2556302,517,GO:0016740
2556297,517,GO:0016772
2556306,517,GO:0030246
2556303,517,GO:0043167
2556311,518,GO:0003674
2556310,518,GO:0005515
2556322,518,GO:0005575
2556315,518,GO:0005737
2556308,518,GO:0005886
2556314,518,GO:0005929
2556321,518,GO:0006810
2556313,518,GO:0008150
2556317,518,GO:0016020
2556320,518,GO:0019899
2556312,518,GO:0022857
2556323,518,GO:0030674
2556318,518,GO:0042592
2556316,518,GO:0043226
2556309,518,GO:0050821
2556319,518,GO:0055085
2556325,519,GO:0005515
2556330,519,GO:0005575
2556324,519,GO:0005634
2556329,519,GO:0006810
2556326,519,GO:0008150
2556327,519,GO:0016020
2556328,519,GO:0055085
2556344,520,GO:0002376
2556362,520,GO:0005102
2556343,520,GO:0005515
2556341,520,GO:0005575
2556333,520,GO:0005615
2556359,520,GO:0005764
2556331,520,GO:0005783
2556345,520,GO:0005794
2556363,520,GO:0006091
2556348,520,GO:0006508
2556365,520,GO:0006629
2556366,520,GO:0006914
2556355,520,GO:0006950
2556332,520,GO:0007005
2556334,520,GO:0008150
2556340,520,GO:0008152
2556351,520,GO:0008219
2556336,520,GO:0008283
2556361,520,GO:0009056
2556360,520,GO:0009058
2556358,520,GO:0016020
2556347,520,GO:0016740
2556349,520,GO:0016757
2556353,520,GO:0016787
2556335,520,GO:0016798
2556339,520,GO:0021700
2556338,520,GO:0030154
2556352,520,GO:0034641
2556357,520,GO:0042592
2556364,520,GO:0043226
2556346,520,GO:0044281
2556354,520,GO:0048646
2556350,520,GO:0048856
2556337,520,GO:0048870
2556356,520,GO:0050790
2556342,520,GO:0050877
2556370,521,GO:0003674
2556368,521,GO:0005783
2556375,521,GO:0006629
2556369,521,GO:0008150
2556367,521,GO:0009058
2556374,521,GO:0016020
2556371,521,GO:0016491
2556376,521,GO:0043167
2556372,521,GO:0043226
2556373,521,GO:0044281
2556377,521,GO:0048856
2556383,522,GO:0004930
2556379,522,GO:0005102
2556384,522,GO:0005886
2556380,522,GO:0006950
2556382,522,GO:0007165
2556378,522,GO:0008150
2556381,522,GO:0016020
2556386,523,GO:0003674
2556390,523,GO:0004930
2556385,523,GO:0005515
2556387,523,GO:0005575
2556392,523,GO:0005886
2556389,523,GO:0007165
2556393,523,GO:0007267
2556388,523,GO:0016020
2556391,523,GO:0043167
2556396,524,GO:0003674
2556403,524,GO:0004930
2556395,524,GO:0005515
2556399,524,GO:0005575
2556398,524,GO:0005737
2556400,524,GO:0005768
2556394,524,GO:0005886
2556405,524,GO:0006810
2556402,524,GO:0007165
2556406,524,GO:0007267
2556397,524,GO:0008150
2556404,524,GO:0016020
2556401,524,GO:0042592
2556410,525,GO:0003674
2556412,525,GO:0005515
2556416,525,GO:0005575
2556407,525,GO:0005886
2556415,525,GO:0006810
2556409,525,GO:0008150
2556413,525,GO:0016020
2556411,525,GO:0022857
2556408,525,GO:0050877
2556414,525,GO:0055085
2556438,526,GO:0000166
2556429,526,GO:0005515
2556424,526,GO:0005575
2556427,526,GO:0005634
2556442,526,GO:0005654
2556426,526,GO:0005694
2556430,526,GO:0005737
2556440,526,GO:0005815
2556419,526,GO:0005829
2556434,526,GO:0005856
2556443,526,GO:0007010
2556423,526,GO:0007017
2556436,526,GO:0007049
2556432,526,GO:0007165
2556418,526,GO:0008150
2556422,526,GO:0008152
2556437,526,GO:0016301
2556417,526,GO:0016310
2556431,526,GO:0016740
2556428,526,GO:0019899
2556433,526,GO:0022607
2556435,526,GO:0030554
2556421,526,GO:0043085
2556420,526,GO:0043167
2556441,526,GO:0043226
2556439,526,GO:0051301
2556425,526,GO:0061024
2556450,527,GO:0005575
2556446,527,GO:0005737
2556445,527,GO:0005829
2556444,527,GO:0016829
2556449,527,GO:0043167
2556447,527,GO:0043226
2556448,527,GO:0044281
2556464,528,GO:0003674
2556457,528,GO:0005515
2556455,528,GO:0005575
2556456,528,GO:0005634
2556470,528,GO:0005654
2556461,528,GO:0005730
2556458,528,GO:0005737
2556452,528,GO:0005829
2556472,528,GO:0005886
2556459,528,GO:0005975
2556468,528,GO:0006091
2556462,528,GO:0007049
2556463,528,GO:0007155
2556451,528,GO:0008150
2556454,528,GO:0008152
2556465,528,GO:0016787
2556469,528,GO:0016791
2556471,528,GO:0019899
2556467,528,GO:0043065
2556453,528,GO:0043167
2556460,528,GO:0048856
2556466,528,GO:0051301
2556481,529,GO:0004930
2556477,529,GO:0005575
2556474,529,GO:0005886
2556483,529,GO:0006810
2556478,529,GO:0006950
2556473,529,GO:0007155
2556480,529,GO:0007165
2556475,529,GO:0008150
2556479,529,GO:0016020
2556484,529,GO:0022607
2556485,529,GO:0048856
2556476,529,GO:0048870
2556482,529,GO:0055085
2556490,530,GO:0003674
2556493,530,GO:0005737
2556497,530,GO:0006629
2556495,530,GO:0006790
2556489,530,GO:0008150
2556487,530,GO:0009058
2556496,530,GO:0016740
2556486,530,GO:0016746
2556488,530,GO:0016853
2556491,530,GO:0034641
2556492,530,GO:0042803
2556494,530,GO:0044281
2556498,530,GO:0048856
2556510,531,GO:0005654
2556504,531,GO:0005737
2556505,531,GO:0005815
2556503,531,GO:0005829
2556511,531,GO:0007585
2556508,531,GO:0008168
2556501,531,GO:0009056
2556499,531,GO:0009308
2556509,531,GO:0016740
2556500,531,GO:0032259
2556502,531,GO:0034641
2556506,531,GO:0043226
