assay_id,doc_id,description,assay_type,assay_test_type,assay_category,assay_organism,assay_tax_id,assay_strain,assay_tissue,assay_cell_type,assay_subcellular_fraction,tid,relationship_type,confidence_score,curated_by,src_id,src_assay_id,chembl_id,cell_id,bao_format,tissue_id,variant_id,aidx
6950,11616,Growth inhibitory activity against CHO subline AA8 cells exposed for 18 hr under aerobic conditions,F,,,Cricetulus griseus,10029.0,,,CHO-AA8,,80089,N,1,Expert,1,,CHEMBL623834,185.0,BAO_0000219,,,CLD0
6951,10518,Tested for the concentration of the drug to reduce cell numbers to 50 percent of controls against AA8 cells in the microassay,F,,,Cricetulus griseus,10029.0,,,CHO-AA8,,22224,U,0,Autocuration,1,,CHEMBL623835,185.0,BAO_0000219,,,CLD0
6952,11396,Growth inhibition of aerobic chinese hamster ovary fibroblast AA8 cell line using an exposure time of 18 hours,F,,,Cricetulus griseus,10029.0,,,CHO-AA8,,22224,U,0,Autocuration,1,,CHEMBL623836,185.0,BAO_0000219,,,CLD0
6953,10518,IC50 (air/N2) ratio of the drug to reduce cell numbers to 50 percent of controls using AA8 cells in the microassay,F,,,Cricetulus griseus,10029.0,,,CHO-AA8,,22224,U,0,Autocuration,1,,CHEMBL623837,185.0,BAO_0000219,,,CLD0
6954,11616,In vitro therapeutic index as ratio of CT10 and C1.3 calculated for AA8 cells.,F,,,Cricetulus griseus,10029.0,,,CHO-AA8,,80089,N,1,Expert,1,,CHEMBL623838,185.0,BAO_0000219,,,CLD0
6955,14837,compound was evaluated for association constant (Ka) of isolated serum protein AAG,F,,,,,,,,,12675,H,8,Autocuration,1,,CHEMBL623839,,BAO_0000019,,,CLD0
6956,14837,Number of binding sites (n) of isolated serum protein AAG,F,,,,,,,,,12675,H,8,Autocuration,1,,CHEMBL623840,,BAO_0000019,,,CLD0
6957,16037,Association constant for binding to AATT duplex,B,,,,,,,,,22222,M,3,Intermediate,1,,CHEMBL623841,,BAO_0000225,,,CLD0
6958,16597,Inhibition of ABAE human fibroblast cell proliferation,F,,,Homo sapiens,9606.0,,,ABAE,,100090,N,1,Expert,1,,CHEMBL623842,416.0,BAO_0000219,,,CLD0
6959,8831,"Compound was evaluated for the antitumor activity against AC755 breast carcinoma for ip administration and daily x 10 schedule; Number of toxic deaths over total number of mice per group (T/C), 1/7 at dose of 25 mg/kg",F,,,Mus musculus,10090.0,,Breast,AC755,,80668,N,1,Intermediate,1,,CHEMBL623843,1064.0,BAO_0000218,310.0,,CLD0
6960,13419,Percent change in total cholesterol(TC) versus (T0)- at which drug intervention begins at a dose of 25 mg/kg in the chronic cholesterol-fed rabbit model,F,,,Oryctolagus cuniculus,9986.0,,,,,102444,D,9,Expert,1,,CHEMBL618669,,BAO_0000218,,,CLD0
6961,13419,Oral bioactivity expressed as %inhibition after 4 hours of drug administration (dose 25 mg/kg) in rabbit bioassay,F,In vivo,,Oryctolagus cuniculus,9986.0,,,,,102444,D,9,Expert,1,,CHEMBL618670,,BAO_0000218,,,CLD0
6962,15778,Inhibitory activity against angiotensin-converting enzyme (ACE).,B,,,,,,,,,69,H,8,Autocuration,1,,CHEMBL618671,,BAO_0000357,,,CLD0
6963,15778,oral activity against angiotensin -converting enzyme ( ACE) and neutral endopeptidase in mouse.,B,,,,,,,,,69,H,8,Autocuration,1,,CHEMBL618672,,BAO_0000357,,,CLD0
6964,12988,Effect against HIV-1 chronically infected promonocytic cell line ACH-2 cells,F,,,Homo sapiens,9606.0,,,ACH-2 cell line,,80669,N,1,Intermediate,1,,CHEMBL618673,978.0,BAO_0000219,,,CLD0
6965,12988,Effect against HIV-1 chronically infected promonocytic cell line ACH-2 cells in the presence of PMA(phorbol 12-myristate 13-acetate),F,,,Homo sapiens,9606.0,,,ACH-2 cell line,,80669,N,1,Intermediate,1,,CHEMBL618674,978.0,BAO_0000219,,,CLD0
6966,12988,Effect against HIV-1 expression in a chronically infected human T cell line ACH-2,F,,,Human immunodeficiency virus 1,11676.0,,,T cell line,,22224,U,0,Autocuration,1,,CHEMBL618675,998.0,BAO_0000219,,,CLD0
6967,12988,Effect against HIV-1 expression in a chronically infected human T cell line ACH-2 in the presence of PMA(phorbol 12-myristate 13-acetate),F,,,Human immunodeficiency virus 1,11676.0,,,T cell line,,22224,U,0,Autocuration,1,,CHEMBL618676,998.0,BAO_0000219,,,CLD0
6968,12988,Effect against HIV-1 expression in a chronically infected human T cell line ACH-2i n the presence of PMA(phorbol 12-myristate 13-acetate),F,,,Human immunodeficiency virus 1,11676.0,,,T cell line,,22224,U,0,Autocuration,1,,CHEMBL618677,998.0,BAO_0000219,,,CLD0
6969,11843,Inhibition of growth of renal cancer ACHN cell line,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL618678,626.0,BAO_0000219,,,CLD0
6970,16939,Inhibition of growth of ACHN renal cancer cell line,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL618679,626.0,BAO_0000219,,,CLD0
6971,4782,Inhibitory concentration required against ACHN renal cancer cell line,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL618680,626.0,BAO_0000219,,,CLD0
6972,6310,Concentration required to inhibit growth of human renal (ACHN) cell line,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Expert,1,,CHEMBL618681,626.0,BAO_0000219,,,CLD0
6973,6310,Concentration required to inhibit growth of human renal (ACHN) cell line; nt = not tested,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL618682,626.0,BAO_0000219,,,CLD0
6974,12858,Cytotoxic activity against ACHN Renal cancer cell line,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL618683,626.0,BAO_0000219,,,CLD0
6975,17380,Cytotoxicity evaluation against ACHN renal cancer cells,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL618684,626.0,BAO_0000219,,,CLD0
6976,5858,In vitro antitumor activity against human renal ACHN cell line,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL618685,626.0,BAO_0000219,,,CLD0
6977,3838,In vitro growth inhibition of compound was determined against ACHN cell lines of Renal cancer,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL876499,626.0,BAO_0000219,,,CLD0
6978,3838,In vitro growth inhibition of compound was determined against ACHN cell lines of Renal cancer,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL618686,626.0,BAO_0000219,,,CLD0
6979,5406,"Tested for the cytotoxicity against the Renal cancer cell line ACHN, growth inhibition by 50% is reported",F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL618687,626.0,BAO_0000219,,,CLD0
6980,4071,The compound was tested in vitro for cytotoxicity against human tumor cell line ACHN (renal).,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL618688,626.0,BAO_0000219,,,CLD0
6981,4071,Tested in vitro for cytotoxicity against human tumor cell line ACHN (renal).,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Expert,1,,CHEMBL618689,626.0,BAO_0000219,,,CLD0
6982,4071,The compound was tested in vitro for cytotoxicity against human tumor cell line ACHN (renal); Not determined,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL618690,626.0,BAO_0000219,,,CLD0
6983,15002,Antitumor activity was evaluated against human renal adenocarcinoma cell line ACHN.,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL618691,626.0,BAO_0000219,,,CLD0
6984,14769,Compound was evaluated for in vitro activity against ACHN kidney cell lines (Human tumor cells ),F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL619373,626.0,BAO_0000219,,,CLD0
6985,13958,"Compound was tested for antiproliferative activity against ACHN, human renal adenocarcinoma",F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL884008,626.0,BAO_0000219,,,CLD0
6986,1665,Compound was tested for its effect on the proliferation of ACHN human kidney adenocarcinoma,F,,,Homo sapiens,9606.0,,Feces,ACHN,,80025,N,1,Intermediate,1,,CHEMBL619374,626.0,BAO_0000219,1988.0,,CLD0
6987,15354,Compound was tested for the growth inhibition of ACHN renal tumor cell line,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL619375,626.0,BAO_0000219,,,CLD0
6988,15354,Compound was tested for the growth inhibition of ACHN renal tumor cell line; ND=Not determined,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL619376,626.0,BAO_0000219,,,CLD0
6989,13978,In vitro Growth Inhibitory activity against ACHN Human kidney cancer cell line,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL619377,626.0,BAO_0000219,,,CLD0
6990,6798,In vitro cytotoxicity against human renal adenocarcinoma (ACHN) tumor cell line,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL619378,626.0,BAO_0000219,,,CLD0
6991,2959,Tmax value after administration of 4 mg/Kg oral dose in dog,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL872527,,BAO_0000218,,,CLD0
6992,9932,"Time to peak response on lowering of vascular resistance, in dogs when administered intravenously",A,,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL876500,,BAO_0000218,,,CLD0
6993,5546,Unbound plasma was determined in Beagle dog at a dose of 1 mg/kg by iv administration,A,,,Canis lupus familiaris,9615.0,,Plasma,,,50588,N,1,Intermediate,1,,CHEMBL619379,,BAO_0000218,1969.0,,CLD0
6994,16907,Volume distribution after 15 mg/kg iv dose in Dogs,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL619538,,BAO_0000218,,,CLD0
6995,16907,Volume distribution after 30 mg/kg po dose in Dogs,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL619539,,BAO_0000218,,,CLD0
6996,4257,Volume of distribution was determined in dog after a 3 mg/kg of iv dose,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL619540,,BAO_0000218,,,CLD0
6997,4305,Volume of distribution was determined by iv administration in dogs at a dose of 1 mg/kg,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL619541,,BAO_0000218,,,CLD0
6998,5472,Volume of distribution was evaluated in dog,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL619542,,BAO_0000218,,,CLD0
6999,6062,Terminal phase volume of distribution was measured in dog after an iv dose of 1 mg/kg,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL619543,,BAO_0000218,,,CLD0
7000,3598,Apparent volume of the central plasma compartment (Vc) of compound determined in dog after iv administration at a dose of 10 mg/kg,A,,,Canis lupus familiaris,9615.0,,Plasma,,,50588,N,1,Expert,1,,CHEMBL619544,,BAO_0000218,1969.0,,CLD0
7001,12500,The compound was tested for volume of distribution in dog,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL619545,,BAO_0000218,,,CLD0
7002,12500,The compound was tested for volume of distribution in dog at dose of 3-10 mgkg,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL619546,,BAO_0000218,,,CLD0
7003,6227,Vd (1 mg/kg) was determined in dog (in vivo),A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL619547,,BAO_0000218,,,CLD0
7004,6227,Vd in dog,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL619548,,BAO_0000218,,,CLD0
7005,4219,Volume distribution was determined,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL619549,,BAO_0000218,,,CLD0
7006,1696,Volume of distribution in dog,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL619550,,BAO_0000218,,,CLD0
7007,5542,Volume of distribution by as 4 fold increase by iv administration in dogs,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL876501,,BAO_0000218,,,CLD0
7008,5199,Volume of distribution was determined in canine following intravenous (iv) administration of drug (1 mg/kg).,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL619551,,BAO_0000218,,,CLD0
7009,6348,Volume of distribution was determined in dog after 1 mg/kg (i.v.) and 5 mg/kg (p.o.) administration,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL619552,,BAO_0000218,,,CLD0
7010,4727,Volume distribution at the dose of 2 mg/kg in dog,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL619553,,BAO_0000218,,,CLD0
7011,16367,Steady state volume of distribution was determined,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL618722,,BAO_0000218,,,CLD0
7012,2652,Bioavailability as Vdss in dogs at 1 mg/kg intravenous dose,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL618723,,BAO_0000218,,,CLD0
7013,16452,Pharmacokinetic data at 0.5 mg/kg dose given to dogs intravenously.,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL618724,,BAO_0000218,,,CLD0
7014,16452,Pharmacokinetic data at 1 mg/kg dose given to dogs intravenously,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL618725,,BAO_0000218,,,CLD0
7015,16452,Bioavailability in dog (dose 1 mg/kg i.v.),A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL618726,,BAO_0000218,,,CLD0
7016,5334,Pharmacokinetic parameter volume of distribution was reported after intravenous administration at a dose of 1 mg/kg in Beagle dog (male),A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL618727,,BAO_0000218,,,CLD0
7017,4239,Pharmacokinetic property (vdss) was measured in dog,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL624233,,BAO_0000218,,,CLD0
7018,4709,Steady state volume of distribution for the compound after intravenous administration of 1 mg/kg in dog,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL624234,,BAO_0000218,,,CLD0
7019,5600,Vdss was determined after iv 0.1 mg/kg administration in dog,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL624235,,BAO_0000218,,,CLD0
7020,6057,Volume displacement was calculated in dog,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL624236,,BAO_0000218,,,CLD0
7021,5654,Volume distribution (Vdss) of compound was determined after intravenous administration in average of two dogs at a dose of 1 mg/kg,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL624237,,BAO_0000218,,,CLD0
7022,5505,Volume distribution constant was determined,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL624238,,BAO_0000218,,,CLD0
7023,4527,Volume distribution at a dose of 1 uM/kg in dog was determined,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL624239,,BAO_0000218,,,CLD0
7024,4521,Volume distribution in dog after 2 mg/kg by oral and 0.5 mg/kg by intravenous administration,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL875829,,BAO_0000218,,,CLD0
7025,4521,Volume distribution in dog after 2 mg/kg by oral and 0.5 mg/kg by intravenous administration; ND is not determined,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL624240,,BAO_0000218,,,CLD0
7026,15660,Volume distribution (Vdss) was measured in dog,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL624241,,BAO_0000218,,,CLD0
7027,15660,Volume distribution (Vdss) was measured in dog,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL624242,,BAO_0000218,,,CLD0
7028,6679,Volume of distribution at steady state was determined after 1 mg/kg (i.v.) / 2 mg/kg (p.o.) of compound administration,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL624243,,BAO_0000218,,,CLD0
7029,5145,Volume of distribution in steady state was determined in dog,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL624244,,BAO_0000218,,,CLD0
7030,6821,Volume of distribution of compound was determined in dog,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL624245,,BAO_0000218,,,CLD0
7031,4137,Volume of distribution after intravenous administration of 1 mg/kg/h in dog,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL624246,,BAO_0000218,,,CLD0
7032,5334,Volume of distribution was reported after oral administration at a dose of 2 mg/kg in Beagle dog (male),A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL624247,,BAO_0000218,,,CLD0
7033,15660,Volume of distribution (Vdss) was measured in dog,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL624248,,BAO_0000218,,,CLD0
7034,6642,Volumes of distribution in dog (dosed as a mixture of five compounds at 0.5 mpk each via iv only),A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL624249,,BAO_0000218,,,CLD0
7035,6641,Volumes of distribution in dog (dosed at 0.5 mpk iv and 2.0 mpk orally),A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL624250,,BAO_0000218,,,CLD0
7036,6642,Volumes of distribution in dog (dosed at 0.5 mpk iv and 2.0 mpk orally),A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL624251,,BAO_0000218,,,CLD0
7037,11659,Maximum rate of depolarization of the upstroke of the action potential,A,,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL624252,,BAO_0000218,,,CLD0
7038,6448,Steady state volume distribution in dog,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL624253,,BAO_0000218,,,CLD0
7039,5474,Steady state volume of distribution at a dose of 0.2 mg/kg i.v.,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL624950,,BAO_0000218,,,CLD0
7040,1466,Tested for volume of distribution at steady state upon intravenous administration of 5.0 mg/Kg dose in dog,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL624951,,BAO_0000218,,,CLD0
7041,6535,Volume distribution in dog after administration of 0.25 mg/kg iv; ND = not determined,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL875830,,BAO_0000218,,,CLD0
7042,6535,Volume distribution in dog after administration of 1 mg/kg iv,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL624952,,BAO_0000218,,,CLD0
7043,17764,Volume of solubility in solution after intravenous administration in dogs at 1.2 uM/kg,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL624953,,BAO_0000218,,,CLD0
7044,6215,Vss after intravenous administration (0.5 mg/kg) was determined in dog,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL624954,,BAO_0000218,,,CLD0
7045,6505,Vss on i.v. administration of 2 mg/kg was measured in dog,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL624955,,BAO_0000218,,,CLD0
7046,3639,Vss was determined,A,,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL624956,,BAO_0000218,,,CLD0
7047,3639,Vss in dog,A,,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL625129,,BAO_0000218,,,CLD0
7048,6062,Volume of distribution was measured in dog after an iv dose of 1 mg/kg,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL625130,,BAO_0000218,,,CLD0
7049,4942,Volume distribution in dogs,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL625131,,BAO_0000218,,,CLD0
7050,17796,Volume of distribution in dog,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL625132,,BAO_0000218,,,CLD0
7051,4883,Tested for the oral bioavailability in dog,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL872263,,BAO_0000218,,,CLD0
7060,17837,Bioavailability of compound in mouse blood following p.o. administration of 30 mg/kg,A,In vivo,,Mus musculus,10090.0,,Blood,,,50594,N,1,Intermediate,1,,CHEMBL624336,,BAO_0000218,178.0,,CLD0
7061,17729,Bioavailability after i.p. administration of 50 mg/kg of dose in mice,A,In vivo,,Mus musculus,10090.0,,,,,50594,N,1,Intermediate,1,,CHEMBL624337,,BAO_0000218,,,CLD0
7062,17729,Bioavailability after peroral administration of 50 mg/kg of dose in mice,A,In vivo,,Mus musculus,10090.0,,,,,50594,N,1,Intermediate,1,,CHEMBL624338,,BAO_0000218,,,CLD0
7063,4239,Bioavailability was measured in mouse,A,In vivo,,Mus musculus,10090.0,,,,,50594,N,1,Intermediate,1,,CHEMBL624339,,BAO_0000218,,,CLD0
7064,17592,Bioavailability in mouse,A,In vivo,,Mus musculus,10090.0,,,,,50594,N,1,Intermediate,1,,CHEMBL624340,,BAO_0000218,,,CLD0
7065,6348,Bioavailability was determined in mouse after 5 mg/kg (i.v.) and 6 mg/kg (p.o.) administration,A,In vivo,,Mus musculus,10090.0,,,,,50594,N,1,Intermediate,1,,CHEMBL624341,,BAO_0000218,,,CLD0
7066,2801,Bioavailability in mouse,A,In vivo,,Mus musculus,10090.0,,,,,50594,N,1,Intermediate,1,,CHEMBL624342,,BAO_0000218,,,CLD0
7067,2801,Compound was evaluated for its bioavailability in mice at a dose of 1 mg/kg,A,In vivo,,Mus musculus,10090.0,,,,,50594,N,1,Intermediate,1,,CHEMBL624343,,BAO_0000218,,,CLD0
7068,17718,Oral bioavailability in mouse,A,In vivo,,Mus musculus,10090.0,,,,,50594,N,1,Intermediate,1,,CHEMBL624344,,BAO_0000218,,,CLD0
7069,5727,Oral availability at 50 mg/kg po in male mice,A,In vivo,,Mus musculus,10090.0,,,,,50594,N,1,Intermediate,1,,CHEMBL624345,,BAO_0000218,,,CLD0
7070,5302,Oral bioavailability in mouse (dose 10 mg/kg),A,In vivo,,Mus musculus,10090.0,,,,,50594,N,1,Intermediate,1,,CHEMBL624346,,BAO_0000218,,,CLD0
7071,3598,Oral bioavailability of compound determined in mouse after iv administration at a dose of 10 mg/kg,A,In vivo,,Mus musculus,10090.0,,,,,50594,N,1,Expert,1,,CHEMBL624347,,BAO_0000218,,,CLD0
7072,5961,"Bioavailability in male mice, 2mg/kg oral and 1 mg/kg intravenous dose",A,In vivo,,Mus musculus,10090.0,,,,,50594,N,1,Intermediate,1,,CHEMBL624348,,BAO_0000218,,,CLD0
7074,6091,Oral bioavailability in mouse,A,In vivo,,Mus musculus,10090.0,,,,,50594,N,1,Intermediate,1,,CHEMBL622754,,BAO_0000218,,,CLD0
7075,6091,Oral bioavailability in vivo in mice;ND=Not determined,A,In vivo,,Mus musculus,10090.0,,,,,50594,N,1,Intermediate,1,,CHEMBL622755,,BAO_0000218,,,CLD0
7076,5711,Oral bioavailability in mouse at 10 mg/kg of the compound,A,In vivo,,Mus musculus,10090.0,,,,,50594,N,1,Intermediate,1,,CHEMBL622756,,BAO_0000218,,,CLD0
7077,17728,Bioavailability in mouse (BALB/C) (dose 50 mg/kg i.p.),A,In vivo,,Mus musculus,10090.0,,,,,50594,N,1,Intermediate,1,,CHEMBL622757,,BAO_0000218,,,CLD0
7078,17728,Bioavailability in mouse (BALB/C) (dose 20 mg/kg i.v.),A,In vivo,,Mus musculus,10090.0,,,,,50594,N,1,Intermediate,1,,CHEMBL622758,,BAO_0000218,,,CLD0
7079,3802,Tested for bioavailability of the compound,A,In vivo,,Mus musculus,10090.0,,,,,50594,N,1,Intermediate,1,,CHEMBL622759,,BAO_0000218,,,CLD0
7080,3802,Tested for half life at the dose of 10 mg/kg when administered intravenously,A,In vivo,,Mus musculus,10090.0,,,,,50594,N,1,Intermediate,1,,CHEMBL622760,,BAO_0000218,,,CLD0
7081,14029,The plasma half life of compound was determined on EDTA prepared by mouse plasma. ,A,,,Mus musculus,10090.0,,Plasma,,,50594,N,1,Intermediate,1,,CHEMBL622761,,BAO_0000218,1969.0,,CLD0
7082,14029,The plasma half life of compound was determined on heparin prepared by human plasma. ,A,,,Mus musculus,10090.0,,Plasma,,,50594,N,1,Intermediate,1,,CHEMBL622762,,BAO_0000218,1969.0,,CLD0
7083,14029,The plasma half life of compound was determined on heparin prepared by human plasma; Not degraded,A,,,Mus musculus,10090.0,,Plasma,,,50594,N,1,Intermediate,1,,CHEMBL622763,,BAO_0000218,1969.0,,CLD0
7084,14029,The plasma half life of compound was determined on heparin prepared by mouse plasma. ,A,,,Mus musculus,10090.0,,Plasma,,,50594,N,1,Intermediate,1,,CHEMBL622764,,BAO_0000218,1969.0,,CLD0
7085,14029,The plasma half life of compound was determined on heparin prepared by mouse plasma; Not degraded,A,,,Mus musculus,10090.0,,Plasma,,,50594,N,1,Intermediate,1,,CHEMBL622765,,BAO_0000218,1969.0,,CLD0
7086,17753,Inhibitory concentration of compound was determined after intravenous administration in mice after 6 hours of exposure at 40 mg/Kg,F,,,Mus musculus,10090.0,,,,,50594,N,1,Intermediate,1,,CHEMBL622766,,BAO_0000218,,,CLD0
7087,17753,Inhibitory concentration of compound was determined after intravenous administration in mice after 8 hours of exposure at 24 mg/Kg,A,,,Mus musculus,10090.0,,,,,50594,N,1,Intermediate,1,,CHEMBL622767,,BAO_0000218,,,CLD0
7088,17753,Inhibitory concentration of compound was determined after intravenous administration in mice after 8 hours of exposure at 5 mg/Kg,A,,,Mus musculus,10090.0,,,,,50594,N,1,Intermediate,1,,CHEMBL622768,,BAO_0000218,,,CLD0
7089,10107,Biodistribution of intravenously injected [82Br]-labeled compound in blood of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.25 hours,A,In vivo,,Mus musculus,10090.0,,Blood,,,50594,N,1,Intermediate,1,,CHEMBL875948,,BAO_0000218,178.0,,CLD0
7090,10107,Biodistribution of intravenously injected [82Br]-labeled compound in blood of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.50 hours,A,In vivo,,Mus musculus,10090.0,,Blood,,,50594,N,1,Intermediate,1,,CHEMBL622769,,BAO_0000218,178.0,,CLD0
