warning_id,record_id,molregno,warning_type,warning_class,warning_description,warning_country,warning_year,efo_term,efo_id,efo_id_for_warning_class
3310,1703786,1249052,Withdrawn,hepatotoxicity,Jaundice; Elevated Hepatic Enzymes,United States; United Kingdom,1970.0,Elevated hepatic transaminase,HP:0002910,EFO:0011052
3311,1702250,876580,Withdrawn,dermatological toxicity,Cutaneous Reaction; Multi-Organ Toxicities,Germany; Greece; United Kingdom; Egypt,1984.0,skin reaction,EFO:0020927,EFO:0011048
3312,1702250,876580,Withdrawn,carcinogenicity,"reported adverse reactions, particularly involving the skin, and demonstration of a carcinogenic potential in rats",Germany; Greece; United Kingdom; Egypt,1984.0,carcinogenicity,EFO:0011046,EFO:0011046
3316,1343077,1712,Withdrawn,gastrointestinal toxicity,Increased risk of dysglycemia,United States,2006.0,Hypoglycemia,HP:0001943,EFO:0011050
3317,1343229,98346,Withdrawn,gastrointestinal toxicity,"Reports of adverse reactions and toxicity such as buccal ulceration, stomatitis, kerato-conjunctivitis. Studies have shown methylrosanilinium chloride to be a carcinogen in mice and it has been labelled as a mutagen, a mitotic poison and a clastogen",Malaysia,1998.0,stomatitis,EFO:0009688,EFO:0011050
3318,1583658,1204084,Withdrawn,carcinogenicity,"Increased risk of skin cancer, particularly squamous cell carcinoma",European Union; Canada,2020.0,skin neoplasm,EFO:0004198,EFO:0011046
3319,2793970,384948,Withdrawn,neurotoxicity,Adverse effects that cause encephalitis and mortality,Vietnam,2000.0,encephalomyelitis,EFO:0001423,EFO:0011057
3321,1703574,1093573,Withdrawn,hepatotoxicity,"associated with granulocytopenia, granulocytosis, paralytic ileus, urinary retention, seizures, hypotension, and jaundice",United States,1970.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3323,2792057,685193,Withdrawn,,"Deaths. More dangerous than other simple analgesics in overdose, particularly when combined with alcohol",Canada; New Zealand; Vietnam,2010.0,dead,PATO:0001422,
3325,1704223,1677867,Withdrawn,,associated with ototoxicity,United States,1970.0,ototoxicity,EFO:0006951,
3326,1705385,2197674,Withdrawn,immune system toxicity,Agranulocytosis; Anaphylactic Reaction,Malaysia; Morocco; Ireland; Timor-Leste; Greece; Yemen; United Arab Emirates; Nigeria; Singapore; Denmark; United Kingdom; Saudi Arabia; Armenia; Sweden; Norway; France; Syrian Arab Republic; Nepal; Zimbabwe; United States; Ghana; Pakistan; Sri Lanka; Bahrain,1975.0,anaphylaxis,MONDO:0100053,EFO:0011053
3327,1705385,2197674,Withdrawn,,Adverse reaction,Malaysia; Morocco; Ireland; Timor-Leste; Greece; Yemen; United Arab Emirates; Nigeria; Singapore; Denmark; United Kingdom; Saudi Arabia; Armenia; Sweden; Norway; France; Syrian Arab Republic; Nepal; Zimbabwe; United States; Ghana; Pakistan; Sri Lanka; Bahrain,1975.0,adverse effect,EFO:0009658,
3328,1390915,284208,Withdrawn,nephrotoxicity,"Serious, irreversible, and even fatal nephrotoxicity and hepatotoxicity",United States,2001.0,Nephropathy,HP:0000112,EFO:0011056
3329,1703475,788435,Withdrawn,neurotoxicity,Convulsions,France,1996.0,Seizure,HP:0001250,EFO:0011057
3331,1703360,705834,Withdrawn,hepatotoxicity,Hepatotoxicity; Drug Interaction,United States; United Kingdom,1974.0,hepatotoxicity,EFO:0011052,EFO:0011052
3333,1343067,991941,Withdrawn,cardiotoxicity,"Significantly less efficacious than salbutamol and cardiac side effects, mainly palpitations and tachycardia because of its non-selectivity",United Kingdom,2010.0,Tachycardia,HP:0001649,EFO:1001482
3334,1343646,674841,Withdrawn,misuse,abuse-deterrent properties,United States,2013.0,substance abuse,MONDO:0002491,EFO:0011049
3335,1703648,826568,Withdrawn,hepatotoxicity,associated with hepatitis and jaundice,Germany; Italy; New Zealand; Belgium; Kuwait; Australia; Austria; Mauritius; Denmark; United Kingdom; Cuba; Spain; Netherlands; Cyprus; Norway; France; Japan; United States; Canada,1970.0,Jaundice,HP:0000952,EFO:0011052
3337,1699933,16580,Withdrawn,hematological toxicity,Agranulocytosis,France,1985.0,Agranulocytosis,HP:0012234,EFO:0011051
3338,1706122,952723,Withdrawn,metabolic toxicity,Severe Metabolic Acidosis,France; United States; Germany,1977.0,Metabolic acidosis,HP:0001942,EFO:0011054
3339,2790934,94091,Withdrawn,cardiotoxicity,Associated with strokes.,Australia; Bhutan; Timor-Leste; South Korea,2004.0,stroke,EFO:0000712,EFO:1001482
3340,2790934,94091,Withdrawn,neurotoxicity,Risk of hemorrhagic stroke,Australia; Bhutan; Timor-Leste; South Korea,2004.0,hemorrhagic stroke,EFO:0020921,EFO:0011057
3341,1344553,675476,Withdrawn,neurotoxicity,Increased risk of hemorrhagic stroke,United States,2002.0,hemorrhagic stroke,EFO:0020921,EFO:0011057
3344,1703574,1093573,Withdrawn,immune system toxicity,"associated with granulocytopenia, granulocytosis, paralytic ileus, urinary retention, seizures, hypotension, and jaundice",United States,1970.0,Granulocytosis,HP:0032310,EFO:0011053
3345,1703574,1093573,Withdrawn,gastrointestinal toxicity,"associated with granulocytopenia, granulocytosis, paralytic ileus, urinary retention, seizures, hypotension, and jaundice",United States,1970.0,Paralytic ileus,HP:0002590,EFO:0011050
3347,1701759,1676537,Withdrawn,carcinogenicity,Animal carcinogenicity (rodents),Germany; United States; United Kingdom,1979.0,carcinogenicity,EFO:0011046,EFO:0011046
3348,1704630,1379185,Withdrawn,occular toxicity,associated with ophthalmic changes and corneal opacities in dogs,United States,1965.0,Visual impairment,HP:0000505,EFO:0020928
3352,1699451,1248719,Withdrawn,,unpredicatable effects and was associated with tetanic uterine contractions and obstetrical complications,United States,1979.0,uterine hyperstimulation,EFO:0020915,
3353,1343273,2095,Withdrawn,hematological toxicity,"renal complications, rash, fever, blood dyscrasias, and liver damage",United States,1970.0,drug-induced liver injury,EFO:0004228,EFO:0011051
3354,1699201,153476,Withdrawn,respiratory toxicity,,Germany,1989.0,,,EFO:0011060
3358,1343555,62701,Withdrawn,cardiotoxicity,Increased risk of ischaemic heart disease,European Union,2010.0,heart failure,EFO:0003144,EFO:1001482
3362,1343417,674867,Withdrawn,cardiotoxicity,Cardiac arrythmias,United Kingdom; Worldwide,2005.0,cardiac arrhythmia,EFO:0004269,EFO:1001482
3363,1705793,1152049,Withdrawn,hepatotoxicity,Hepatoxicity,France; Saudi Arabia,1999.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3364,1343662,27419,Withdrawn,neurotoxicity,Psychiatric reaction and amnesia,France; United Kingdom; Argentina; Finland; Netherlands,1991.0,amnesia,EFO:1001454,EFO:0011057
3367,1343486,67010,Withdrawn,dermatological toxicity,Serious skin reactions and cardiovascular problems,United States; New Zealand; Bhutan; Canada,2005.0,skin reaction,EFO:0020927,EFO:0011048
3368,1343486,67010,Withdrawn,cardiotoxicity,"associated with increased risk of serious cardiovascular events and an increased risk of serious skin reactions (e.g., toxic epidermal necrolysis, Stevens-Johnson syndrome, erythema multiforme) compared to other nonsteroidal anti-inflammatory drugs",United States; New Zealand; Bhutan; Canada,2005.0,cardiotoxicity,EFO:1001482,EFO:1001482
3369,1702081,1377851,Withdrawn,psychiatric toxicity,"Depression, anxiety, sleep disorders, tremor (shaking) and tardive dyskinesia",European Union; Spain,2005.0,anxiety,EFO:0005230,EFO:0011059
3371,1702335,478003,Withdrawn,hepatotoxicity,severe liver injury during longer-term (more than 11 days) treatment,European Union,2006.0,hepatotoxicity,EFO:0011052,EFO:0011052
3372,1702154,1532522,Withdrawn,neurotoxicity,associated with incidences of hypersensitivity of varying severity and serious neurological side effects including the Guillain-Barre syndrome,Worldwide,1983.0,Guillain-Barre syndrome,EFO:0007292,EFO:0011057
3381,1699323,150722,Withdrawn,dermatological toxicity,Vasculitis; Rash,United Kingdom,1979.0,vasculitis,EFO:0006803,EFO:0011048
3382,1699603,83245,Withdrawn,hepatotoxicity,Hepatitis,France,1993.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3383,1699619,176014,Withdrawn,misuse,Potential for abuse and risk of dependence; Follows the decision taken by France to suspend amineptine on the basis of abuse and dependency potential,France; Thailand; United Arab Emirates; Vietnam,1999.0,substance dependence,MONDO:0004938,EFO:0011049
3384,1699580,418415,Withdrawn,respiratory toxicity,Cardiac valvulopathy; Pulmonary arterial hypertension,European Union,2009.0,pulmonary arterial hypertension,EFO:0001361,EFO:0011060
3385,1706350,898847,Withdrawn,hepatotoxicity,Hepatitis,Germany,1992.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3386,1706348,374182,Withdrawn,,Unfavourable benefit-risk evaluation ,Portugal,2003.0,,,
3387,1344637,557741,Withdrawn,cardiotoxicity,"Serious cardiac arrhythmias (e.g. ventricular tachycardia, torsades de pointes, and ventricular fibrillation) and sudden cardiac deaths",Armenia; Brunei; Mauritius; Bhutan; United Kingdom; Philippines; United States; Oman; Canada,2000.0,ventricular fibrillation,EFO:0004287,EFO:1001482
3388,1344413,8193,Withdrawn,neurotoxicity,Neurotoxicity,France; Germany; United Kingdom; Japan; United States,1973.0,neurotoxicity,EFO:0011057,EFO:0011057
3389,1702802,1078456,Withdrawn,respiratory toxicity,Concern that its use was associated with cases of pulmonary hypertension led to its withdrawal in several countries,Germany; Sweden,1969.0,pulmonary arterial hypertension,EFO:0001361,EFO:0011060
3391,1343717,675587,Withdrawn,immune system toxicity,"Serious inflammatory brain disorders worldwide, including encephalitis and meningoencephalitis. Serious and potentially fatal immune reactions affecting the brain, liver and other organs.",European Union; Canada,2018.0,immune-mediated adverse reaction,EFO:0020930,EFO:0011053
3392,1703509,316539,Withdrawn,neurotoxicity,risk of serious neurological and cardiac side effects in patients when buflomedil is used normally,France; European Union; Madagascar; Brazil,2011.0,status epilepticus,EFO:0008526,EFO:0011057
3394,1706375,56090,Withdrawn,metabolic toxicity,Metabolic toxicity,Germany; Belgium; Ireland,1978.0,lactic acidosis,EFO:1000036,EFO:0011054
3395,1701128,1631832,Withdrawn,neurotoxicity,severe tissue slough and transverse myelitis,United States,1964.0,transverse myelitis,MONDO:0021553,EFO:0011057
3396,1701128,1631832,Withdrawn,dermatological toxicity,severe tissue slough and transverse myelitis,United States,1964.0,Skin detachment,HP:0032156,EFO:0011048
3397,1705412,1121342,Withdrawn,hepatotoxicity,Hepatotoxicity,Peru; Spain,1998.0,hepatotoxicity,EFO:0011052,EFO:0011052
3399,1699914,163172,Withdrawn,hepatotoxicity,Acute hepatitis associated with the ingestion of exifone,France,1989.0,Acute hepatitis,HP:0200119,EFO:0011052
3401,2792801,581798,Withdrawn,cardiotoxicity,Heart rhythm problems. This included cases of QT prolongation and torsades de pointes (abnormalities of the heart’s electrical activity that may lead to heart rhythm disturbances).,European Union,2019.0,Prolonged QT interval,HP:0001657,EFO:1001482
3402,2792801,581798,Withdrawn,cardiotoxicity,Heart rhythm problems. This included cases of QT prolongation and torsades de pointes (abnormalities of the heart’s electrical activity that may lead to heart rhythm disturbances).,European Union,2019.0,torsades de pointes,EFO:0005307,EFO:1001482
3404,1702722,418438,Withdrawn,hematological toxicity,"associated with pneumopathy, neuropsychological disorders and rare cases of agranulocytosis",France,1990.0,Agranulocytosis,HP:0012234,EFO:0011051
3405,1702313,1248678,Withdrawn,,"adverse effects on survival, and that beneficial effects on the symptoms of heart failure did not last beyond the first 3 months of therapy; After the first 3 months of therapy, patients on the drug had a higher rate of hospitalization than patients taking a placebo",United States; United Kingdom,1993.0,lack of efficacy,EFO:0020002,
3406,2792189,418485,Withdrawn,hepatotoxicity,Risk of serious liver injury,European Union,2018.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3408,1343229,98346,Withdrawn,carcinogenicity,"Reports of adverse reactions and toxicity such as buccal ulceration, stomatitis, kerato-conjunctivitis. Studies have shown methylrosanilinium chloride to be a carcinogen in mice and it has been labelled as a mutagen, a mitotic poison and a clastogen",Malaysia,1998.0,carcinogenicity,EFO:0011046,EFO:0011046
3409,1703294,244737,Withdrawn,immune system toxicity,"associated with severe allergic responses, including anaphylactoid reactions",Worldwide,1984.0,drug allergy,EFO:0009482,EFO:0011053
3411,1699932,16599,Withdrawn,gastrointestinal toxicity,Animal Carcinogenicity (rodent); Gastrointestinal Toxicity,Germany; Worldwide; Spain; United Kingdom,1983.0,carcinogenicity,EFO:0011046,EFO:0011050
3412,1704964,1379509,Withdrawn,cardiotoxicity,"Severe adverse reactions including hypotension, arrhythmias, pulmonary oedema and renal disorders",Germany,1998.0,cardiac arrhythmia,EFO:0004269,EFO:1001482
3413,1344111,255904,Withdrawn,hepatotoxicity,Liver toxicity is more frequent and severe than with other antifungal treatments; Elevated risk of early onset liver damage,Guatemala; Madagascar,2011.0,hepatotoxicity,EFO:0011052,EFO:0011052
3414,2793970,384948,Withdrawn,,Adverse effects that cause encephalitis and mortality,Vietnam,2000.0,dead,PATO:0001422,
3417,1705801,1249053,Withdrawn,hepatotoxicity,Hepatotoxicity; Drug Interaction,United Kingdom,1975.0,hepatotoxicity,EFO:0011052,EFO:0011052
3418,1703561,678116,Withdrawn,hepatotoxicity,Hepatotoxicity,United Kingdom,1990.0,hepatotoxicity,EFO:0011052,EFO:0011052
3420,1703570,33583,Withdrawn,neurotoxicity,Convulsions,France,1996.0,Seizure,HP:0001250,EFO:0011057
3421,1703393,1078524,Withdrawn,neurotoxicity,Polyneuropathy,France; European Union; Germany,1987.0,Paresthesia,HP:0003401,EFO:0011057
3422,1344096,674443,Withdrawn,hepatotoxicity,Adverse hepatic events,Canada,2003.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3423,1700030,85553,Withdrawn,,Adverse health effects,Nigeria; Bhutan; Ireland,2005.0,adverse effect,EFO:0009658,
3424,1700030,85553,Withdrawn,nephrotoxicity,Hepatoxicity and neonatal renal failure,Nigeria; Bhutan; Ireland,2005.0,kidney failure,EFO:1002048,EFO:0011056
3425,1705800,1249055,Withdrawn,hematological toxicity,"associated with hepatotoxic reactions, some of which were fatal",Germany; Austria,1984.0,hepatotoxicity,EFO:0011052,EFO:0011051
3428,1343524,1672744,Withdrawn,hematological toxicity,"Relatively common skin reactions; Jaundice; Hepatic failure; Blood dyscrasias (neutropenia, anemia, and thrombocytopenia)",United States,2009.0,anemia,MONDO:0002280,EFO:0011051
3430,1345000,2197547,Withdrawn,hematological toxicity,Blood Dyscrasis; Steven Johnson Syndrome,France; United States; United Kingdom; Germany,1984.0,hematologic disease,EFO:0005803,EFO:0011051
3432,3589870,408583,Withdrawn,hepatotoxicity,associated with hepatitis and jaundice,United States,1973.0,Jaundice,HP:0000952,EFO:0011052
3433,1343724,193096,Withdrawn,hepatotoxicity,Hepatic toxicity,United States; United Kingdom; Canada,1997.0,hepatotoxicity,EFO:0011052,EFO:0011052
3437,1699729,228897,Withdrawn,hepatotoxicity,Hepatotoxicity; Jaundice,United Kingdom,1968.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3440,1705547,1249056,Withdrawn,hepatotoxicity,Hepatotoxicity; Drug Interaction,United Kingdom,1966.0,hepatotoxicity,EFO:0011052,EFO:0011052
3442,1705802,1248996,Withdrawn,hepatotoxicity,associated with hepatic lesions,United States,1969.0,hepatotoxicity,EFO:0011052,EFO:0011052
3443,1705336,1162878,Withdrawn,dermatological toxicity,potent photosensitizer capable of causing disabling skin disorders,United States,1975.0,phototoxic dermatitis,EFO:1000753,EFO:0011048
3444,1703573,842060,Withdrawn,misuse,Off-label abuse,France; United States; United Kingdom; Germany,1982.0,substance abuse,MONDO:0002491,EFO:0011049
3445,1703437,22572,Withdrawn,misuse,Overdose,United States,1984.0,overdose,EFO:0020911,EFO:0011049
3451,1701472,23417,Withdrawn,hepatotoxicity,Risk of acute liver failure,Canada; Worldwide; Australia; European Union,2010.0,hepatotoxicity,EFO:0011052,EFO:0011052
3453,1699315,233553,Withdrawn,hepatotoxicity,"Dermatologic, Hematologic and Hepatic Reactions",Germany,1988.0,hepatotoxicity,EFO:0011052,EFO:0011052
3454,1699315,233553,Withdrawn,dermatological toxicity,"Dermatologic, Hematologic and Hepatic Reactions",Germany,1988.0,skin disease,EFO:0000701,EFO:0011048
3455,1704978,1379523,Withdrawn,,associated with Stevens-Johnson syndrome and fatalities,United States,1966.0,dead,PATO:0001422,
3461,1699360,16498,Withdrawn,carcinogenicity,nephropathy; liver and kidney toxicity; carcinogenicity; haemolytic anaemia and methaemoglobinaemia ,Malaysia; Romania; Germany; Ireland; Panama; Italy; Finland; New Zealand; Ethiopia; Greece; Yemen; Chile; Hong Kong; Philippines; Israel; United Arab Emirates; Nigeria; Mauritius; Denmark; United States; Brazil; United Kingdom; Bangladesh; Oman; Netherlands; Cyprus; Thailand; Sweden; Norway; Suriname; India; Rwanda; Nepal; Austria; Bahrain,1965.0,carcinogenicity,EFO:0011046,EFO:0011046
3464,2794668,20027,Withdrawn,cardiotoxicity,Increased cardiovascular risk outweighs its benefit; Cardiovascular risk; Elevated risk of cardiovascular events,Armenia; Guatemala; Egypt; New Zealand; Madagascar,2010.0,cardiotoxicity,EFO:1001482,EFO:1001482
3465,2790794,358192,Withdrawn,neurotoxicity,Increased risk of heart attack and stroke,Indonesia; Egypt; Guatemala; Australia,2010.0,stroke,EFO:0000712,EFO:0011057
3471,1702027,1377797,Withdrawn,dermatological toxicity,"low but increased risk of serious skin reactions (including Stevens-Johnson syndrome, toxic epidermal necrolysis and drug-rash-with-eosinophilia-and-systemic-symptoms (DRESS) syndrome)",European Union,2013.0,drug hypersensitivity syndrome,EFO:1002004,EFO:0011048
3472,1701956,1377728,Withdrawn,hematological toxicity,Agranulocytosis,United States,1960.0,Agranulocytosis,HP:0012234,EFO:0011051
3473,1343767,5970,Withdrawn,cardiotoxicity,Cardiac arrythmias,United Kingdom; Worldwide,2005.0,cardiac arrhythmia,EFO:0004269,EFO:1001482
3475,1345001,267825,Withdrawn,hepatotoxicity,Hepatotoxicity,European Union; Portugal; Ireland; Australia; Canada,1998.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3477,1701724,1377503,Withdrawn,hematological toxicity,lmmunoallergic Thrombocytopenia,France; Turkey; Portugal; Italy; Spain,1998.0,autoimmune thrombocytopenic purpura,EFO:0007160,EFO:0011051
3478,1701724,1377503,Withdrawn,immune system toxicity,lmmunoallergic Thrombocytopenia,France; Turkey; Portugal; Italy; Spain,1998.0,autoimmune thrombocytopenic purpura,EFO:0007160,EFO:0011053
3479,1696540,1381031,Withdrawn,,Higher mortality rate in neonates given pumactant,United Kingdom,2000.0,dead,PATO:0001422,
3481,1699368,16088,Withdrawn,psychiatric toxicity,"Psychiatric effects, especially depression",European Union,2008.0,psychiatric toxicity,EFO:0011059,EFO:0011059
3482,1344436,21697,Withdrawn,cardiotoxicity,Increased risk of cardiovascular side effects,Bhutan; Ireland; United States; Worldwide; Canada,2004.0,cardiotoxicity,EFO:1001482,EFO:1001482
3483,1343486,67010,Withdrawn,dermatological toxicity,"associated with increased risk of serious cardiovascular events and an increased risk of serious skin reactions (e.g., toxic epidermal necrolysis, Stevens-Johnson syndrome, erythema multiforme) compared to other nonsteroidal anti-inflammatory drugs",United States; New Zealand; Bhutan; Canada,2005.0,Stevens-Johnson syndrome,EFO:0004276,EFO:0011048
3485,1702081,1377851,Withdrawn,psychiatric toxicity,"Depression, anxiety, sleep disorders, tremor (shaking) and tardive dyskinesia",European Union; Spain,2005.0,unipolar depression,EFO:0003761,EFO:0011059
3486,2583713,1510482,Withdrawn,neurotoxicity,"associated with acute toxicity manifested by dizziness, headache, disorientation, and unconsciousness",United States,1974.0,Headache,HP:0002315,EFO:0011057
3488,1702154,1532522,Withdrawn,neurotoxicity,associated with incidences of hypersensitivity of varying severity and serious neurological side effects including the Guillain-Barre syndrome,Worldwide,1983.0,nervous system disease,EFO:0000618,EFO:0011057
3489,1343774,93117,Withdrawn,nephrotoxicity,"Flank pain, decreased kidney function",United States; United Kingdom; Spain,1987.0,decreased kidney function,EFO:0020912,EFO:0011056
3490,1705890,122247,Withdrawn,cardiotoxicity,Cardiovascular ischaemic events,Australia,2007.0,Myocardial Ischemia,EFO:1001375,EFO:1001482
3491,1344245,940358,Withdrawn,cardiotoxicity,"Risk for heart attack, stroke, and unstable angina",United States,2007.0,angina pectoris,EFO:0003913,EFO:1001482
3492,1344245,940358,Withdrawn,neurotoxicity,"Risk for heart attack, stroke, and unstable angina",United States,2007.0,stroke,EFO:0000712,EFO:0011057
3494,1702242,84633,Withdrawn,hematological toxicity,Eosinophilic Myalgia Syndrome,Germany; United Kingdom,1989.0,Eosinophilia-Myalgia Syndrome,EFO:1001316,EFO:0011051
3500,1699323,150722,Withdrawn,vascular toxicity,Vasculitis; Rash,United Kingdom,1979.0,vasculitis,EFO:0006803,EFO:0011062
3501,2791418,657667,Withdrawn,neurotoxicity,Serious and long-lasting peripheral neuropathy (damage to the nerves in the hands and feet) and significant weight loss that further weakens patients,European Union,2013.0,peripheral neuropathy,EFO:0003100,EFO:0011057
3502,1699619,176014,Withdrawn,dermatological toxicity,Abuse; Dependence; Severe Acne,France; Thailand; United Arab Emirates; Vietnam,1999.0,acne,EFO:0003894,EFO:0011048
3504,1702441,254983,Withdrawn,,Unspecific Experimental Toxicity,France,1984.0,,,
3509,1700598,621308,Withdrawn,hepatotoxicity,Hepatotoxicity,Spain,1993.0,hepatotoxicity,EFO:0011052,EFO:0011052
3510,1700652,219327,Withdrawn,carcinogenicity,Liver necrosis; Photosensitivity; Animal carcinogenicity,Germany; United States; United Kingdom; Spain,1982.0,carcinogenicity,EFO:0011046,EFO:0011046
3511,1700652,219327,Withdrawn,dermatological toxicity,Liver necrosis; Photosensitivity; Animal carcinogenicity,Germany; United States; United Kingdom; Spain,1982.0,phototoxic dermatitis,EFO:1000753,EFO:0011048
3514,1706201,11685,Withdrawn,hepatotoxicity,Hepatotoxicity,France,1987.0,Hepatitis,HP:0012115,EFO:0011052
3517,1706316,66028,Withdrawn,carcinogenicity,Potential risk of carcinogenicity,Oman,1997.0,carcinogenicity,EFO:0011046,EFO:0011046
3522,1699737,16521,Withdrawn,dermatological toxicity,"associated with serious adverse effects, predominantly skin rashes",United Kingdom; Worldwide,1984.0,exanthem,EFO:1000697,EFO:0011048
3523,1703786,1249052,Withdrawn,hepatotoxicity,Jaundice; Elevated Hepatic Enzymes,United States; United Kingdom,1970.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3525,1702722,418438,Withdrawn,hepatotoxicity,"associated with pneumopathy, neuropsychological disorders and rare cases of agranulocytosis",France,1990.0,lung disease,EFO:0003818,EFO:0011052
3528,1696963,1381454,Withdrawn,immune system toxicity,Increased risk of allergic reactions with fatal outcome,European Union; Armenia,2016.0,drug allergy,EFO:0009482,EFO:0011053
3530,1703294,244737,Withdrawn,immune system toxicity,"associated with severe allergic responses, including anaphylactoid reactions; reports of anaphylactic shock",Worldwide,1984.0,hypersensitivity reaction disease,EFO:1002003,EFO:0011053
3532,1699932,16599,Withdrawn,carcinogenicity,"serious adverse gastrointestinal reactions; tumours in a carcinogenicity study
undertaken in rats",Germany; Worldwide; Spain; United Kingdom,1983.0,carcinogenicity,EFO:0011046,EFO:0011046
3533,1703381,139173,Withdrawn,hepatotoxicity,Evidence of hepatic injury,France; Morocco,1999.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3534,2583712,255981,Withdrawn,psychiatric toxicity,Neuropsychiatric Reaction,France; United States,1972.0,Abnormality of higher mental function,HP:0011446,EFO:0011059
3539,1344096,674443,Withdrawn,hepatotoxicity,Adverse hepatic events,Canada,2003.0,hepatotoxicity,EFO:0011052,EFO:0011052
3541,1343524,1672744,Withdrawn,hepatotoxicity,"Relatively common skin reactions; Jaundice; Hepatic failure; Blood dyscrasias (neutropenia, anemia, and thrombocytopenia)",United States,2009.0,Hepatic failure,HP:0001399,EFO:0011052
3542,1343524,1672744,Withdrawn,hepatotoxicity,"Relatively common skin reactions; Jaundice; Hepatic failure; Blood dyscrasias (neutropenia, anemia, and thrombocytopenia)",United States,2009.0,Jaundice,HP:0000952,EFO:0011052
3543,1343524,1672744,Withdrawn,dermatological toxicity,"Relatively common skin reactions; Jaundice; Hepatic failure; Blood dyscrasias (neutropenia, anemia, and thrombocytopenia)",United States,2009.0,skin disease,EFO:0000701,EFO:0011048
3545,3589870,408583,Withdrawn,hepatotoxicity,associated with hepatitis and jaundice,United States,1973.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3546,1699729,228897,Withdrawn,hepatotoxicity,Hepatotoxicity; Jaundice,United Kingdom,1968.0,hepatotoxicity,EFO:0011052,EFO:0011052
3547,1699360,16498,Withdrawn,nephrotoxicity,nephropathy; liver and kidney toxicity; carcinogenicity; haemolytic anaemia and methaemoglobinaemia ,Malaysia; Romania; Germany; Ireland; Panama; Italy; Finland; New Zealand; Ethiopia; Greece; Yemen; Chile; Hong Kong; Philippines; Israel; United Arab Emirates; Nigeria; Mauritius; Denmark; United States; Brazil; United Kingdom; Bangladesh; Oman; Netherlands; Cyprus; Thailand; Sweden; Norway; Suriname; India; Rwanda; Nepal; Austria; Bahrain,1965.0,Nephropathy,HP:0000112,EFO:0011056
3548,1705902,104250,Withdrawn,carcinogenicity,May cause cancer,Oman; Canada; Saudi Arabia,1997.0,carcinogenicity,EFO:0011046,EFO:0011046
3549,1344221,12417,Withdrawn,hematological toxicity,Off-Label Abuse; Hematologic Toxicity,Malaysia; United Arab Emirates; Ethiopia; Jordan; Germany; Chile; Bangladesh; Ghana; Sri Lanka; Bahrain,1984.0,hematological toxicity,EFO:0011051,EFO:0011051
3550,1344221,12417,Withdrawn,misuse,Off-Label Abuse; Hematologic Toxicity,Malaysia; United Arab Emirates; Ethiopia; Jordan; Germany; Chile; Bangladesh; Ghana; Sri Lanka; Bahrain,1984.0,substance abuse,MONDO:0002491,EFO:0011049
3551,1701754,1320257,Withdrawn,psychiatric toxicity,Neuropsychiatric Reaction,France,1976.0,Abnormality of higher mental function,HP:0011446,EFO:0011059
3553,1703656,31171,Withdrawn,,Polymorphic Ventricular Tachycardia and Death,Worldwide,1989.0,dead,PATO:0001422,
3554,1703574,1093573,Withdrawn,hepatotoxicity,"associated with granulocytopenia, granulocytosis, paralytic ileus, urinary retention, seizures, hypotension, and jaundice",United States,1970.0,hepatotoxicity,EFO:0011052,EFO:0011052
3555,1703574,1093573,Withdrawn,neurotoxicity,"associated with granulocytopenia, granulocytosis, paralytic ileus, urinary retention, seizures, hypotension, and jaundice",United States,1970.0,Seizure,HP:0001250,EFO:0011057
3561,1699315,233553,Withdrawn,hepatotoxicity,"Dermatologic, Hematologic and Hepatic Reactions",Germany,1988.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3562,1704978,1379523,Withdrawn,dermatological toxicity,associated with Stevens-Johnson syndrome and fatalities,United States,1966.0,Stevens-Johnson syndrome,EFO:0004276,EFO:0011048
3563,1343273,2095,Withdrawn,hematological toxicity,"renal complications, rash, fever, blood dyscrasias, and liver damage",United States,1970.0,hepatotoxicity,EFO:0011052,EFO:0011051
3564,1702191,418491,Withdrawn,hepatotoxicity,Hepatotoxicity,France; Spain; Germany,1985.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3568,1343728,22641,Withdrawn,cardiotoxicity,Reduction in serum HDL-C levels and partly because of possible QT interval prolongation or ventricular arrhythmias,United States,1995.0,Prolonged QT interval,HP:0001657,EFO:1001482
3569,1701840,1377615,Withdrawn,immune system toxicity,Allergy,United Kingdom,1983.0,hypersensitivity reaction disease,EFO:1002003,EFO:0011053
3570,2792057,685193,Withdrawn,misuse,Risk of potentially fatal overdose,European Union; New Zealand; Canada; Iraq,2009.0,intentional overdose,EFO:0020924,EFO:0011049
3572,1343896,699455,Withdrawn,cardiotoxicity,"Serious toxicity to the heart; increase the risk for serious
abnormal heart rhythms ",United States,2014.0,cardiac arrhythmia,EFO:0004269,EFO:1001482
