dosage_form,route,trade_name,approval_date,ad_type,oral,topical,parenteral,black_box_warning,applicant_full_name,innovator_company,product_id,nda_type
SUSPENSION,ORAL,LEXIVA,2007-06-14,RX,1,0,0,0.0,VIIV HEALTHCARE CO,1.0,PRODUCT_022116_001,N
TABLET,SUBLINGUAL,SAPHRIS,2009-08-13,RX,0,1,0,1.0,ALLERGAN SALES LLC,,PRODUCT_022117_001,N
TABLET,SUBLINGUAL,SAPHRIS,2009-08-13,RX,0,1,0,1.0,ALLERGAN SALES LLC,,PRODUCT_022117_002,N
TABLET,SUBLINGUAL,SAPHRIS,2015-03-12,RX,0,1,0,1.0,ALLERGAN SALES LLC,,PRODUCT_022117_003,N
TABLET,ORAL,FENOGLIDE,2007-08-10,RX,1,0,0,0.0,SALIX PHARMACEUTICALS INC,0.0,PRODUCT_022118_001,N
TABLET,ORAL,FENOGLIDE,2007-08-10,RX,1,0,0,0.0,SALIX PHARMACEUTICALS INC,1.0,PRODUCT_022118_002,N
INJECTABLE,INTRAVENOUS,AMMONIA N 13,2007-08-23,RX,0,0,1,0.0,FEINSTEIN INSTITUTE MEDICAL RESEARCH,1.0,PRODUCT_022119_001,N
CAPSULE,ORAL,TIROSINT,2007-08-01,RX,1,0,0,1.0,INSTITUT BIOCHIMIQUE SA (IBSA),0.0,PRODUCT_022121_001,N
GEL,TOPICAL,VOLTAREN ARTHRITIS PAIN,2007-10-17,OTC,0,1,0,1.0,GLAXOSMITHKLINE CONSUMER HEALTHCARE,1.0,PRODUCT_022122_001,N
TABLET,ORAL,RENVELA,2007-10-19,RX,1,0,0,0.0,SANOFI GENZYME,1.0,PRODUCT_022127_001,N
TABLET,ORAL,SELZENTRY,2007-08-06,RX,1,0,0,1.0,VIIV HEALTHCARE CO,0.0,PRODUCT_022128_001,N
TABLET,ORAL,SELZENTRY,2007-08-06,RX,1,0,0,1.0,VIIV HEALTHCARE CO,1.0,PRODUCT_022128_002,N
TABLET,ORAL,SELZENTRY,2016-11-04,RX,1,0,0,1.0,VIIV HEALTHCARE CO,,PRODUCT_022128_003,N
TABLET,ORAL,SELZENTRY,2016-11-04,RX,1,0,0,1.0,VIIV HEALTHCARE CO,,PRODUCT_022128_004,N
LOTION,TOPICAL,ULESFIA,2009-04-09,DISCN,0,1,0,0.0,SHIONOGI INC,,PRODUCT_022129_001,N
SOLUTION/DROPS,OPHTHALMIC,LASTACAFT,2010-07-28,OTC,0,1,0,0.0,ABBVIE INC,,PRODUCT_022134_001,N
INJECTABLE,INJECTION,FLUDARABINE PHOSPHATE,2007-09-21,DISCN,0,0,1,1.0,SANDOZ INC,1.0,PRODUCT_022137_001,N
TABLET,ORAL,CIMDUO,2018-02-28,RX,1,0,0,1.0,MYLAN LABORATORIES LTD,,PRODUCT_022141_001,N
TABLET,ORAL,SYMFI,2018-03-22,RX,1,0,0,1.0,MYLAN LABORATORIES LTD,,PRODUCT_022142_001,N
TABLET,ORAL,ISENTRESS,2007-10-12,RX,1,0,0,0.0,MERCK SHARP AND DOHME LLC A SUB OF MERCK AND CO INC,1.0,PRODUCT_022145_001,N
TABLET,ORAL,ISENTRESS HD,2017-05-26,RX,1,0,0,,MERCK SHARP AND DOHME LLC A SUB OF MERCK AND CO INC,,PRODUCT_022145_002,N
INJECTABLE,SUBCUTANEOUS,FIRAZYR,2011-08-25,RX,0,0,1,0.0,TAKEDA PHARMACEUTICALS USA INC,,PRODUCT_022150_001,N
"CAPSULE, DELAYED RELEASE",ORAL,STAVZOR,2008-07-29,DISCN,1,0,0,1.0,BIONPHARMA INC,,PRODUCT_022152_001,N
"CAPSULE, DELAYED RELEASE",ORAL,STAVZOR,2008-07-29,DISCN,1,0,0,1.0,BIONPHARMA INC,,PRODUCT_022152_002,N
"CAPSULE, DELAYED RELEASE",ORAL,STAVZOR,2008-07-29,DISCN,1,0,0,1.0,BIONPHARMA INC,,PRODUCT_022152_003,N
SOLUTION,ORAL,TYZEKA,2009-04-28,DISCN,1,0,0,1.0,NOVARTIS PHARMACEUTICALS CORP,,PRODUCT_022154_001,N
SYRUP,ORAL,CHILDREN'S ZYRTEC HIVES RELIEF,2007-11-16,OTC,1,0,0,,JOHNSON AND JOHNSON CONSUMER INC MCNEIL CONSUMER HEALTHCARE DIV,1.0,PRODUCT_022155_001,N
SYRUP,ORAL,CHILDREN'S ZYRTEC ALLERGY,2007-11-16,OTC,1,0,0,,JOHNSON AND JOHNSON CONSUMER INC MCNEIL CONSUMER HEALTHCARE DIV,1.0,PRODUCT_022155_002,N
EMULSION,INTRAVENOUS,CLEVIPREX,2008-08-01,RX,0,0,1,0.0,CHIESI USA INC,,PRODUCT_022156_001,N
EMULSION,INTRAVENOUS,CLEVIPREX,2008-08-01,RX,0,0,1,0.0,CHIESI USA INC,,PRODUCT_022156_002,N
EMULSION,INTRAVENOUS,CLEVIPREX,2013-11-08,DISCN,0,0,1,,CHIESI USA INC,,PRODUCT_022156_003,N
SOLUTION,ORAL,XYZAL,2008-01-28,DISCN,1,0,0,0.0,CHATTEM INC DBA SANOFI CONSUMER HEALTHCARE,1.0,PRODUCT_022157_001,N
INJECTABLE,INJECTION,ORAVERSE,2008-05-09,RX,0,0,1,0.0,SEPTODONT HOLDING SAS,,PRODUCT_022159_001,N
INJECTABLE,INTRAVENOUS,OXALIPLATIN,2009-08-07,RX,0,0,1,1.0,TEVA PHARMACEUTICALS USA,,PRODUCT_022160_001,N
INJECTABLE,INTRAVENOUS,OXALIPLATIN,2009-08-07,RX,0,0,1,1.0,TEVA PHARMACEUTICALS USA,,PRODUCT_022160_002,N
SOLUTION,INTRAVENOUS,LEXISCAN,2008-04-10,RX,0,0,1,0.0,ASTELLAS PHARMA US INC,,PRODUCT_022161_001,N
FOR SOLUTION,ORAL,CAMBIA,2009-06-17,RX,1,0,0,1.0,ASSERTIO THERAPEUTICS INC,,PRODUCT_022165_001,N
"SUSPENSION, EXTENDED RELEASE",INTRAMUSCULAR,ZYPREXA RELPREVV,2009-12-11,RX,0,0,1,1.0,CHEPLAPHARM REGISTRATION GMBH,,PRODUCT_022173_001,N
"SUSPENSION, EXTENDED RELEASE",INTRAMUSCULAR,ZYPREXA RELPREVV,2009-12-11,RX,0,0,1,1.0,CHEPLAPHARM REGISTRATION GMBH,,PRODUCT_022173_002,N
"SUSPENSION, EXTENDED RELEASE",INTRAMUSCULAR,ZYPREXA RELPREVV,2009-12-11,RX,0,0,1,1.0,CHEPLAPHARM REGISTRATION GMBH,,PRODUCT_022173_003,N
"CAPSULE, DELAYED RELEASE",ORAL,PERTZYE,2012-05-17,RX,1,0,0,0.0,DIGESTIVE CARE INC,,PRODUCT_022175_001,N
"CAPSULE, DELAYED RELEASE",ORAL,PERTZYE,2012-05-17,RX,1,0,0,0.0,DIGESTIVE CARE INC,,PRODUCT_022175_002,N
"CAPSULE, DELAYED RELEASE",ORAL,PERTZYE,2016-10-06,RX,1,0,0,,DIGESTIVE CARE INC,,PRODUCT_022175_003,N
"CAPSULE, DELAYED RELEASE",ORAL,PERTZYE,2017-07-13,RX,1,0,0,,DIGESTIVE CARE INC,,PRODUCT_022175_004,N
SOLUTION,INTRAVENOUS,FERAHEME,2009-06-30,RX,0,0,1,1.0,COVIS PHARMA GMBH,,PRODUCT_022180_001,N
TABLET,ORAL,KUVAN,2007-12-13,RX,1,0,0,0.0,BIOMARIN PHARMACEUTICAL INC,1.0,PRODUCT_022181_001,N
SOLUTION/DROPS,OPHTHALMIC,LUMIGAN,2010-08-31,RX,0,1,0,0.0,ABBVIE INC,,PRODUCT_022184_001,N
SUSPENSION,TOPICAL,TACLONEX,2008-05-09,RX,0,1,0,0.0,LEO PHARMA AS,,PRODUCT_022185_001,N
SUSPENSION,TOPICAL,TACLONEX,2015-10-29,RX,0,1,0,,LEO PHARMA AS,,PRODUCT_022185_002,N
INJECTABLE,INTRAVENOUS,AK-FLUOR 10%,2008-08-08,RX,0,0,1,,LONG GROVE PHARMACEUTICALS LLC,,PRODUCT_022186_001,N
INJECTABLE,INTRAVENOUS,AK-FLUOR 25%,2008-08-08,RX,0,0,1,,LONG GROVE PHARMACEUTICALS LLC,,PRODUCT_022186_002,N
TABLET,ORAL,INTELENCE,2008-01-18,RX,1,0,0,0.0,JANSSEN RESEARCH AND DEVELOPMENT LLC,1.0,PRODUCT_022187_001,N
TABLET,ORAL,INTELENCE,2010-12-22,RX,1,0,0,0.0,JANSSEN RESEARCH AND DEVELOPMENT LLC,,PRODUCT_022187_002,N
TABLET,ORAL,INTELENCE,2012-03-26,RX,1,0,0,0.0,JANSSEN RESEARCH AND DEVELOPMENT LLC,,PRODUCT_022187_003,N
TABLET,ORAL,FANAPT,2009-05-06,RX,1,0,0,1.0,VANDA PHARMACEUTICALS INC,,PRODUCT_022192_001,N
TABLET,ORAL,FANAPT,2009-05-06,RX,1,0,0,1.0,VANDA PHARMACEUTICALS INC,,PRODUCT_022192_002,N
TABLET,ORAL,FANAPT,2009-05-06,RX,1,0,0,1.0,VANDA PHARMACEUTICALS INC,,PRODUCT_022192_003,N
TABLET,ORAL,FANAPT,2009-05-06,RX,1,0,0,1.0,VANDA PHARMACEUTICALS INC,,PRODUCT_022192_004,N
TABLET,ORAL,FANAPT,2009-05-06,RX,1,0,0,1.0,VANDA PHARMACEUTICALS INC,,PRODUCT_022192_005,N
TABLET,ORAL,FANAPT,2009-05-06,RX,1,0,0,1.0,VANDA PHARMACEUTICALS INC,,PRODUCT_022192_006,N
TABLET,ORAL,FANAPT,2009-05-06,RX,1,0,0,1.0,VANDA PHARMACEUTICALS INC,,PRODUCT_022192_007,N
SOLUTION,IRRIGATION,NAVSTEL,2008-07-24,DISCN,0,0,0,,ALCON PHARMACEUTICALS LTD,,PRODUCT_022193_001,N
SOLUTION,ORAL,MORPHINE SULFATE,2008-03-17,RX,1,0,0,1.0,HIKMA PHARMACEUTICALS USA INC,,PRODUCT_022195_001,N
SOLUTION,ORAL,MORPHINE SULFATE,2008-03-17,RX,1,0,0,1.0,HIKMA PHARMACEUTICALS USA INC,,PRODUCT_022195_002,N
SOLUTION,ORAL,MORPHINE SULFATE,2010-01-25,RX,1,0,0,1.0,HIKMA PHARMACEUTICALS USA INC,,PRODUCT_022195_003,N
"SPRAY, METERED",ORAL,ZOLPIMIST,2008-12-19,DISCN,1,0,0,1.0,AYTU BIOSCIENCE INC,,PRODUCT_022196_001,N
"FILM, EXTENDED RELEASE",TRANSDERMAL,SANCUSO,2008-09-12,RX,0,1,0,0.0,CUMBERLAND PHARMACEUTICALS INC,,PRODUCT_022198_001,N
"FOR SUSPENSION, EXTENDED RELEASE",SUBCUTANEOUS,BYDUREON,2012-01-27,DISCN,0,0,1,1.0,ASTRAZENECA AB,,PRODUCT_022200_001,N
"FOR SUSPENSION, EXTENDED RELEASE",SUBCUTANEOUS,BYDUREON PEN,2014-02-28,DISCN,0,0,1,1.0,ASTRAZENECA AB,,PRODUCT_022200_002,N
POWDER,SUBCUTANEOUS,FIRMAGON,2008-12-24,RX,0,0,1,0.0,FERRING PHARMACEUTICALS INC,,PRODUCT_022201_001,N
POWDER,SUBCUTANEOUS,FIRMAGON,2008-12-24,RX,0,0,1,0.0,FERRING PHARMACEUTICALS INC,,PRODUCT_022201_002,N
CAPSULE,ORAL,ZIPSOR,2009-06-16,RX,1,0,0,1.0,ASSERTIO THERAPEUTICS INC,,PRODUCT_022202_001,N
"SPRAY, METERED",NASAL,ASTEPRO,2008-10-15,DISCN,0,1,0,,MYLAN SPECIALTY LP,,PRODUCT_022203_001,N
"SPRAY, METERED",NASAL,ASTEPRO,2009-08-31,DISCN,0,1,0,,MYLAN SPECIALTY LP,,PRODUCT_022203_002,N
GEL,TRANSDERMAL,GELNIQUE,2009-01-27,DISCN,0,1,0,0.0,ABBVIE INC,,PRODUCT_022204_001,N
TABLET,ORAL,GIAZO,2012-02-03,DISCN,1,0,0,0.0,VALEANT PHARMACEUTICALS INTERNATIONAL,,PRODUCT_022205_001,N
CAPSULE,ORAL,RAPAFLO,2008-10-08,RX,1,0,0,0.0,ALLERGAN SALES LLC,,PRODUCT_022206_001,N
CAPSULE,ORAL,RAPAFLO,2008-10-08,RX,1,0,0,0.0,ALLERGAN SALES LLC,,PRODUCT_022206_002,N
TABLET,ORAL,MORPHINE SULFATE,2008-03-17,RX,1,0,0,1.0,HIKMA PHARMACEUTICALS INTERNATIONAL LTD,,PRODUCT_022207_001,N
TABLET,ORAL,MORPHINE SULFATE,2008-03-17,RX,1,0,0,1.0,HIKMA PHARMACEUTICALS INTERNATIONAL LTD,,PRODUCT_022207_002,N
"CAPSULE, DELAYED RELEASE",ORAL,ZENPEP,2009-08-27,RX,1,0,0,0.0,ZENPEP LLC,,PRODUCT_022210_001,N
"CAPSULE, DELAYED RELEASE",ORAL,ZENPEP,2009-08-27,RX,1,0,0,0.0,ZENPEP LLC,,PRODUCT_022210_002,N
"CAPSULE, DELAYED RELEASE",ORAL,ZENPEP,2009-08-27,RX,1,0,0,0.0,ZENPEP LLC,,PRODUCT_022210_003,N
"CAPSULE, DELAYED RELEASE",ORAL,ZENPEP,2009-08-27,RX,1,0,0,0.0,ZENPEP LLC,,PRODUCT_022210_004,N
"CAPSULE, DELAYED RELEASE",ORAL,ZENPEP,2011-06-15,RX,1,0,0,0.0,ZENPEP LLC,,PRODUCT_022210_005,N
"CAPSULE, DELAYED RELEASE",ORAL,ZENPEP,2011-07-13,RX,1,0,0,0.0,ZENPEP LLC,,PRODUCT_022210_006,N
"CAPSULE, DELAYED RELEASE",ORAL,ZENPEP,2014-03-25,RX,1,0,0,,ZENPEP LLC,,PRODUCT_022210_007,N
GEL,OPHTHALMIC,ZIRGAN,2009-09-15,RX,0,1,0,0.0,BAUSCH AND LOMB INC,,PRODUCT_022211_001,N
EMULSION,OPHTHALMIC,DUREZOL,2008-06-23,RX,0,1,0,0.0,SANDOZ INC,,PRODUCT_022212_001,N
TABLET,ORAL,VALTURNA,2009-09-16,DISCN,1,0,0,1.0,NOVARTIS PHARMACEUTICALS CORP,,PRODUCT_022217_001,N
TABLET,ORAL,VALTURNA,2009-09-16,DISCN,1,0,0,1.0,NOVARTIS PHARMACEUTICALS CORP,,PRODUCT_022217_002,N
INJECTABLE,INTRAMUSCULAR,AVEED,2014-03-05,RX,0,0,1,1.0,ENDO PHARMACEUTICALS INC,,PRODUCT_022219_001,N
INJECTABLE,"INTRA-ARTICULAR, INTRAMUSCULAR, INTRAVITREAL",TRIVARIS,2008-06-16,DISCN,0,0,1,,ALLERGAN INC,,PRODUCT_022220_001,N
GEL,OPHTHALMIC,AKTEN,2008-10-07,RX,0,1,0,0.0,THEA PHARMA INC,,PRODUCT_022221_001,N
"CAPSULE, DELAYED RELEASE",ORAL,ULTRESA,2012-03-01,DISCN,1,0,0,0.0,FOREST LABORATORIES INC,,PRODUCT_022222_001,N
"CAPSULE, DELAYED RELEASE",ORAL,ULTRESA,2012-03-01,DISCN,1,0,0,0.0,FOREST LABORATORIES INC,,PRODUCT_022222_002,N
"CAPSULE, DELAYED RELEASE",ORAL,ULTRESA,2012-03-01,DISCN,1,0,0,0.0,FOREST LABORATORIES INC,,PRODUCT_022222_003,N
"CAPSULE, DELAYED RELEASE",ORAL,TRILIPIX,2008-12-15,RX,1,0,0,0.0,ABBVIE INC,,PRODUCT_022224_001,N
"CAPSULE, DELAYED RELEASE",ORAL,TRILIPIX,2008-12-15,RX,1,0,0,0.0,ABBVIE INC,,PRODUCT_022224_002,N
SOLUTION,INTRAVENOUS,BRIDION,2015-12-15,RX,0,0,1,,MERCK SHARP AND DOHME LLC A SUB OF MERCK AND CO INC,,PRODUCT_022225_001,N
SOLUTION,INTRAVENOUS,BRIDION,2015-12-15,RX,0,0,1,,MERCK SHARP AND DOHME LLC A SUB OF MERCK AND CO INC,,PRODUCT_022225_002,N
POWDER,INTRAVENOUS,TERLIVAZ,2022-09-14,RX,0,0,1,1.0,MALLINCKRODT PHARMACEUTICALS IRELAND LTD,,PRODUCT_022231_001,N
CAPSULE,ORAL,ALOXI,2008-08-22,DISCN,1,0,0,,HELSINN HEALTHCARE SA,,PRODUCT_022233_001,N
INJECTABLE,INJECTION,DOCETAXEL,2011-03-08,RX,0,0,1,1.0,HOSPIRA INC,,PRODUCT_022234_001,N
INJECTABLE,INJECTION,DOCETAXEL,2011-03-08,RX,0,0,1,1.0,HOSPIRA INC,,PRODUCT_022234_002,N
INJECTABLE,INJECTION,DOCETAXEL,2011-03-08,RX,0,0,1,1.0,HOSPIRA INC,,PRODUCT_022234_003,N
INJECTABLE,INJECTION,DOCETAXEL,2016-06-23,RX,0,0,1,1.0,HOSPIRA INC,,PRODUCT_022234_004,N
INJECTABLE,INJECTION,DOCETAXEL,2016-06-23,RX,0,0,1,1.0,HOSPIRA INC,,PRODUCT_022234_005,N
INJECTABLE,INJECTION,DOCETAXEL,2016-06-23,DISCN,0,0,1,1.0,HOSPIRA INC,,PRODUCT_022234_006,N
INJECTABLE,INJECTION,DOCETAXEL,2017-01-24,RX,0,0,1,1.0,HOSPIRA INC,,PRODUCT_022234_007,N
INJECTABLE,SUBCUTANEOUS,SUMAVEL DOSEPRO,2009-07-15,DISCN,0,0,1,0.0,ENDO VENTURES LTD IRELAND,,PRODUCT_022239_001,N
INJECTABLE,SUBCUTANEOUS,SUMAVEL DOSEPRO,2013-11-26,DISCN,0,0,1,,ENDO VENTURES LTD IRELAND,,PRODUCT_022239_002,N
SOLUTION,INTRAVENOUS,LUSEDRA,2008-12-12,DISCN,0,0,1,0.0,EISAI INC,,PRODUCT_022244_001,N
"TABLET, ORALLY DISINTEGRATING",ORAL,METOZOLV ODT,2009-09-04,DISCN,1,0,0,1.0,SALIX PHARMACEUTICALS INC,,PRODUCT_022246_001,N
"TABLET, ORALLY DISINTEGRATING",ORAL,METOZOLV ODT,2009-09-04,DISCN,1,0,0,1.0,SALIX PHARMACEUTICALS INC,,PRODUCT_022246_002,N
TABLET,ORAL,DUAVEE,2013-10-03,RX,1,0,0,1.0,WYETH PHARMACEUTICALS LLC,,PRODUCT_022247_001,N
POWDER,IV (INFUSION),TREANDA,2008-03-20,RX,0,0,1,0.0,CEPHALON INC,,PRODUCT_022249_001,N
POWDER,IV (INFUSION),TREANDA,2009-05-01,RX,0,0,1,0.0,CEPHALON INC,,PRODUCT_022249_002,N
SOLUTION,IV (INFUSION),TREANDA,2013-09-13,DISCN,0,0,1,,CEPHALON INC,,PRODUCT_022249_003,N
SOLUTION,IV (INFUSION),TREANDA,2013-09-13,DISCN,0,0,1,,CEPHALON INC,,PRODUCT_022249_004,N
"TABLET, EXTENDED RELEASE",ORAL,AMPYRA,2010-01-22,RX,1,0,0,0.0,ACORDA THERAPEUTICS INC,,PRODUCT_022250_001,N
"TABLET, ORALLY DISINTEGRATING",ORAL,LAMICTAL ODT,2009-05-08,RX,1,0,0,1.0,GLAXOSMITHKLINE LLC,,PRODUCT_022251_001,N
"TABLET, ORALLY DISINTEGRATING",ORAL,LAMICTAL ODT,2009-05-08,RX,1,0,0,1.0,GLAXOSMITHKLINE LLC,,PRODUCT_022251_002,N
"TABLET, ORALLY DISINTEGRATING",ORAL,LAMICTAL ODT,2009-05-08,RX,1,0,0,1.0,GLAXOSMITHKLINE LLC,,PRODUCT_022251_003,N
"TABLET, ORALLY DISINTEGRATING",ORAL,LAMICTAL ODT,2009-05-08,RX,1,0,0,1.0,GLAXOSMITHKLINE LLC,,PRODUCT_022251_004,N
TABLET,ORAL,NATAZIA,2010-05-06,RX,1,0,0,1.0,BAYER HEALTHCARE PHARMACEUTICALS INC,,PRODUCT_022252_001,N
TABLET,ORAL,VIMPAT,2008-10-28,RX,1,0,0,0.0,UCB INC,,PRODUCT_022253_001,N
TABLET,ORAL,VIMPAT,2008-10-28,RX,1,0,0,0.0,UCB INC,,PRODUCT_022253_002,N
TABLET,ORAL,VIMPAT,2008-10-28,RX,1,0,0,0.0,UCB INC,,PRODUCT_022253_003,N
TABLET,ORAL,VIMPAT,2008-10-28,RX,1,0,0,0.0,UCB INC,,PRODUCT_022253_004,N
SOLUTION,INTRAVENOUS,VIMPAT,2008-10-28,RX,0,0,1,0.0,UCB INC,,PRODUCT_022254_001,N
SOLUTION,ORAL,VIMPAT,2010-04-20,RX,1,0,0,0.0,UCB INC,,PRODUCT_022255_001,N
TABLET,ORAL,SAVELLA,2009-01-14,RX,1,0,0,1.0,ABBVIE INC,,PRODUCT_022256_001,N
TABLET,ORAL,SAVELLA,2009-01-14,RX,1,0,0,1.0,ABBVIE INC,,PRODUCT_022256_002,N
TABLET,ORAL,SAVELLA,2009-01-14,RX,1,0,0,1.0,ABBVIE INC,,PRODUCT_022256_003,N
TABLET,ORAL,SAVELLA,2009-01-14,RX,1,0,0,1.0,ABBVIE INC,,PRODUCT_022256_004,N
FOR SOLUTION,ORAL,VALCYTE,2009-08-28,RX,1,0,0,1.0,CHEPLAPHARM ARZNEIMITTEL GMBH,,PRODUCT_022257_001,N
CREAM,TOPICAL,TOLAK,2015-09-18,RX,0,1,0,,HILL DERMACEUTICALS INC,,PRODUCT_022259_001,N
INJECTABLE,INJECTION,VELETRI,2008-06-27,RX,0,0,1,0.0,ACTELION PHARMACEUTICALS US INC,,PRODUCT_022260_001,N
INJECTABLE,INJECTION,VELETRI,2012-06-28,RX,0,0,1,0.0,ACTELION PHARMACEUTICALS US INC,,PRODUCT_022260_002,N
TABLET,ORAL,LOSEASONIQUE,2008-10-24,RX,1,0,0,1.0,TEVA BRANDED PHARMACEUTICAL PRODUCTS R AND D INC,,PRODUCT_022262_001,N
"SUSPENSION, EXTENDED RELEASE",INTRAMUSCULAR,INVEGA SUSTENNA,2009-07-31,RX,0,0,1,1.0,JANSSEN PHARMACEUTICALS INC,,PRODUCT_022264_001,N
"SUSPENSION, EXTENDED RELEASE",INTRAMUSCULAR,INVEGA SUSTENNA,2009-07-31,RX,0,0,1,1.0,JANSSEN PHARMACEUTICALS INC,,PRODUCT_022264_002,N
"SUSPENSION, EXTENDED RELEASE",INTRAMUSCULAR,INVEGA SUSTENNA,2009-07-31,RX,0,0,1,1.0,JANSSEN PHARMACEUTICALS INC,,PRODUCT_022264_003,N
"SUSPENSION, EXTENDED RELEASE",INTRAMUSCULAR,INVEGA SUSTENNA,2009-07-31,RX,0,0,1,1.0,JANSSEN PHARMACEUTICALS INC,,PRODUCT_022264_004,N
"SUSPENSION, EXTENDED RELEASE",INTRAMUSCULAR,INVEGA SUSTENNA,2009-07-31,RX,0,0,1,1.0,JANSSEN PHARMACEUTICALS INC,,PRODUCT_022264_005,N
FILM,BUCCAL,ONSOLIS,2009-07-16,DISCN,0,1,0,1.0,ADALVO LTD,,PRODUCT_022266_001,N
FILM,BUCCAL,ONSOLIS,2009-07-16,DISCN,0,1,0,1.0,ADALVO LTD,,PRODUCT_022266_002,N
FILM,BUCCAL,ONSOLIS,2009-07-16,DISCN,0,1,0,1.0,ADALVO LTD,,PRODUCT_022266_003,N
FILM,BUCCAL,ONSOLIS,2009-07-16,DISCN,0,1,0,1.0,ADALVO LTD,,PRODUCT_022266_004,N
FILM,BUCCAL,ONSOLIS,2009-07-16,DISCN,0,1,0,1.0,ADALVO LTD,,PRODUCT_022266_005,N
TABLET,ORAL,COARTEM,2009-04-07,RX,1,0,0,0.0,NOVARTIS PHARMACEUTICALS CORP,,PRODUCT_022268_001,N
TABLET,ORAL,NESINA,2013-01-25,RX,1,0,0,0.0,TAKEDA PHARMACEUTICALS USA INC,,PRODUCT_022271_001,N
TABLET,ORAL,NESINA,2013-01-25,RX,1,0,0,0.0,TAKEDA PHARMACEUTICALS USA INC,,PRODUCT_022271_002,N
TABLET,ORAL,NESINA,2013-01-25,RX,1,0,0,0.0,TAKEDA PHARMACEUTICALS USA INC,,PRODUCT_022271_003,N
"TABLET, EXTENDED RELEASE",ORAL,OXYCONTIN,2010-04-05,RX,1,0,0,1.0,PURDUE PHARMA LP,,PRODUCT_022272_001,N
"TABLET, EXTENDED RELEASE",ORAL,OXYCONTIN,2010-04-05,RX,1,0,0,1.0,PURDUE PHARMA LP,,PRODUCT_022272_002,N
"TABLET, EXTENDED RELEASE",ORAL,OXYCONTIN,2010-04-05,RX,1,0,0,1.0,PURDUE PHARMA LP,,PRODUCT_022272_003,N
"TABLET, EXTENDED RELEASE",ORAL,OXYCONTIN,2010-04-05,RX,1,0,0,1.0,PURDUE PHARMA LP,,PRODUCT_022272_004,N
"TABLET, EXTENDED RELEASE",ORAL,OXYCONTIN,2010-04-05,RX,1,0,0,1.0,PURDUE PHARMA LP,,PRODUCT_022272_005,N
"TABLET, EXTENDED RELEASE",ORAL,OXYCONTIN,2010-04-05,RX,1,0,0,1.0,PURDUE PHARMA LP,,PRODUCT_022272_006,N
"TABLET, EXTENDED RELEASE",ORAL,OXYCONTIN,2010-04-05,RX,1,0,0,1.0,PURDUE PHARMA LP,,PRODUCT_022272_007,N
TABLET,ORAL,OFORTA,2008-12-18,DISCN,1,0,0,1.0,SANOFI AVENTIS US LLC,,PRODUCT_022273_001,N
TABLET,ORAL,SAMSCA,2009-05-19,RX,1,0,0,1.0,OTSUKA PHARMACEUTICAL CO LTD,,PRODUCT_022275_001,N
TABLET,ORAL,SAMSCA,2009-05-19,RX,1,0,0,1.0,OTSUKA PHARMACEUTICAL CO LTD,,PRODUCT_022275_002,N
TABLET,ORAL,SAMSCA,2009-05-19,DISCN,1,0,0,1.0,OTSUKA PHARMACEUTICAL CO LTD,,PRODUCT_022275_003,N
INJECTABLE,INJECTION,NICARDIPINE HYDROCHLORIDE,2008-07-24,RX,0,0,1,0.0,HIKMA INTERNATIONAL PHARMACEUTICALS LLC,,PRODUCT_022276_001,N
INJECTABLE,INTRAVENOUS,NICARDIPINE HYDROCHLORIDE IN 0.9% SODIUM CHLORIDE,2016-04-07,RX,0,0,1,,HIKMA INTERNATIONAL PHARMACEUTICALS LLC,,PRODUCT_022276_002,N
INJECTABLE,INTRAVENOUS,NICARDIPINE HYDROCHLORIDE IN 0.9% SODIUM CHLORIDE,2016-04-07,RX,0,0,1,,HIKMA INTERNATIONAL PHARMACEUTICALS LLC,,PRODUCT_022276_003,N
POWDER,INTRAVENOUS,TEMODAR,2009-02-27,RX,0,0,1,1.0,MERCK SHARP AND DOHME CORP,,PRODUCT_022277_001,N
SOLUTION,OPHTHALMIC,MEMBRANEBLUE,2009-02-20,DISCN,0,1,0,0.0,DORC INTERNATIONAL BV,,PRODUCT_022278_001,N
SOLUTION,ORAL,HYCOFENIX,2015-05-14,DISCN,1,0,0,1.0,CHARTWELL RX SCIENCES LLC,,PRODUCT_022279_001,N
CAPSULE,ORAL,ZEGERID OTC,2009-12-01,OTC,1,0,0,0.0,RILEY CONSUMER CARE LLC DBA CARLIN CONSUMER HEALTH,,PRODUCT_022281_001,N
FOR SUSPENSION,ORAL,ZEGERID OTC,2013-06-17,OTC,1,0,0,,RILEY CONSUMER CARE LLC DBA CARLIN CONSUMER HEALTH,,PRODUCT_022283_001,N
"TABLET, EXTENDED RELEASE",ORAL,KEPPRA XR,2008-09-12,RX,1,0,0,0.0,UCB INC,,PRODUCT_022285_001,N
"TABLET, EXTENDED RELEASE",ORAL,KEPPRA XR,2009-02-12,RX,1,0,0,0.0,UCB INC,,PRODUCT_022285_002,N
"CAPSULE, DELAYED RELEASE",ORAL,DEXILANT,2009-01-30,RX,1,0,0,,TAKEDA PHARMACEUTICALS USA INC,,PRODUCT_022287_001,N
"CAPSULE, DELAYED RELEASE",ORAL,DEXILANT,2009-01-30,RX,1,0,0,,TAKEDA PHARMACEUTICALS USA INC,,PRODUCT_022287_002,N
