warnref_id,warning_id,ref_type,ref_id,ref_url
7388,534,FDA,fb512554-c37e-4fd2-b06d-eadf7ab62442,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fb512554-c37e-4fd2-b06d-eadf7ab62442
7389,534,FDA,56caa44c-cc65-4500-ae05-ed508e52075d,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=56caa44c-cc65-4500-ae05-ed508e52075d
7390,534,FDA,4837662d-595c-4d5f-99ce-ccd17b8efaa9,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4837662d-595c-4d5f-99ce-ccd17b8efaa9
7391,535,FDA,4837662d-595c-4d5f-99ce-ccd17b8efaa9,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4837662d-595c-4d5f-99ce-ccd17b8efaa9
7392,535,FDA,56caa44c-cc65-4500-ae05-ed508e52075d,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=56caa44c-cc65-4500-ae05-ed508e52075d
7393,535,FDA,fb512554-c37e-4fd2-b06d-eadf7ab62442,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fb512554-c37e-4fd2-b06d-eadf7ab62442
7394,533,FDA,56caa44c-cc65-4500-ae05-ed508e52075d,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=56caa44c-cc65-4500-ae05-ed508e52075d
7395,533,FDA,fb512554-c37e-4fd2-b06d-eadf7ab62442,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fb512554-c37e-4fd2-b06d-eadf7ab62442
7396,533,FDA,4837662d-595c-4d5f-99ce-ccd17b8efaa9,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4837662d-595c-4d5f-99ce-ccd17b8efaa9
7397,536,FDA,112e7c94-23c8-451e-ae71-eb89a6eb2cb2,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=112e7c94-23c8-451e-ae71-eb89a6eb2cb2
7398,536,FDA,219e451c-5158-4e09-b532-0f323bcef118,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=219e451c-5158-4e09-b532-0f323bcef118
7399,536,FDA,90c6d882-aea2-439a-a3c1-53255d12ae94,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=90c6d882-aea2-439a-a3c1-53255d12ae94
7400,537,FDA,90c6d882-aea2-439a-a3c1-53255d12ae94,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=90c6d882-aea2-439a-a3c1-53255d12ae94
7401,537,FDA,219e451c-5158-4e09-b532-0f323bcef118,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=219e451c-5158-4e09-b532-0f323bcef118
7402,537,FDA,112e7c94-23c8-451e-ae71-eb89a6eb2cb2,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=112e7c94-23c8-451e-ae71-eb89a6eb2cb2
7403,538,FDA,219e451c-5158-4e09-b532-0f323bcef118,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=219e451c-5158-4e09-b532-0f323bcef118
7404,538,FDA,90c6d882-aea2-439a-a3c1-53255d12ae94,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=90c6d882-aea2-439a-a3c1-53255d12ae94
7405,538,FDA,112e7c94-23c8-451e-ae71-eb89a6eb2cb2,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=112e7c94-23c8-451e-ae71-eb89a6eb2cb2
7406,540,FDA,96f8c42c-db34-43b0-a891-33dd8e39e74f,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=96f8c42c-db34-43b0-a891-33dd8e39e74f
7407,540,FDA,249f4547-deb1-47bc-8864-bae11124e4d0,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=249f4547-deb1-47bc-8864-bae11124e4d0
7409,540,FDA,afed223d-cedd-f100-e053-2a95a90ade12,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=afed223d-cedd-f100-e053-2a95a90ade12
7410,541,FDA,249f4547-deb1-47bc-8864-bae11124e4d0,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=249f4547-deb1-47bc-8864-bae11124e4d0
7412,541,FDA,96f8c42c-db34-43b0-a891-33dd8e39e74f,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=96f8c42c-db34-43b0-a891-33dd8e39e74f
7413,541,FDA,afed223d-cedd-f100-e053-2a95a90ade12,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=afed223d-cedd-f100-e053-2a95a90ade12
7414,539,FDA,96f8c42c-db34-43b0-a891-33dd8e39e74f,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=96f8c42c-db34-43b0-a891-33dd8e39e74f
7415,539,FDA,afed223d-cedd-f100-e053-2a95a90ade12,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=afed223d-cedd-f100-e053-2a95a90ade12
7416,539,FDA,249f4547-deb1-47bc-8864-bae11124e4d0,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=249f4547-deb1-47bc-8864-bae11124e4d0
7418,572,FDA,74a9f020-f7a1-44e2-a452-f0e37bd3e077,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=74a9f020-f7a1-44e2-a452-f0e37bd3e077
7419,572,FDA,c284a8fd-9fcc-41d3-ac03-bade61deaa21,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c284a8fd-9fcc-41d3-ac03-bade61deaa21
7420,572,FDA,319bbead-bec8-4bb7-9ecb-b2e161c44b8d,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=319bbead-bec8-4bb7-9ecb-b2e161c44b8d
7421,2428,FDA,c284a8fd-9fcc-41d3-ac03-bade61deaa21,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c284a8fd-9fcc-41d3-ac03-bade61deaa21
7422,2428,FDA,74a9f020-f7a1-44e2-a452-f0e37bd3e077,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=74a9f020-f7a1-44e2-a452-f0e37bd3e077
7423,2428,FDA,319bbead-bec8-4bb7-9ecb-b2e161c44b8d,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=319bbead-bec8-4bb7-9ecb-b2e161c44b8d
7424,573,FDA,74a9f020-f7a1-44e2-a452-f0e37bd3e077,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=74a9f020-f7a1-44e2-a452-f0e37bd3e077
7425,573,FDA,c284a8fd-9fcc-41d3-ac03-bade61deaa21,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c284a8fd-9fcc-41d3-ac03-bade61deaa21
7426,573,FDA,319bbead-bec8-4bb7-9ecb-b2e161c44b8d,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=319bbead-bec8-4bb7-9ecb-b2e161c44b8d
7427,2430,FDA,6b9999bb-869e-4d25-838c-23c3ab280044,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6b9999bb-869e-4d25-838c-23c3ab280044
7428,575,FDA,6b9999bb-869e-4d25-838c-23c3ab280044,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6b9999bb-869e-4d25-838c-23c3ab280044
7429,577,FDA,6b9999bb-869e-4d25-838c-23c3ab280044,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6b9999bb-869e-4d25-838c-23c3ab280044
7430,2429,FDA,6b9999bb-869e-4d25-838c-23c3ab280044,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6b9999bb-869e-4d25-838c-23c3ab280044
7431,578,FDA,6b9999bb-869e-4d25-838c-23c3ab280044,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6b9999bb-869e-4d25-838c-23c3ab280044
7432,2432,FDA,6b9999bb-869e-4d25-838c-23c3ab280044,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6b9999bb-869e-4d25-838c-23c3ab280044
7433,2431,FDA,6b9999bb-869e-4d25-838c-23c3ab280044,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6b9999bb-869e-4d25-838c-23c3ab280044
7434,580,FDA,4c1a5a6d-bd69-473c-8caa-d0d242b7708d,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c1a5a6d-bd69-473c-8caa-d0d242b7708d
7435,591,FDA,c2d8f9c4-d364-46de-b613-d0bdf4b7aba3,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c2d8f9c4-d364-46de-b613-d0bdf4b7aba3
7436,591,FDA,340a77fa-0f13-4456-b98a-9112d0a747b4,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=340a77fa-0f13-4456-b98a-9112d0a747b4
7437,591,FDA,abbf7078-a012-4e1a-e053-2995a90a792d,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=abbf7078-a012-4e1a-e053-2995a90a792d
7438,593,FDA,3a57ce24-f931-4db9-b012-6f3b5cba548e,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3a57ce24-f931-4db9-b012-6f3b5cba548e
7439,2434,FDA,3a57ce24-f931-4db9-b012-6f3b5cba548e,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3a57ce24-f931-4db9-b012-6f3b5cba548e
7440,594,FDA,3a57ce24-f931-4db9-b012-6f3b5cba548e,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3a57ce24-f931-4db9-b012-6f3b5cba548e
7441,594,FDA,15a84bd6-b565-4722-bb92-e4c919620a90,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=15a84bd6-b565-4722-bb92-e4c919620a90
7442,598,FDA,d89f33ac-8a6e-49e7-94fb-84e58aad65a8,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d89f33ac-8a6e-49e7-94fb-84e58aad65a8
7443,2437,FDA,9b8aef03-a3fe-4fd7-bcd8-7fcb308b3e74,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9b8aef03-a3fe-4fd7-bcd8-7fcb308b3e74
7444,2437,FDA,d301c0df-0eb6-4acb-8534-f8dd53502d6d,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d301c0df-0eb6-4acb-8534-f8dd53502d6d
7445,2437,FDA,51ef3096-4622-4f45-a180-ab0dc6d46df9,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=51ef3096-4622-4f45-a180-ab0dc6d46df9
7446,600,FDA,6088c732-afa1-4fee-9206-22e52baf4731,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6088c732-afa1-4fee-9206-22e52baf4731
7447,601,FDA,ca376622-d32c-4e6e-8af4-8e24a8d20d83,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ca376622-d32c-4e6e-8af4-8e24a8d20d83
7448,601,FDA,d8154451-179f-482f-bce0-1e39152f03b1,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d8154451-179f-482f-bce0-1e39152f03b1
7449,601,FDA,3dec1805-9a95-462e-8784-303004d500b1,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3dec1805-9a95-462e-8784-303004d500b1
7450,2439,FDA,e3c5ac56-e1f6-473a-bc73-687836534780,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e3c5ac56-e1f6-473a-bc73-687836534780
7451,2441,FDA,e3c5ac56-e1f6-473a-bc73-687836534780,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e3c5ac56-e1f6-473a-bc73-687836534780
7452,2438,FDA,e3c5ac56-e1f6-473a-bc73-687836534780,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e3c5ac56-e1f6-473a-bc73-687836534780
7453,2440,FDA,e3c5ac56-e1f6-473a-bc73-687836534780,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e3c5ac56-e1f6-473a-bc73-687836534780
7455,631,FDA,2b8d1718-01c4-49a8-b345-9583b51a5b7b,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2b8d1718-01c4-49a8-b345-9583b51a5b7b
7461,632,FDA,b3ee3b05-8740-cd17-e053-2a95a90a6e28,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b3ee3b05-8740-cd17-e053-2a95a90a6e28
7462,632,FDA,b86acc2d-d6e3-42f2-e053-2a95a90a8034,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b86acc2d-d6e3-42f2-e053-2a95a90a8034
7463,632,FDA,c25f3f9a-9c54-4519-b1a5-da38560fefef,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c25f3f9a-9c54-4519-b1a5-da38560fefef
7464,2453,FDA,5e7568a6-cf8a-4de2-86ba-b94c8ab4c806,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5e7568a6-cf8a-4de2-86ba-b94c8ab4c806
7465,2453,FDA,d8afb29f-cbed-43bc-809f-09b30fca28f5,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d8afb29f-cbed-43bc-809f-09b30fca28f5
7466,637,FDA,5a1cbf7e-0352-aa3b-080c-222a6423ecd8,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5a1cbf7e-0352-aa3b-080c-222a6423ecd8
7467,637,FDA,b94edc56-4d7e-df7a-e053-2a95a90afcf4,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b94edc56-4d7e-df7a-e053-2a95a90afcf4
7468,637,FDA,ce91f940-5edc-436b-98de-dc093e2665c4,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ce91f940-5edc-436b-98de-dc093e2665c4
7469,638,FDA,5a1cbf7e-0352-aa3b-080c-222a6423ecd8,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5a1cbf7e-0352-aa3b-080c-222a6423ecd8
7470,638,FDA,b94edc56-4d7e-df7a-e053-2a95a90afcf4,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b94edc56-4d7e-df7a-e053-2a95a90afcf4
7471,638,FDA,ce91f940-5edc-436b-98de-dc093e2665c4,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ce91f940-5edc-436b-98de-dc093e2665c4
7472,660,FDA,54c98db4-3430-4423-afce-1262810336ae,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=54c98db4-3430-4423-afce-1262810336ae
7473,660,FDA,b34c345f-07f1-4f36-e053-2995a90ab717,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b34c345f-07f1-4f36-e053-2995a90ab717
7474,660,FDA,07c7a6b2-44cb-4808-9892-496e80f1d9c2,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=07c7a6b2-44cb-4808-9892-496e80f1d9c2
7476,668,FDA,f64d8a2f-abbe-4eb3-8dd2-1b9bb792c772,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f64d8a2f-abbe-4eb3-8dd2-1b9bb792c772
7477,668,FDA,794394a7-1010-4faa-9026-cc8b15775f82,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=794394a7-1010-4faa-9026-cc8b15775f82
7478,668,FDA,bb7b442d-b8c3-b7f0-e053-2a95a90a2c94,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bb7b442d-b8c3-b7f0-e053-2a95a90a2c94
7479,2467,FDA,c895ac14-5dbd-4201-bf3e-ba7c38a4e994,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c895ac14-5dbd-4201-bf3e-ba7c38a4e994
7481,2467,FDA,bb7b442d-b8c3-b7f0-e053-2a95a90a2c94,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bb7b442d-b8c3-b7f0-e053-2a95a90a2c94
7482,670,FDA,f64d8a2f-abbe-4eb3-8dd2-1b9bb792c772,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f64d8a2f-abbe-4eb3-8dd2-1b9bb792c772
7483,670,FDA,794394a7-1010-4faa-9026-cc8b15775f82,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=794394a7-1010-4faa-9026-cc8b15775f82
7484,670,FDA,bb7b442d-b8c3-b7f0-e053-2a95a90a2c94,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bb7b442d-b8c3-b7f0-e053-2a95a90a2c94
7486,2466,FDA,794394a7-1010-4faa-9026-cc8b15775f82,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=794394a7-1010-4faa-9026-cc8b15775f82
7488,2466,FDA,f64d8a2f-abbe-4eb3-8dd2-1b9bb792c772,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f64d8a2f-abbe-4eb3-8dd2-1b9bb792c772
7489,2466,FDA,bb7b442d-b8c3-b7f0-e053-2a95a90a2c94,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bb7b442d-b8c3-b7f0-e053-2a95a90a2c94
7490,669,FDA,bb7b442d-b8c3-b7f0-e053-2a95a90a2c94,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bb7b442d-b8c3-b7f0-e053-2a95a90a2c94
7491,669,FDA,f64d8a2f-abbe-4eb3-8dd2-1b9bb792c772,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f64d8a2f-abbe-4eb3-8dd2-1b9bb792c772
7492,669,FDA,794394a7-1010-4faa-9026-cc8b15775f82,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=794394a7-1010-4faa-9026-cc8b15775f82
7494,694,FDA,a18c3a08-f155-4e42-b169-5ce729d5495b,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a18c3a08-f155-4e42-b169-5ce729d5495b
7495,2477,FDA,a18c3a08-f155-4e42-b169-5ce729d5495b,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a18c3a08-f155-4e42-b169-5ce729d5495b
7496,706,FDA,786ded43-e3bc-4c45-a598-4747b6b84169,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=786ded43-e3bc-4c45-a598-4747b6b84169
7497,706,FDA,4b0d1245-8d01-4fff-9783-cb30c17d9246,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4b0d1245-8d01-4fff-9783-cb30c17d9246
7498,706,FDA,0c783997-6f2a-45ae-b899-c060c8be468a,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0c783997-6f2a-45ae-b899-c060c8be468a
7499,705,FDA,786ded43-e3bc-4c45-a598-4747b6b84169,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=786ded43-e3bc-4c45-a598-4747b6b84169
7500,705,FDA,4b0d1245-8d01-4fff-9783-cb30c17d9246,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4b0d1245-8d01-4fff-9783-cb30c17d9246
7501,705,FDA,0c783997-6f2a-45ae-b899-c060c8be468a,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0c783997-6f2a-45ae-b899-c060c8be468a
7502,707,FDA,4b0d1245-8d01-4fff-9783-cb30c17d9246,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4b0d1245-8d01-4fff-9783-cb30c17d9246
7503,707,FDA,786ded43-e3bc-4c45-a598-4747b6b84169,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=786ded43-e3bc-4c45-a598-4747b6b84169
7504,707,FDA,0c783997-6f2a-45ae-b899-c060c8be468a,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0c783997-6f2a-45ae-b899-c060c8be468a
7505,715,FDA,c7bb6ba1-9a7f-43f5-b058-ef26d4b59221,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c7bb6ba1-9a7f-43f5-b058-ef26d4b59221
7506,714,FDA,c7bb6ba1-9a7f-43f5-b058-ef26d4b59221,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c7bb6ba1-9a7f-43f5-b058-ef26d4b59221
7507,713,FDA,c7bb6ba1-9a7f-43f5-b058-ef26d4b59221,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c7bb6ba1-9a7f-43f5-b058-ef26d4b59221
7508,2479,FDA,c7bb6ba1-9a7f-43f5-b058-ef26d4b59221,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c7bb6ba1-9a7f-43f5-b058-ef26d4b59221
7509,712,FDA,c7bb6ba1-9a7f-43f5-b058-ef26d4b59221,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c7bb6ba1-9a7f-43f5-b058-ef26d4b59221
7510,718,FDA,71fe88be-b4e6-4c2d-9cc3-8b1864467776,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=71fe88be-b4e6-4c2d-9cc3-8b1864467776
7511,2480,FDA,ad40e0f6-850c-429a-87fc-f1eb2361e962,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ad40e0f6-850c-429a-87fc-f1eb2361e962
7512,2480,FDA,bc986925-fd24-4865-997c-ede55c2faffc,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bc986925-fd24-4865-997c-ede55c2faffc
7513,2480,FDA,4f5f8f2b-7200-4d76-9049-11dbc6cbd2ca,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4f5f8f2b-7200-4d76-9049-11dbc6cbd2ca
7514,725,FDA,6afd77f2-4525-42f4-a4b1-94159c401dd2,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6afd77f2-4525-42f4-a4b1-94159c401dd2
7515,725,FDA,1aa40de5-c02d-49d6-8722-ed88c40c3ba6,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1aa40de5-c02d-49d6-8722-ed88c40c3ba6
7516,723,FDA,6afd77f2-4525-42f4-a4b1-94159c401dd2,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6afd77f2-4525-42f4-a4b1-94159c401dd2
7517,723,FDA,1aa40de5-c02d-49d6-8722-ed88c40c3ba6,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1aa40de5-c02d-49d6-8722-ed88c40c3ba6
7518,732,FDA,d33ad329-1ca6-ac2e-e053-2995a90a15c5,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d33ad329-1ca6-ac2e-e053-2995a90a15c5
7519,732,FDA,8ca03d72-6c10-4c62-94c5-bf1edd164bf4,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8ca03d72-6c10-4c62-94c5-bf1edd164bf4
7520,731,FDA,d33ad329-1ca6-ac2e-e053-2995a90a15c5,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d33ad329-1ca6-ac2e-e053-2995a90a15c5
7521,731,FDA,8ca03d72-6c10-4c62-94c5-bf1edd164bf4,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8ca03d72-6c10-4c62-94c5-bf1edd164bf4
7522,730,FDA,d33ad329-1ca6-ac2e-e053-2995a90a15c5,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d33ad329-1ca6-ac2e-e053-2995a90a15c5
7523,730,FDA,8ca03d72-6c10-4c62-94c5-bf1edd164bf4,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8ca03d72-6c10-4c62-94c5-bf1edd164bf4
7524,737,FDA,be7670d5-b88a-13bd-e053-2995a90a2f78,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=be7670d5-b88a-13bd-e053-2995a90a2f78
7525,738,FDA,be7670d5-b88a-13bd-e053-2995a90a2f78,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=be7670d5-b88a-13bd-e053-2995a90a2f78
7526,740,FDA,0c10e465-4117-48ba-a454-23ccb7a3fcc7,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0c10e465-4117-48ba-a454-23ccb7a3fcc7
7527,739,FDA,0c10e465-4117-48ba-a454-23ccb7a3fcc7,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0c10e465-4117-48ba-a454-23ccb7a3fcc7
7531,755,FDA,5dc5b522-f16f-4b3b-b325-f4ace495f966,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5dc5b522-f16f-4b3b-b325-f4ace495f966
7532,755,FDA,5a12889a-52ce-4dc4-9240-22d126f071ac,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5a12889a-52ce-4dc4-9240-22d126f071ac
7533,755,FDA,5d6a4772-663e-468d-a8e1-4085e1b32bf7,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5d6a4772-663e-468d-a8e1-4085e1b32bf7
7534,775,FDA,ccfa6c87-7dce-4989-a52c-246ede3d9cf3,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ccfa6c87-7dce-4989-a52c-246ede3d9cf3
7535,775,FDA,3490dd63-3fa0-43f9-be4c-5e481cceee7c,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3490dd63-3fa0-43f9-be4c-5e481cceee7c
7536,775,FDA,a9de67dc-0b90-ba6a-e053-2995a90a72c0,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a9de67dc-0b90-ba6a-e053-2995a90a72c0
7537,785,FDA,c7911338-4071-f1d2-e053-2995a90a903d,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c7911338-4071-f1d2-e053-2995a90a903d
7538,785,FDA,745337de-5378-4f1d-b457-d2f45f2df665,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=745337de-5378-4f1d-b457-d2f45f2df665
7539,784,FDA,c7911338-4071-f1d2-e053-2995a90a903d,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c7911338-4071-f1d2-e053-2995a90a903d
7540,784,FDA,745337de-5378-4f1d-b457-d2f45f2df665,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=745337de-5378-4f1d-b457-d2f45f2df665
7541,783,FDA,c7911338-4071-f1d2-e053-2995a90a903d,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c7911338-4071-f1d2-e053-2995a90a903d
7542,783,FDA,745337de-5378-4f1d-b457-d2f45f2df665,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=745337de-5378-4f1d-b457-d2f45f2df665
7543,787,FDA,56b6ba36-9b49-4422-a2a4-7bfa0d941a5d,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=56b6ba36-9b49-4422-a2a4-7bfa0d941a5d
7544,790,FDA,9972efbb-46cd-45b7-b71c-35032311b70c,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9972efbb-46cd-45b7-b71c-35032311b70c
7545,790,FDA,ba0de917-bfb8-d350-e053-2a95a90ac90f,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ba0de917-bfb8-d350-e053-2a95a90ac90f
7546,798,FDA,4c61e68e-f2d1-4998-aae7-62997971dab7,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c61e68e-f2d1-4998-aae7-62997971dab7
