record_id,molregno,doc_id,compound_key,compound_name,src_id,src_compound_id,cidx
8555,112970,9734,"37, (+)-CGP-12177","tert-Butyl-[2-hydroxy-3-(2-oxo-2,3-dihydro-1H-benzoimidazol-4-yloxy)-propyl]-ammonium (CGP-12177)",1,,CLD0
8556,180125,9734,19 ; (+/-)-N-isopropylnorsynephrine,[2-Hydroxy-2-(4-hydroxy-phenyl)-ethyl]-isopropyl-ammonium,1,,CLD0
8557,209603,9734,"21, (+/-)-INPEA",[2-Hydroxy-2-(4-nitro-phenyl)-ethyl]-isopropyl-ammonium (INPEA),1,,CLD0
8558,642253,9734,33 (+/-)-prenalterol,[2-Hydroxy-3-(4-hydroxy-phenoxy)-propyl]-isopropyl-ammonium (prenalterol),1,,CLD0
8559,8543,9734,"34, (+/-)-pindolol",tert-Butyl-[2-hydroxy-3-(1H-indol-4-yloxy)-propyl]-ammonium (pindolol),1,,CLD0
8560,1380,9734,"32, (+/-)-practolol",N-[4-(2-Hydroxy-3-isopropylamino-propoxy)-phenyl]-acetamide,1,,CLD0
8561,104532,9734,"31, (+/-)-Ko 592",(2-Hydroxy-3-m-tolyloxy-propyl)-isopropyl-ammonium (Ko 592),1,,CLD0
8562,641253,9734,30 /(+/-)-Ko 707,"[3-(3,5-Dimethyl-phenoxy)-2-hydroxy-propyl]-isopropyl-ammonium (Ko 707)",1,,CLD0
8563,822,9734,"28, (+)-Alprenolol",[3-(2-Allyl-phenoxy)-2-hydroxy-propyl]-isopropyl-ammonium,1,,CLD0
8564,641257,9734,27 ; (-)-alprenolol-NH2,[3-(2-Allyl-phenoxy)-2-hydroxy-propyl]-(2-amino-2-methyl-propyl)-ammonium (alprenolol-NH2),1,,CLD0
8565,822,9734,"26, (-)-Alprenolol",[3-(2-Allyl-phenoxy)-2-hydroxy-propyl]-isopropyl-ammonium,1,,CLD0
8566,454176,9734,24 ; (-)-propranolol,[2-Hydroxy-3-(naphthalen-1-yloxy)-propyl]-isopropyl-ammonium ((-)-propranolol),1,,CLD0
8567,641262,9734,29 ; (-)-dihydroalprenolol,[2-Hydroxy-3-(2-propyl-phenoxy)-propyl]-isopropyl-ammonium (dihydroalprenolol),1,,CLD0
8568,18271,9734,"20, (+/-)-pronethalol",(2-Hydroxy-2-naphthalen-2-yl-ethyl)-isopropyl-ammonium,1,,CLD0
8569,180458,9734,17 ; (+/-)-AH3021,[2-Hydroxy-2-(4-hydroxy-3-hydroxymethyl-phenyl)-ethyl]-isopropyl-ammonium (AH3021),1,,CLD0
8570,8531,9734,"38, (-)-timolol","tert-Butyl-[2-hydroxy-3-(4-morpholin-4-yl-[1,2,5]thiadiazol-3-yloxy)-propyl]-ammonium (timolol)",1,,CLD0
8571,348813,9734,36 ; (+/-)-iodocyanopindolol,tert-Butyl-[3-(2-cyano-3-iodo-1H-indol-4-yloxy)-2-hydroxy-propyl]-ammonium (iodocyanopindolol),1,,CLD0
8572,641264,9734,35 ; (+/-)-pindolol-NH2,(2-Amino-2-methyl-propyl)-[2-hydroxy-3-(1H-indol-4-yloxy)-propyl]-ammonium (pindolol-NH2),1,,CLD0
8573,8241,8633,63,"3-(1,3-Diethyl-2,6-dioxo-2,3,6,7-tetrahydro-1H-purin-8-yl)-N-(2-dimethylamino-ethyl)-benzenesulfonamide:1/2M H2O",1,,CLD0
8574,8253,8633,67,"1,3-Diethyl-8-[4-(thiomorpholine-4-sulfonyl)-phenyl]-3,7-dihydro-purine-2,6-dione",1,,CLD0
8575,8347,8633,73,"N-(2-Dimethylamino-ethyl)-4-(2,6-dioxo-1,3-dipropyl-2,3,6,7-tetrahydro-1H-purin-8-yl)-benzenesulfonamide",1,,CLD0
8576,543321,8633,75,"N-(4-Dimethylamino-butyl)-4-(2,6-dioxo-1,3-dipropyl-2,3,6,7-tetrahydro-1H-purin-8-yl)-benzenesulfonamide hydrochloride",1,,CLD0
8577,8396,8633,65,"4-(1,3-Diethyl-2,6-dioxo-2,3,6,7-tetrahydro-1H-purin-8-yl)-N-(3-dimethylamino-propyl)-benzenesulfonamide",1,,CLD0
8578,8407,8633,Table 2,"1,3-Dimethyl-8-nitro-3,7-dihydro-purine-2,6-dione",1,,CLD0
8579,8269,8633,76,"4-[4-(2,6-Dioxo-1,3-dipropyl-2,3,6,7-tetrahydro-1H-purin-8-yl)-benzenesulfonylamino]-butyric acid ethyl ester",1,,CLD0
8580,8313,8633,74,"N-(3-Dimethylamino-propyl)-4-(2,6-dioxo-1,3-dipropyl-2,3,6,7-tetrahydro-1H-purin-8-yl)-benzenesulfonamide",1,,CLD0
8581,8314,8633,68,"1,3-Diethyl-8-[4-(4-methyl-piperazine-1-sulfonyl)-phenyl]-3,7-dihydro-purine-2,6-dione",1,,CLD0
8582,8343,8633,66,"1,3-Diethyl-8-[4-(morpholine-4-sulfonyl)-phenyl]-3,7-dihydro-purine-2,6-dione",1,,CLD0
8583,7927,8633,64,"4-(1,3-Diethyl-2,6-dioxo-2,3,6,7-tetrahydro-1H-purin-8-yl)-N-(2-dimethylamino-ethyl)-benzenesulfonamide",1,,CLD0
8584,4545,8633,2,"1-Methyl-8-phenyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8585,7958,8633,4,"1-Allyl-3-methyl-8-phenyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8586,7959,8633,6,"1,3-Dimethyl-8-o-tolyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8587,8148,8633,8,"8-(2-Fluoro-phenyl)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8588,8189,8633,10,"8-(2-Amino-4-methyl-phenyl)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8589,8204,8633,12,"8-(2-Amino-4-chloro-phenyl)-1,3-diethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8590,8237,8633,14,"1-Allyl-8-(2-amino-4-chloro-phenyl)-3-methyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8591,8239,8633,50,"8-(4-Amino-phenyl)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8592,8250,8633,49,"8-(4-Dimethylamino-phenyl)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8593,8251,8633,48,"8-(4-Iodo-phenyl)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8594,8127,8633,47,"8-(4-Fluoro-phenyl)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8595,8212,8633,46,"8-Biphenyl-4-yl-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8596,8213,8633,45,"8-(4-Ethyl-phenyl)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8597,8243,8633,44,"4-(1,3-Dimethyl-2,6-dioxo-2,3,6,7-tetrahydro-1H-purin-8-yl)-benzoic acid",1,,CLD0
8598,8224,8633,43,"8-(4-Chloro-phenyl)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8599,8288,8633,42,"1,3-Dimethyl-8-p-tolyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8600,8331,8633,Table 2,"1,3-Dimethyl-8-pyridin-4-yl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8601,8332,8633,Table 2,"8-Furan-3-yl-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8602,381693,8633,Theophylline,"1,3-Dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8603,4542,8633,72,"4-(2,6-Dioxo-1,3-dipropyl-2,3,6,7-tetrahydro-1H-purin-8-yl)-benzenesulfonic acid:0.25M H2O",1,,CLD0
8604,8370,8633,71,"8-(2-Amino-phenyl)-1,3-dipropyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8605,543322,8633,70,"4-(1,3-Diallyl-2,6-dioxo-2,3,6,7-tetrahydro-1H-purin-8-yl)-N-(3-dimethylamino-propyl)-benzenesulfonamide hydrochloride",1,,CLD0
8606,8420,8633,69,"4-(1,3-Diallyl-2,6-dioxo-2,3,6,7-tetrahydro-1H-purin-8-yl)-benzenesulfonic acid",1,,CLD0
8607,8230,8633,62,"4-(1,3-Diethyl-2,6-dioxo-2,3,6,7-tetrahydro-1H-purin-8-yl)-N-(2-hydroxy-propyl)-benzenesulfonamide:1/3M H2O",1,,CLD0
8608,8240,8633,61,"4-(1,3-Diethyl-2,6-dioxo-2,3,6,7-tetrahydro-1H-purin-8-yl)-benzenesulfonamide",1,,CLD0
8609,8120,8633,60,"4-(1,3-Diethyl-2,6-dioxo-2,3,6,7-tetrahydro-1H-purin-8-yl)-benzenesulfonic acid",1,,CLD0
8610,8121,8633,59,"3-(1,3-Diethyl-2,6-dioxo-2,3,6,7-tetrahydro-1H-purin-8-yl)-benzenesulfonic acid:dihydrate",1,,CLD0
8611,8503,8633,58,"8-(4-Dimethylamino-phenyl)-1,3-diethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8612,8555,8633,23,"8-(2,4-Diamino-phenyl)-1,3-dipropyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8613,8556,8633,16,"8-(2-Amino-4-chloro-phenyl)-1,3-dipropyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8614,261373,8633,5,"8-Phenyl-1,3-dipropyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8615,100299,8633,3,"1,3-Dimethyl-8-phenyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8616,8548,8633,1,"1,3-Diethyl-8-phenyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8617,4557,8633,57,"4-(1,3-Dimethyl-2,6-dioxo-2,3,6,7-tetrahydro-1H-purin-8-yl)-benzenesulfonic acid",1,,CLD0
8618,8601,8633,56,"1,3-Dimethyl-8-(4-methylsulfanyl-phenyl)-3,7-dihydro-purine-2,6-dione",1,,CLD0
8619,36163,8633,55,"8-(4-Hydroxy-phenyl)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8620,8584,8633,54,"8-(4-Ethoxy-phenyl)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8621,8591,8633,53,"8-(4-Methoxy-phenyl)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8622,8436,8633,52,"8-(4-Butoxy-phenyl)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8623,8594,8633,51,"1,3-Dimethyl-8-(4-nitro-phenyl)-3,7-dihydro-purine-2,6-dione",1,,CLD0
8624,8441,8633,41,"8-(4-Isopropyl-phenyl)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8625,8458,8633,40,"8-(4-Bromo-phenyl)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8626,8459,8633,39,"8-(4-Bromo-phenyl)-1,3-diethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8627,8505,8633,38,"8-(3,5-Dimethoxy-phenyl)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8628,8557,8633,37,"8-(3,4-Dichloro-phenyl)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8629,8558,8633,36,"8-(3,4-Dimethoxy-phenyl)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8630,8567,8633,35,"1,3-Dimethyl-8-naphthalen-2-yl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8631,8413,8633,25,"8-(4-Hydroxy-2,6-dimethyl-phenyl)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8632,8270,8633,24,"8-(2,4-Dimethoxy-phenyl)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8633,8271,8633,22,"8-(2,4-Diamino-phenyl)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8634,8500,8633,21,"1,3-Dimethyl-8-naphthalen-1-yl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8635,8535,8633,20,"8-(2-Hydroxy-phenyl)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8636,8536,8633,19,"8-(2-Methoxy-phenyl)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8637,8537,8633,18,"1,3-Dimethyl-8-(2-nitro-phenyl)-3,7-dihydro-purine-2,6-dione",1,,CLD0
8638,8577,8633,17,"8-(2-Amino-4-nitro-phenyl)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8639,8568,8633,15,"1,3-Diallyl-8-(2-amino-4-chloro-phenyl)-3,7-dihydro-purine-2,6-dione",1,,CLD0
8640,8580,8633,34,"8-(3-Hydroxy-phenyl)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8641,8581,8633,33,"8-(3-Methoxy-phenyl)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8642,8626,8633,32,"1,3-Dimethyl-8-(3-nitro-phenyl)-3,7-dihydro-purine-2,6-dione",1,,CLD0
8643,8414,8633,31,"8-(3-Amino-phenyl)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8644,8423,8633,30,"8-(3-Dimethylamino-phenyl)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8645,8424,8633,29,"8-(3-Fluoro-phenyl)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8646,8284,8633,28,"3-(1,3-Dimethyl-2,6-dioxo-2,3,6,7-tetrahydro-1H-purin-8-yl)-benzoic acid",1,,CLD0
8647,8306,8633,27,"1,3-Dimethyl-8-m-tolyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8648,8307,8633,26,"8-(3-Bromo-phenyl)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8649,8308,8633,13,"8-(2-Amino-4-chloro-phenyl)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8650,8345,8633,11,"1-Allyl-8-(2-amino-4-methyl-phenyl)-3-methyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8651,8357,8633,9,"8-(2-Amino-phenyl)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",1,,CLD0
8652,8364,8633,7,"2-(1,3-Dimethyl-2,6-dioxo-2,3,6,7-tetrahydro-1H-purin-8-yl)-benzoic acid",1,,CLD0
8653,675861,10923,3a,N-[4-(2-Hydroxymethyl-pyrrolidin-1-yl)-but-2-ynyl]-N-methyl-acetamide oxalate,1,,CLD0
8654,675866,10923,5b,"2,2-Dimethyl-propionic acid 4-[4-(acetyl-methyl-amino)-but-2-ynyl]-piperazin-1-yl ester 0.5 oxalate",1,,CLD0
8655,675859,10923,5a,N-Methyl-N-(4-piperazin-1-yl-but-2-ynyl)-acetamide 0.5 oxalate,1,,CLD0
8656,675860,10923,4l,N-[4-(4-Fluoro-piperidin-1-yl)-but-2-ynyl]-N-methyl-acetamide 0.5 oxalate,1,,CLD0
8657,8410,10923,4k,1-[4-(Acetyl-methyl-amino)-but-2-ynyl]-piperidine-4-carboxylic acid,1,,CLD0
8658,675867,10923,4j,1-[4-(Acetyl-methyl-amino)-but-2-ynyl]-piperidine-4-carboxylic acid ethyl ester 0.5 oxalate,1,,CLD0
8659,675868,10923,4i,N-{4-[4-(2-Hydroxy-ethyl)-piperidin-1-yl]-but-2-ynyl}-N-methyl-acetamide 0.5 oxalate,1,,CLD0
8660,675852,10923,4h,N-[4-(4-Hydroxymethyl-piperidin-1-yl)-but-2-ynyl]-N-methyl-acetamide 0.5 oxalate,1,,CLD0
8661,675853,10923,4g,N-[4-(4-Hydroxy-piperidin-1-yl)-but-2-ynyl]-N-methyl-acetamide 0.5 oxalate,1,,CLD0
8662,675854,10923,4f,1-[4-(Acetyl-methyl-amino)-but-2-ynyl]-piperidine-3-carboxylic acid ethyl ester 0.5 oxalate,1,,CLD0
8663,8328,10923,1a (UH5),UH5;N-Methyl-N-(4-pyrrolidin-1-yl-but-2-ynyl)-acetamide,1,,CLD0
8664,892,10923,carbachol,(2-Carbamoyloxy-ethyl)-trimethyl-ammonium chloride,1,,CLD0
8665,2076,10923,oxotremorine,1-(4-Pyrrolidin-1-yl-but-2-ynyl)-pyrrolidin-2-one,1,,CLD0
8666,675858,10923,6,N-(4-Azetidin-1-yl-but-2-ynyl)-N-methyl-acetamide 0.5 oxalate,1,,CLD0
8667,675862,10923,5d,N-{4-[4-(2-Hydroxy-ethyl)-piperazin-1-yl]-but-2-ynyl}-N-methyl-acetamide 0.5 oxalate,1,,CLD0
8668,675864,10923,5c,N-[4-(4-Acetyl-piperazin-1-yl)-but-2-ynyl]-N-methyl-acetamide 0.5 oxalate,1,,CLD0
8669,675865,10923,4e,N-[4-(3-Hydroxymethyl-piperidin-1-yl)-but-2-ynyl]-N-methyl-acetamide 0.5 oxalate,1,,CLD0
8670,675869,10923,4d,N-[4-(3-Hydroxy-piperidin-1-yl)-but-2-ynyl]-N-methyl-acetamide 0.5 oxalate,1,,CLD0
8671,675870,10923,4c,1-[4-(Acetyl-methyl-amino)-but-2-ynyl]-piperidine-2-carboxylic acid ethyl ester 0.5 oxalate,1,,CLD0
8672,675851,10923,4b,N-[4-(2-Hydroxymethyl-piperidin-1-yl)-but-2-ynyl]-N-methyl-acetamide 0.5 oxalate,1,,CLD0
8673,675871,10923,4a,N-Methyl-N-(4-piperidin-1-yl-but-2-ynyl)-acetamide 0.5 oxalate,1,,CLD0
8674,675855,10923,3k,Benzoic acid 1-[4-(acetyl-methyl-amino)-but-2-ynyl]-pyrrolidin-3-yl ester 0.5 oxalate,1,,CLD0
8675,675856,10923,3j,Methanesulfonic acid 1-[4-(acetyl-methyl-amino)-but-2-ynyl]-pyrrolidin-3-yl ester 0.5 oxalate,1,,CLD0
8676,675857,10923,3i,Toluene-4-sulfonic acid 1-[4-(acetyl-methyl-amino)-but-2-ynyl]-pyrrolidin-3-yl ester 0.5 oxalate,1,,CLD0
8677,675863,10923,3d,Acetic acid 1-[4-(acetyl-methyl-amino)-but-2-ynyl]-pyrrolidin-2-ylmethyl ester 0.5 oxalate,1,,CLD0
8678,675874,10923,3e,N-[4-(2-Fluoromethyl-pyrrolidin-1-yl)-but-2-ynyl]-N-methyl-acetamide 0.5 oxalate,1,,CLD0
8679,675875,10923,3f,N-[4-(2-Fluoromethyl-pyrrolidin-1-yl)-but-2-ynyl]-N-methyl-acetamide 0.5 oxalate,1,,CLD0
8680,675877,10923,3h,N-[4-(3-Fluoro-pyrrolidin-1-yl)-but-2-ynyl]-N-methyl-acetamide oxalate,1,,CLD0
8681,675872,10923,3g,N-[4-(3-Hydroxy-pyrrolidin-1-yl)-but-2-ynyl]-N-methyl-acetamide oxalate,1,,CLD0
8682,675873,10923,3c,N-[4-(2-Methoxymethyl-pyrrolidin-1-yl)-but-2-ynyl]-N-methyl-acetamide oxalate,1,,CLD0
8683,675876,10923,3b,N-[4-(2-Hydroxymethyl-pyrrolidin-1-yl)-but-2-ynyl]-N-methyl-acetamide 0.5 oxalate,1,,CLD0
8684,8609,8001,Sodium cyclamate,sodium cyclohexylsulfamate (sodium cyclamate),1,,CLD0
8685,8261,8001,trans - 2a,(trans)sodium 2-methylcyclohexylsulfamate,1,,CLD0
8686,8260,8001,trans - 2c,(trans)sodium 2-isopropylcyclohexylsulfamate,1,,CLD0
8687,8259,8001,cis 2b,(cis)sodium 2-ethylcyclohexylsulfamate,1,,CLD0
8688,8260,8001,cis - 2c,(cis)sodium 2-isopropylcyclohexylsulfamate,1,,CLD0
8689,8261,8001,cis - 2a,(cis)sodium 2-methylcyclohexylsulfamate,1,,CLD0
8690,8259,8001,trans - 2b,(trans)sodium 2-ethylcyclohexylsulfamate,1,,CLD0
8691,110480,14372,2,"2-(6-Cyclopentylamino-purin-9-yl)-5-hydroxymethyl-tetrahydro-furan-3,4-diol",1,,CLD0
8692,433344,14372,4b,"2-(6-Cyclopentylamino-purin-9-yl)-5-ethylsulfanylmethyl-tetrahydro-furan-3,4-diol",1,,CLD0
8693,1385720,14372,4d,"2-(6-Cyclopentylamino-purin-9-yl)-5-isobutylsulfanylmethyl-tetrahydro-furan-3,4-diol",1,,CLD0
8694,1385721,14372,9a,"2-(6-Cyclopentylamino-purin-9-yl)-5-methylaminomethyl-tetrahydro-furan-3,4-diol",1,,CLD0
8695,1385723,14372,9c,"2-(6-Cyclopentylamino-purin-9-yl)-5-propylaminomethyl-tetrahydro-furan-3,4-diol",1,,CLD0
8696,110480,14372,2,"2-(6-Cyclopentylamino-purin-9-yl)-5-hydroxymethyl-tetrahydro-furan-3,4-diol",1,,CLD0
8697,1385717,14372,9b,"2-(6-Cyclopentylamino-purin-9-yl)-5-ethylaminomethyl-tetrahydro-furan-3,4-diol",1,,CLD0
8698,1385722,14372,4e,"2-(6-Cyclopentylamino-purin-9-yl)-5-methylselanylmethyl-tetrahydro-furan-3,4-diol",1,,CLD0
8699,1385718,14372,4c,"2-(6-Cyclopentylamino-purin-9-yl)-5-propylsulfanylmethyl-tetrahydro-furan-3,4-diol",1,,CLD0
8700,1385719,14372,4a,"2-(6-Cyclopentylamino-purin-9-yl)-5-methylsulfanylmethyl-tetrahydro-furan-3,4-diol",1,,CLD0
8701,498812,14372,3,"2-Chloromethyl-5-(6-cyclopentylamino-purin-9-yl)-tetrahydro-furan-3,4-diol",1,,CLD0
8702,116957,3091,sordaricin,sordaricin,1,,CLD0
8703,8578,9099,7a,"N-(2-Methyl-3,6-dihydro-2H-pyridin-1-yl)-benzamide",1,,CLD0
8704,8579,9099,7d,"N-(4,5-Dimethyl-3,6-dihydro-2H-pyridin-1-yl)-benzamide",1,,CLD0
8705,8620,9099,7f,"N-[5-(3-Hydroxy-propyl)-3,6-dihydro-2H-pyridin-1-yl]-benzamide",1,,CLD0
8706,8621,9099,7h,"N-(3-Methylene-3,6-dihydro-2H-pyridin-1-yl)-benzamide",1,,CLD0
8707,8622,9099,7q,"N-[4-(3-Methoxy-propyl)-3,6-dihydro-2H-pyridin-1-yl]-benzamide",1,,CLD0
8708,8447,9099,7p,"N-[5-(3-Methoxy-propyl)-3,6-dihydro-2H-pyridin-1-yl]-benzamide",1,,CLD0
8709,8448,9099,7o,"N-(4-Acetyl-3,6-dihydro-2H-pyridin-1-yl)-benzamide",1,,CLD0
8710,8494,9099,7n,"N-(5-Acetyl-3,6-dihydro-2H-pyridin-1-yl)-benzamide",1,,CLD0
8711,8495,9099,7m,"N-(4-Methoxy-3,6-dihydro-2H-pyridin-1-yl)-benzamide",1,,CLD0
8712,8508,9099,7l,"N-(5-Methoxy-3,6-dihydro-2H-pyridin-1-yl)-benzamide",1,,CLD0
8713,8285,9099,7k,"3-(1-Benzoylamino-1,2,3,6-tetrahydro-pyridin-4-yl)-propionic acid methyl ester",1,,CLD0
8714,8286,9099,7j,"3-(1-Benzoylamino-1,2,5,6-tetrahydro-pyridin-3-yl)-propionic acid methyl ester",1,,CLD0
8715,8515,9099,7i,"N-(4-Hydroxymethyl-3,6-dihydro-2H-pyridin-1-yl)-benzamide",1,,CLD0
8716,8516,9099,Chloropropamide,chlorpropamide,1,,CLD0
8717,8530,9099,2,"N-(3,6-Dihydro-2H-pyridin-1-yl)-benzamide",1,,CLD0
8718,8351,9099,7x,"N-(6-Oxo-3,6-dihydro-2H-pyridin-1-yl)-benzamide",1,,CLD0
8719,8352,9099,7w,"N-[4-(1-Hydroxy-ethyl)-3,6-dihydro-2H-pyridin-1-yl]-benzamide",1,,CLD0
8720,8391,9099,7v,"N-[5-(1-Hydroxy-ethyl)-3,6-dihydro-2H-pyridin-1-yl]-benzamide",1,,CLD0
8721,8392,9099,7u,"3-(1-Benzoylamino-1,2,3,6-tetrahydro-pyridin-4-yl)-propionic acid",1,,CLD0
8722,8399,9099,7t,"3-(1-Benzoylamino-1,2,5,6-tetrahydro-pyridin-3-yl)-propionic acid",1,,CLD0
8723,8354,9099,7s,"Acetic acid 3-(1-benzoylamino-1,2,3,6-tetrahydro-pyridin-4-yl)-propyl ester",1,,CLD0
8724,8355,9099,7r,"Acetic acid 3-(1-benzoylamino-1,2,5,6-tetrahydro-pyridin-3-yl)-propyl ester",1,,CLD0
8725,8401,9099,7g,"N-[4-(3-Hydroxy-propyl)-3,6-dihydro-2H-pyridin-1-yl]-benzamide",1,,CLD0
8726,8402,9099,7e,"N-(5-Fluoro-3,6-dihydro-2H-pyridin-1-yl)-benzamide",1,,CLD0
8727,8403,9099,7c,"N-(4-Methyl-3,6-dihydro-2H-pyridin-1-yl)-benzamide",1,,CLD0
8728,8409,9099,7b,"N-(5-Methyl-3,6-dihydro-2H-pyridin-1-yl)-benzamide",1,,CLD0
8729,641263,2285,Dehydro-LTC4,Dehydro-LTC4,1,,CLD0
8730,8417,7575,cyclophosphamide,"Bis-(2-chloro-ethyl)-(2-oxo-2lambda*5*-[1,3,2]oxazaphosphinan-2-yl)-amine",1,,CLD0
8731,176796,7575,"1, NSC-286193","2-(3,4-Dihydroxy-5-hydroxymethyl-tetrahydro-furan-2-yl)-thiazole-4-carboxylic acid amide",1,,CLD0
8732,8281,14915,4,"(S)-2-(2,3-Dihydroxy-phenyl)-4,5-dihydro-thiazole-4-carboxylic acid",1,,CLD0
8733,8282,14915,5,"(S)-2-(2,4-Dihydroxy-phenyl)-4,5-dihydro-thiazole-4-carboxylic acid",1,,CLD0
8734,8283,14915,1,"(S)-2-(3-Hydroxy-pyridin-2-yl)-4-methyl-4,5-dihydro-thiazole-4-carboxylic acid",1,,CLD0
8735,8305,14915,2,"(S)-2-(3-Hydroxy-pyridin-2-yl)-4,5-dihydro-thiazole-4-carboxylic acid",1,,CLD0
8736,543320,14915,10,"5-(2-Hydroxy-5-methyl-phenyl)-3,4-dihydro-2H-pyrrole-2-carboxylic acid hydrochloride",1,,CLD0
8737,8362,14915,11,"(S)-2-(2-Hydroxy-benzyl)-4,5-dihydro-thiazole-4-carboxylic acid",1,,CLD0
8738,8363,14915,3,"(S)-2-(2-Hydroxy-phenyl)-4,5-dihydro-thiazole-4-carboxylic acid",1,,CLD0
8739,8415,14915,6,"(S)-2-(2-Hydroxy-3-methoxy-phenyl)-4,5-dihydro-thiazole-4-carboxylic acid",1,,CLD0
8740,8418,14915,8,"2-(3-Hydroxy-pyridin-2-yl)-4,5-dihydro-thiazole-4-carboxylic acid",1,,CLD0
8741,8419,14915,12,"[(S)-2-(2-Hydroxy-phenyl)-4,5-dihydro-thiazol-4-yl]-acetic acid",1,,CLD0
8742,8428,14915,14,"(R)-2-(3-Hydroxy-quinolin-2-yl)-4,5-dihydro-thiazole-4-carboxylic acid",1,,CLD0
8743,8290,14915,15,"(S)-2-(3-Hydroxy-quinolin-2-yl)-4,5-dihydro-thiazole-4-carboxylic acid",1,,CLD0
8744,8292,14915,13,"3-[(S)-2-(2-Hydroxy-phenyl)-4,5-dihydro-thiazol-4-yl]-propionic acid",1,,CLD0
8745,8293,14915,9,"2-(2-Hydroxy-phenyl)-4,5-dihydro-1H-imidazole-4-carboxylic acid",1,,CLD0
8746,8325,14915,7,"(S)-2-(4-Carboxy-2-hydroxy-phenyl)-4,5-dihydro-thiazole-4-carboxylic acid",1,,CLD0
8747,8326,13375,2,"(S)-N-[(1S,2R)-1-Benzyl-3-(2-tert-butylcarbamoyl-phenyl)-2-hydroxy-propyl]-3-tert-butoxycarbonylamino-succinamic acid benzyl ester",1,,CLD0
8748,8220,13375,4,"(S)-3-Acetylamino-N-[(1S,2R)-1-benzyl-3-(2-tert-butylcarbamoyl-phenyl)-2-hydroxy-propyl]-succinamic acid benzyl ester",1,,CLD0
