ass_cls_map_id,assay_id,assay_class_id
2429711,71201,140
2430263,71202,140
2429882,71203,140
2429988,71204,140
2430239,71205,140
2430134,71206,140
2430475,71207,140
2430655,71208,140
2515379,71209,500
2516958,71209,503
2436851,71212,163
2517279,71213,503
2483456,71219,308
2517094,71220,503
2515111,71224,500
2516507,71224,503
2515319,71225,500
2516849,71225,503
2516005,71226,500
2517949,71226,503
2515417,71227,500
2516399,71227,501
2517025,71227,503
2515584,71334,500
2517303,71334,503
2515664,71348,500
2516411,71348,501
2517424,71348,503
2516186,71349,500
2516437,71349,501
2518206,71349,503
2515829,71350,500
2517681,71350,503
2515830,71351,500
2517682,71351,503
2516047,71352,500
2518005,71352,503
2515171,71353,500
2516602,71353,503
2515453,71355,500
2517074,71355,503
2515172,71356,500
2516603,71356,503
2516102,71357,500
2518071,71357,503
2515320,71358,500
2516850,71358,503
2517710,71359,503
2517058,71360,503
2517090,71361,503
2517187,71362,503
2516744,71363,503
2517182,71364,503
2516954,71365,503
2518418,71366,503
2516689,71367,503
2517759,71368,503
2517894,71369,503
2517970,71370,503
2464385,71371,296
2479212,71371,304
2464937,71372,296
2517422,71377,503
2460239,71464,276
2479325,71470,305
2479225,71471,305
2337767,71504,16
2338586,71504,23
2337880,71505,16
2338722,71505,23
2337791,71506,16
2338610,71506,23
2337760,71507,16
2338577,71507,23
2337801,71508,16
2338618,71508,23
2469921,71624,296
2327820,71628,426
2428737,71933,135
2428913,71934,135
2429037,71935,135
2429835,72068,140
2430202,72069,140
2430460,72070,140
2430332,72074,140
2430195,72075,140
2430738,72076,140
2426726,72216,124
2426748,72217,124
2426629,72218,124
2426691,72219,124
2426714,72220,124
2426612,72221,124
2426771,72222,124
2426657,72223,124
2426697,72224,124
2426663,72225,124
2426780,72226,124
2426671,72227,124
2426742,72228,124
2426611,72229,124
2426791,72230,124
2426680,72231,124
2491551,72252,322
2440925,72280,193
2502764,72284,341
2440280,72286,188
2440296,72287,188
2440108,72288,188
2440196,72289,188
2440229,72290,188
2440642,72297,188
2490954,72379,321
2516001,72382,500
2517945,72382,503
2516075,72383,500
2518036,72383,503
2516334,72384,500
2515662,72385,500
2440000,72404,188
2440536,72405,188
2440324,72406,188
2440851,72407,188
2440504,72408,188
2440505,72409,188
2440778,72410,188
2517744,72532,503
2434586,72533,159
2337966,72535,16
2430058,72540,140
2429623,72541,140
2430319,72542,140
2515215,72547,500
2455523,72659,231
2455438,72660,231
2455373,72661,231
2455541,72662,231
2455401,72663,231
2455536,72664,231
2455513,72665,231
2455460,72666,231
2455474,72667,231
2455379,72668,231
2455392,72669,231
2455524,72670,231
2455374,72671,231
2515706,72685,500
2517484,72685,503
2515587,72686,500
2517308,72686,503
2516149,72687,500
2518146,72687,503
2515707,72688,500
2517485,72688,503
2340021,72698,24
2517508,72699,503
2517827,72702,503
2517570,72703,503
2517726,72704,503
2354098,72707,62
2351798,72708,62
2455501,72774,231
2455405,72775,231
2455495,72776,231
2455579,72777,231
2455463,72778,231
2455488,72779,231
2455517,72780,231
2455489,72781,231
2455509,72782,231
2455461,72783,231
2455546,72784,231
2455453,72785,231
2455455,72786,231
2455422,72787,231
2455507,72788,231
2455412,72789,231
2455591,72790,231
2455406,72791,231
2455496,72792,231
2455390,72793,231
2455550,72794,231
2455551,72795,231
2455572,72796,231
2455484,72797,231
2455441,72798,231
2455580,72799,231
2455428,72800,231
2455478,72801,231
2455542,72802,231
2455391,72803,231
2455499,72804,231
2455396,72805,231
2435859,72825,159
2516101,72826,500
2470572,72828,296
2430722,72832,140
2430437,72835,140
2516103,72836,500
2518072,72836,503
2514164,72837,480
2514186,72838,480
2455452,72916,231
2455372,72917,231
2455481,72918,231
2455564,72919,231
2455464,72920,231
2455560,72921,231
2455421,72922,231
2455566,72923,231
2455361,72924,231
2455456,72925,231
2455553,72926,231
2455540,72927,231
2455418,72928,231
2484441,72946,308
2517800,72947,503
2517318,72948,503
2516914,72949,503
2516662,72951,503
2517928,72952,503
2517193,72953,503
2517488,72954,503
2517860,72955,503
2517280,72956,503
2517953,72957,503
2516995,72958,503
2515644,72968,500
2517393,72968,503
2518438,73051,503
2517146,73052,503
2430474,73053,140
2429531,73054,140
2430152,73055,140
2430529,73056,140
2429989,73057,140
2430369,73058,140
2430259,73060,140
2435393,73060,159
2429568,73061,140
2434268,73061,159
2430168,73062,140
2435276,73062,159
2430059,73063,140
2435066,73063,159
2517151,73064,503
2516293,73067,500
2518362,73067,503
2426941,73119,129
2427133,73119,131
2517741,73125,503
2517765,73126,503
2516854,73127,503
2517000,73128,503
2518290,73129,503
2517307,73130,503
2517766,73131,503
2517390,73132,503
2518209,73133,503
2516481,73134,503
2518441,73135,503
2515617,73136,500
2517350,73136,503
2515342,73137,500
2516889,73137,503
2515564,73138,500
2517276,73138,503
2515740,73139,500
2517540,73139,503
2515759,73140,500
2517568,73140,503
2515251,73141,500
2516743,73141,503
2515235,73142,500
2516718,73142,503
2515508,73143,500
2517183,73143,503
2515939,73144,500
2516427,73144,501
2517854,73144,503
2515616,73145,500
2516407,73145,501
2517349,73145,503
2515791,73146,500
2516419,73146,501
2517613,73146,503
2515187,73147,500
2516630,73147,503
2515792,73148,500
2517614,73148,503
2516146,73149,500
2518142,73149,503
2516128,73150,500
2518110,73150,503
2516002,73151,500
2517946,73151,503
2387955,73152,113
2387895,73153,113
2387970,73154,113
2387977,73155,113
2348282,73156,54
2447825,73156,210
2450713,73156,214
2348121,73157,54
2446565,73157,210
2450609,73157,214
2518141,73170,503
2515883,73175,500
2515846,73176,500
2515131,73177,500
2435428,73198,159
2434267,73199,159
2434487,73202,159
2517184,73213,503
2469370,73226,296
2466384,73227,296
2435812,73228,159
2435125,73229,159
2434754,73230,159
2435552,73231,159
2516372,73233,500
2518482,73233,503
2515942,73234,500
2517857,73234,503
2515454,73235,500
2517075,73235,503
2515796,73236,500
2517618,73236,503
2515993,73237,500
2517927,73237,503
2515244,73238,500
2516727,73238,503
2515150,73239,500
2516566,73239,503
2516349,73240,500
2518442,73240,503
2515093,73241,500
2516486,73241,503
2515711,73242,500
2517489,73242,503
2515492,73243,500
2517154,73243,503
2515177,73244,500
2516607,73244,503
2516271,73245,500
2518323,73245,503
2515909,73246,500
2517801,73246,503
2515191,73247,500
2516636,73247,503
2516313,73248,500
2518382,73248,503
2516341,73249,500
2518424,73249,503
2516213,73250,500
2518242,73250,503
2428848,73251,135
2515622,73253,500
2348317,73254,54
2448065,73254,210
2450732,73254,214
2338370,73257,22
2515253,73259,500
2516747,73259,503
2515895,73262,500
2516188,73263,500
2515618,73266,500
2515704,73267,500
2515641,73268,500
2348183,73273,54
2447108,73273,210
2450651,73273,214
2479332,73276,305
2479306,73277,305
2479333,73278,305
2479301,73279,305
2516447,73280,503
2517149,73281,503
2518371,73282,503
2517762,73283,503
2517977,73284,503
2517088,73285,503
2517825,73286,503
2516864,73287,503
2516539,73288,503
2516784,73289,503
2517796,73290,503
2516910,73291,503
2479324,73292,305
2479273,73293,305
2515470,73294,500
2517111,73294,503
2515403,73295,500
2516993,73295,503
2515663,73296,500
2517423,73296,503
2515234,73297,500
2516717,73297,503
2515884,73298,500
2517760,73298,503
2516369,73299,500
2518478,73299,503
2516028,73300,500
2517976,73300,503
2515488,73301,500
2517147,73301,503
2515481,73302,500
2517127,73302,503
2516209,73303,500
2518238,73303,503
2516251,73304,500
2515971,73305,500
2516078,73306,500
2515279,73307,500
2515813,73308,500
2515979,73309,500
2515202,73310,500
2516373,73311,500
2491783,73341,322
2492124,73342,322
2436039,73343,159
2435885,73344,159
2435067,73345,159
2435367,73346,159
2434301,73347,159
2435860,73348,159
2518422,73350,503
2312584,73351,359
2312659,73352,359
2312525,73353,359
2517218,73356,503
2517242,73357,503
2516912,73358,503
2516852,73359,503
2518391,73360,503
2517059,73362,503
2515490,73364,500
2517150,73364,503
2515398,73365,500
2516978,73365,503
2515924,73366,500
2517826,73366,503
2515542,73367,500
2517243,73367,503
2516324,73368,500
2518398,73368,503
2515747,73369,500
2517549,73369,503
2516638,73371,503
2517451,73372,503
2428365,73392,135
2515079,73394,500
2516453,73394,503
2515698,73395,500
2517466,73395,503
2515591,73396,500
2517312,73396,503
2516109,73397,500
2518077,73397,503
2515134,73398,500
2516542,73398,503
2515178,73399,500
2516608,73399,503
2516207,73400,500
2516439,73400,501
2518234,73400,503
2315139,73413,369
2515220,73425,500
2515995,73426,500
2516374,73427,500
2518483,73427,503
2515904,73428,500
2517794,73428,503
2515074,73429,500
2516445,73429,503
2516076,73430,500
2518037,73430,503
2518479,73431,503
2516446,73432,503
2518235,73433,503
2517275,73434,503
2516953,73435,503
2516538,73436,503
2516631,73437,503
2518145,73438,503
2517978,73439,503
2518286,73440,503
2517856,73441,503
2515705,73442,500
2516415,73442,501
2517483,73442,503
2515252,73443,500
2516394,73443,501
2516745,73443,503
2516249,73444,500
2516441,73444,501
2518287,73444,503
2468814,73451,296
2464386,73452,296
2471563,73453,296
2471726,73454,296
2474150,73455,296
2463992,73456,296
2471929,73457,296
2517389,73458,503
2518283,73459,503
2517057,73460,503
2491720,73463,322
2492226,73464,322
2491500,73465,322
2491566,73466,322
2515381,73503,500
2516959,73503,503
2516083,73504,500
2518041,73504,503
2516296,73506,500
2518364,73506,503
2515237,73507,500
2516720,73507,503
2515382,73508,500
2516960,73508,503
2515154,73509,500
2516568,73509,503
2515799,73510,500
2517621,73510,503
2515973,73511,500
2517897,73511,503
2515726,73512,500
2517512,73512,503
2517930,73515,503
2517033,73516,503
2518079,73517,503
2517034,73519,503
2515135,73524,500
2516543,73524,503
2515907,73525,500
2517798,73525,503
2515709,73526,500
2517487,73526,503
2515588,73527,500
2517309,73527,503
2516350,73528,500
2518443,73528,503
2430591,73534,140
2430592,73535,140
2429733,73536,140
2429654,73537,140
2430169,73538,140
2428765,73552,135
2436683,73556,163
2436622,73557,163
2436630,73558,163
2436408,73559,163
2436441,73560,163
2437083,73561,163
2437034,73562,163
2436621,73563,163
2518236,73602,503
2517371,73603,503
2515294,73604,500
2516812,73604,503
2515169,73605,500
2516601,73605,503
2515623,73606,500
2517355,73606,503
2515724,73607,500
2517510,73607,503
2515460,73608,500
2517096,73608,503
2516008,73609,500
2517951,73609,503
2516104,73610,500
2518073,73610,503
2516132,73611,500
2518114,73611,503
2515933,73612,500
2517840,73612,503
2516208,73613,500
2518237,73613,503
2515882,73614,500
2517755,73614,503
2516242,73615,500
2518271,73615,503
2515376,73616,500
2516956,73616,503
2515794,73617,500
2517616,73617,503
2516105,73618,500
2518074,73618,503
2515200,73619,500
2516660,73619,503
2515090,73620,500
2516480,73620,503
2515532,73621,500
2517219,73621,503
2515427,73622,500
2517038,73622,503
2428320,73639,135
2517240,73648,503
2517739,73649,503
2517504,73650,503
2518109,73651,503
2516888,73652,503
2517793,73653,503
2517853,73654,503
2517348,73655,503
2518319,73656,503
2517824,73657,503
2517216,73658,503
2515974,73721,500
2517898,73721,503
2516052,73722,500
2518012,73722,503
2516049,73723,500
2518009,73723,503
2515833,73724,500
2517684,73724,503
2515688,73725,500
2516414,73725,501
2517454,73725,503
2515179,73726,500
2516609,73726,503
2516274,73728,500
2516354,73729,500
2515994,73730,500
2515723,73731,500
2515391,73732,500
2515298,73733,500
2515326,73738,500
2516859,73738,503
2515493,73740,500
2517155,73740,503
2515624,73741,500
2516408,73741,501
2517356,73741,503
2515155,73742,500
2516391,73742,501
2516571,73742,503
2516214,73743,500
2383074,73751,95
2383075,73752,95
2383081,73753,95
2383073,73754,95
2516851,73764,503
2516014,73767,500
2517428,73768,503
2517123,73769,503
2517394,73770,503
2517688,73771,503
2518245,73772,503
2516819,73773,503
2516788,73774,503
2517314,73775,503
2518153,73776,503
2517804,73777,503
2517805,73778,503
2516639,73786,503
2518306,73787,503
2515204,73788,500
2516392,73788,501
2516665,73788,503
2516055,73789,500
2516431,73789,501
2518014,73789,503
2515387,73790,500
2516398,73790,501
2516965,73790,503
2426952,73791,129
2427944,73791,131
2426945,73792,129
2427393,73792,131
2426946,73793,129
2427394,73793,131
2515295,73794,500
2516395,73794,501
2516813,73794,503
2515113,73807,500
2515077,73813,500
2516451,73813,503
2517952,73814,503
2517985,73815,503
2517027,73816,503
2517091,73817,503
2518289,73818,503
2518208,73819,503
2518284,73820,503
2518439,73821,503
2516782,73824,503
2515170,73826,500
2517304,73828,503
2516783,73829,503
2517446,73832,503
2516358,73836,500
2518452,73836,503
2515491,73837,500
2517153,73837,503
2516336,73838,500
2518421,73838,503
2516193,73839,500
2518216,73839,503
2313462,73840,363
2387781,73851,108
2515927,73853,500
2516426,73853,501
2517830,73853,503
2515764,73854,500
2516418,73854,501
2517576,73854,503
2515891,73855,500
2517769,73855,503
2518214,73856,503
2515116,73858,500
2516512,73858,503
2516192,73859,500
2518215,73859,503
2515227,73860,500
2516696,73860,503
2518042,73861,503
2515536,73862,500
2517223,73862,503
2516110,73863,500
2518078,73863,503
2515384,73864,500
2516962,73864,503
2517622,73865,503
2516216,73866,500
2518244,73866,503
2515911,73867,500
2517803,73867,503
2515462,73868,500
2517097,73868,503
2516254,73869,500
2518293,73869,503
2514014,73870,479
2513790,73871,479
2517157,73907,503
2517515,73908,503
2517691,73909,503
2516482,73910,503
2516855,73911,503
2518147,73912,503
2517713,73913,503
2517925,73914,503
2515345,73915,500
2516396,73915,501
2516892,73915,503
2515815,73916,500
2516421,73916,501
2517645,73916,503
2516195,73917,500
2518218,73917,503
2516355,73918,500
2518447,73918,503
2515873,73919,500
2517746,73919,503
2516015,73920,500
2517957,73920,503
2515225,73921,500
2516695,73921,503
2515766,73922,500
2517577,73922,503
2515357,73923,500
2516916,73923,503
2517911,73950,503
2517541,73951,503
2518419,73952,503
2516848,73953,503
2517592,73954,503
2515940,73956,500
2516428,73956,501
2517855,73956,503
2515458,73957,500
2516402,73957,501
2517089,73957,503
2516250,73961,500
2518288,73961,503
2515812,73968,500
2517642,73968,503
2516570,73971,503
2516080,73974,500
2518039,73974,503
2462221,73975,295
2468243,73975,296
2515972,73976,500
2517896,73976,503
2516211,73977,500
2518240,73977,503
2515834,73978,500
2517685,73978,503
2516151,73979,500
2518148,73979,503
2462342,73983,295
2470861,73983,296
2515684,73988,500
2517449,73988,503
2515570,73993,500
2515517,73994,500
2517195,73994,503
2516137,73995,500
2518119,73995,503
2515344,73998,500
2516891,73998,503
2516215,73999,500
2518243,73999,503
2515324,74000,500
2516858,74000,503
2515869,74001,500
2517743,74001,503
2515115,74002,500
2516511,74002,503
2515423,74003,500
2517032,74003,503
2515406,74004,500
2516996,74004,503
2515667,74005,500
2517427,74005,503
2515152,74009,500
2516567,74009,503
2515908,74010,500
2516425,74010,501
2517799,74010,503
2516252,74011,500
2516442,74011,501
2518291,74011,503
2515419,74012,500
2516401,74012,501
2517028,74012,503
2516134,74013,500
2516433,74013,501
2518115,74013,503
2516171,74014,500
2516435,74014,501
2518173,74014,503
2515653,74015,500
2516410,74015,501
2517401,74015,503
2515352,74016,500
2516397,74016,501
2516911,74016,503
2516131,74017,500
2516432,74017,501
2518113,74017,503
2516191,74018,500
2516438,74018,501
2518212,74018,503
2515547,74020,500
2517247,74020,503
2515496,74021,500
2517160,74021,503
2516086,74022,500
2518044,74022,503
2515594,74023,500
2517316,74023,503
2515947,74024,500
2517863,74024,503
2515120,74025,500
2516515,74025,503
2515649,74026,500
2517396,74026,503
2515390,74027,500
2516968,74027,503
2515595,74028,500
2517317,74028,503
2515728,74029,500
2516416,74029,501
2517516,74029,503
2515578,74030,500
2516406,74030,501
2517291,74030,503
2515548,74031,500
2517248,74031,503
2515299,74032,500
2516816,74032,503
2518292,74033,503
2517426,74034,503
2515092,74041,500
2516387,74041,501
2516485,74041,503
2515222,74042,500
2516393,74042,501
2516693,74042,503
2516009,74043,500
2516429,74043,501
2517954,74043,503
2428952,74044,135
2428939,74045,135
2428749,74046,135
2428534,74047,135
2428811,74048,135
2428897,74049,135
2428493,74050,135
2428445,74051,135
2428498,74052,135
2428422,74053,135
2428410,74054,135
2428581,74055,135
2428387,74056,135
2428862,74057,135
2515217,74064,500
2515343,74065,500
2515255,74066,500
2515708,74067,500
2515514,74068,500
2515296,74069,500
2515750,74070,500
2516150,74071,500
2516081,74081,500
2518040,74081,503
2515322,74082,500
2516856,74082,503
2429712,74096,140
2429809,74097,140
2429860,74098,140
2430194,74099,140
2430696,74100,140
2429976,74101,140
2516247,74103,500
2515408,74104,500
2515156,74105,500
2516377,74106,500
2515119,74107,500
2515258,74108,500
2516220,74116,500
2518249,74116,503
2516176,74117,500
2518176,74117,503
2517124,74118,503
2479302,74120,305
2479278,74121,305
2516822,74124,503
2516112,74125,500
2518080,74125,503
2516113,74126,500
2518081,74126,503
2479253,74127,305
2479321,74128,305
2516640,74129,503
2517623,74130,503
2515323,74134,500
2516857,74134,503
2515692,74135,500
2517456,74135,503
2515890,74138,500
2517768,74138,503
2515221,74139,500
2516692,74139,503
2491748,74141,322
2492090,74142,322
2479267,74143,305
2479261,74144,305
2515851,74149,500
2517717,74149,503
2515206,74150,500
2516667,74150,503
2516275,74151,500
2518326,74151,503
2515928,74152,500
2517832,74152,503
2515668,74162,500
2516412,74162,501
2517429,74162,503
2515837,74163,500
2516422,74163,501
2517687,74163,503
2515223,74166,500
2516694,74166,503
2515714,74167,500
2517493,74167,503
2515096,74168,500
2516388,74168,501
2516488,74168,503
2516353,74169,500
2518446,74169,503
2515407,74170,500
2516997,74170,503
2515117,74171,500
2516513,74171,503
2515647,74172,500
2517395,74172,503
2515519,74173,500
2517196,74173,503
2515386,74174,500
2516964,74174,503
2472978,74178,296
2515218,74180,500
2516690,74180,503
2515219,74181,500
2516691,74181,503
2515420,74182,500
2517029,74182,503
2515545,74186,500
2516017,74187,500
2516159,74188,500
2515671,74189,500
2516323,74192,500
2515327,74193,500
2515597,74194,500
2515101,74195,500
2515816,74196,500
2515590,74205,500
2516011,74206,500
2515405,74207,500
2516012,74208,500
2515158,74209,500
2515137,74210,500
2515356,74211,500
2515328,74212,500
2516139,74213,500
2516224,74214,500
2516356,74215,500
2515477,74216,500
2515881,74217,500
2515444,74218,500
2516340,74219,500
2516253,74220,500
2515835,74221,500
2515710,74222,500
2515461,74223,500
2516173,74224,500
2516378,74225,500
2516031,74226,500
2516084,74227,500
2516138,74228,500
2515596,74229,500
2515439,74232,500
2517060,74232,503
2515888,74233,500
2517767,74233,503
2515761,74234,500
2517572,74234,503
2515459,74235,500
2517092,74235,503
2515353,74236,500
2516913,74236,503
2515176,74237,500
2516605,74237,503
2515642,74238,500
2517391,74238,503
2515201,74239,500
2516661,74239,503
2515543,74240,500
2517244,74240,503
2516994,74241,503
2517573,74242,503
2517714,74243,503
2517715,74244,503
2518210,74245,503
2517486,74246,503
2518321,74247,503
2353073,74253,62
2354039,74254,62
2353520,74255,62
2516921,74257,503
2517152,74258,503
2516450,74260,503
2518116,74261,503
2516606,74262,503
2515876,74279,500
2517748,74279,503
2515943,74280,500
2517858,74280,503
2517310,74281,503
2515297,74282,500
2516814,74282,503
2516351,74283,500
2516443,74283,501
2518444,74283,503
2516050,74285,500
2518010,74285,503
2515621,74286,500
2517352,74286,503
2518213,74290,503
2517644,74291,503
2515975,74296,500
2517899,74296,503
2515836,74297,500
2517686,74297,503
2515282,74298,500
2516787,74298,503
2516053,74299,500
2518013,74299,503
2516286,74301,500
2518347,74301,503
2515383,74302,500
2516961,74302,503
2515080,74303,500
2516455,74303,503
2515302,74304,500
2516818,74304,503
2516352,74305,500
2518445,74305,503
2518006,74306,503
2516955,74307,503
2517506,74308,503
2339880,74316,24
2347774,74316,46
2339305,74317,24
2340084,74318,24
2312544,74321,359
2312660,74322,359
2312639,74323,359
2312966,74324,359
2312766,74325,359
2312998,74326,359
2313005,74327,359
2312595,74328,359
2429788,74329,140
2312545,74329,359
2312526,74330,359
2312555,74331,359
2312652,74332,359
2312874,74333,359
2515404,74334,500
2515567,74335,500
2515256,74336,500
2515735,74337,500
2516172,74338,500
2515619,74339,500
2515866,74340,500
2515216,74341,500
2515586,74342,500
2515236,74343,500
2516292,74344,500
2515990,74345,500
2515720,74346,500
2516006,74347,500
2515831,74348,500
2515418,74349,500
2515941,74350,500
2354248,74369,62
2353642,74370,62
2352112,74371,62
2354562,74372,62
2351853,74373,62
2352283,74374,62
2352922,74375,62
2351905,74376,62
2354452,74377,62
2351799,74378,62
2353074,74379,62
2515097,74404,500
2516489,74404,503
2516217,74405,500
2518246,74405,503
2515118,74406,500
2516390,74406,501
2516514,74406,503
2515686,74407,500
2517452,74407,503
2515687,74408,500
2517453,74408,503
2515992,74409,500
2517926,74409,503
2347051,74410,44
2516294,74415,500
2518363,74415,503
2515745,74417,500
2517545,74417,503
2515515,74418,500
2517192,74418,503
2516483,74419,503
2518211,74420,503
2517716,74421,503
2515665,74425,500
2517425,74425,503
2516371,74426,500
2518481,74426,503
2515991,74427,500
2517924,74427,503
2515793,74428,500
2517615,74428,503
2515585,74431,500
2517306,74431,503
2313125,74441,359
2313029,74442,359
2312821,74443,359
2312875,74444,359
2312715,74445,359
2312914,74446,359
2313020,74447,359
2312806,74448,359
2312943,74449,359
2312653,74450,359
2312725,74451,359
2312854,74452,359
2312571,74453,359
2312953,74454,359
2430096,74455,140
2312755,74455,359
2313124,74456,359
2312792,74457,359
2312929,74458,359
2312979,74459,359
2312772,74460,359
2312409,74461,359
2313044,74462,359
2312433,74463,359
2312499,74464,359
2313190,74465,359
2312964,74466,359
2313151,74467,359
2312714,74468,359
2313081,74469,359
2312759,74470,359
2312893,74471,359
2312927,74472,359
2312628,74473,359
2312640,74474,359
2312928,74475,359
2515868,74490,500
2517742,74490,503
2516152,74491,500
2518149,74491,503
2515114,74492,500
2516509,74492,503
2515797,74493,500
2517619,74493,503
2515798,74494,500
2517620,74494,503
2515762,74495,500
2517575,74495,503
2515091,74496,500
2516484,74496,503
2515725,74497,500
2517511,74497,503
2515611,74498,500
2517333,74498,503
2515122,74499,500
2516519,74499,503
2515814,74500,500
2517643,74500,503
2515534,74501,500
2517221,74501,503
2516287,74502,500
2518348,74502,503
2515476,74503,500
2517122,74503,503
2515516,74504,500
2517194,74504,503
2515535,74505,500
2517222,74505,503
2516007,74506,500
2517950,74506,503
2515865,74507,500
2517740,74507,503
2515886,74508,500
2517763,74508,503
2516130,74509,500
2518112,74509,503
2516194,74510,500
2518217,74510,503
2515592,74511,500
2517315,74511,503
2515257,74512,500
2516749,74512,503
2516218,74544,500
2518247,74544,503
2515098,74545,500
2516490,74545,503
2516301,74546,500
2518368,74546,503
2516318,74547,500
2518393,74547,503
2516175,74548,500
2518175,74548,503
2515413,74553,500
2517009,74553,503
2516569,74558,503
2517104,74559,503
2515889,74566,500
2515645,74567,500
2516295,74568,500
2515544,74569,500
2516079,74570,500
2515151,74571,500
2516337,74572,500
2515133,74574,500
2516541,74574,503
2516061,74575,500
2518017,74575,503
2383076,74576,95
2383082,74577,95
2515811,74578,500
2516420,74578,501
2517641,74578,503
2479223,74579,305
2479305,74580,305
2479277,74581,305
2479337,74582,305
2479236,74583,305
2479247,74584,305
2516004,74586,500
2517948,74586,503
2515810,74587,500
2517640,74587,503
2515110,74588,500
2516506,74588,503
2515963,74589,500
2517878,74589,503
2516147,74590,500
2518143,74590,503
2312515,74592,359
2313108,74596,359
2312926,74597,359
2313028,74598,359
2312396,74599,359
2312837,74600,359
2312838,74601,359
2313090,74602,359
2312965,74603,359
2312825,74604,359
2312771,74605,359
2312596,74606,359
2313019,74607,359
2313058,74608,359
2312421,74609,359
2313191,74610,359
2313165,74611,359
2313166,74612,359
2312942,74613,359
2312395,74614,359
2312758,74615,359
2312991,74616,359
2312387,74617,359
2312570,74618,359
2313018,74619,359
2312516,74620,359
2313123,74621,359
2312372,74622,359
2312791,74623,359
2312394,74624,359
2313046,74625,359
2313205,74626,359
2516335,74627,500
2518420,74627,503
2515565,74628,500
2517277,74628,503
2515089,74629,500
2516479,74629,503
2515132,74630,500
2516540,74630,503
2515075,74631,500
2516448,74631,503
2515512,74632,500
2517189,74632,503
2515513,74633,500
2517190,74633,503
2516187,74634,500
2518207,74634,503
2515887,74635,500
2517764,74635,503
2515719,74636,500
2517505,74636,503
2516003,74638,500
2517947,74638,503
2516370,74639,500
2518480,74639,503
2383077,74640,95
2515531,74641,500
2517217,74641,503
2516297,74642,500
2518365,74642,503
2483457,74643,308
2515727,74644,500
2517513,74644,503
2516375,74645,500
2518484,74645,503
2515685,74646,500
2517450,74646,503
2515551,74647,500
2517251,74647,503
2516342,74649,500
2518425,74649,503
2515920,74650,500
2517814,74650,503
2515712,74651,500
2517490,74651,503
2516298,74652,500
2518366,74652,503
2515926,74655,500
2517829,74655,503
2516010,74656,500
2517955,74656,503
2516155,74657,500
2516434,74657,501
2518152,74657,503
2479210,74660,304
2479218,74661,304
2479214,74662,304
2459739,74690,272
2481832,74691,308
2515441,74692,500
2517061,74692,503
2515388,74693,500
2516966,74693,503
2515224,74702,500
2515893,74703,500
2517770,74703,503
2479208,74704,304
2479313,74705,305
2471564,74706,296
2466578,74720,296
2466579,74721,296
2472279,74722,296
2467822,74723,296
2515795,74726,500
2517617,74726,503
2515620,74727,500
2517351,74727,503
2515906,74728,500
2517797,74728,503
2515188,74729,500
2516632,74729,503
2516106,74730,500
2518075,74730,503
2515189,74731,500
2516633,74731,503
2515721,74732,500
2517507,74732,503
2515533,74733,500
2517220,74733,503
2313098,74740,359
2312475,74741,359
2312767,74742,359
2312476,74743,359
2312873,74744,359
2312410,74745,359
2312597,74746,359
2313140,74747,359
2312517,74748,359
2312978,74749,359
2312977,74750,359
2312474,74751,359
2313045,74752,359
2312941,74753,359
2312740,74754,359
2312785,74755,359
2312892,74756,359
2312853,74757,359
2432878,74763,157
2432469,74764,157
2515300,74774,500
2516817,74774,503
2479209,74776,304
2515095,74797,500
2515946,74803,500
2515100,74804,500
2459678,74828,272
2384442,74829,100
2384460,74830,100
2515689,74880,500
2463033,74888,296
2469753,74892,296
2479219,74892,304
2479213,74893,304
2466040,74894,296
2459671,74897,272
2459732,74898,272
2459746,74899,272
2516248,74902,500
2516440,74902,501
2518285,74902,503
2515741,74903,500
2516417,74903,501
2517542,74903,503
2515112,74904,500
2516389,74904,501
2516508,74904,503
2515511,74905,500
2516405,74905,501
2517188,74905,503
2515847,74907,500
2517711,74907,503
2515897,74908,500
2517777,74908,503
2515088,74909,500
2516478,74909,503
2516129,74910,500
2518111,74910,503
2515173,74916,500
2515199,74917,500
2429680,74918,140
2429936,74919,140
2518007,74925,503
2516413,74930,501
2517447,74930,503
2517191,74931,503
2516400,74933,501
2517026,74933,503
2518340,74985,503
2515722,75001,500
2517509,75001,503
2515643,75002,500
2517392,75002,503
2515760,75003,500
2517569,75003,503
2515703,75004,500
2517482,75004,503
2516148,75005,500
2518144,75005,503
2515970,75006,500
2517895,75006,503
2515744,75007,500
2517544,75007,503
2515718,75008,500
2517499,75008,503
2438271,75009,172
2459701,75011,272
2435305,75013,159
2436102,75014,159
2435884,75015,159
2435722,75016,159
2435908,75017,159
2434818,75018,159
2435466,75019,159
2435553,75020,159
2435429,75021,159
2434782,75022,159
2434403,75023,159
2434945,75024,159
2434755,75025,159
2435813,75026,159
2436103,75027,159
2434921,75028,159
2435068,75029,159
2491659,75030,322
2492227,75031,322
2491701,75032,322
2492075,75033,322
2491447,75034,322
2492207,75035,322
2491477,75036,322
2515867,75037,500
2515742,75045,500
2517305,75051,503
2515898,75052,500
2517778,75052,503
2515076,75053,500
2516449,75053,503
2515174,75054,500
2516604,75054,503
2515283,75055,500
2516789,75055,503
2515272,75056,500
2516766,75056,503
2516273,75057,500
2518325,75057,503
2515284,75058,500
2516790,75058,503
2515872,75059,500
2517745,75059,503
2515465,75060,500
2517102,75060,503
