indref_id,drugind_id,ref_type,ref_id,ref_url
602958,117514,ClinicalTrials,"NCT00003103,NCT00003565,NCT00004223,NCT00005086,NCT00005958,NCT00186277,NCT00479089,NCT01711112,NCT02302807,NCT05024734,NCT05538663",https://clinicaltrials.gov/search?term=NCT00003103%20NCT00003565%20NCT00004223%20NCT00005086%20NCT00005958%20NCT00186277%20NCT00479089%20NCT01711112%20NCT02302807%20NCT05024734%20NCT05538663
602959,117515,ClinicalTrials,NCT00058448,https://clinicaltrials.gov/search?term=NCT00058448
602960,117516,ClinicalTrials,NCT00287885,https://clinicaltrials.gov/search?term=NCT00287885
602961,117517,ClinicalTrials,"NCT01724866,NCT02953340,NCT03294577,NCT04227990",https://clinicaltrials.gov/search?term=NCT01724866%20NCT02953340%20NCT03294577%20NCT04227990
602962,117518,ClinicalTrials,NCT00287885,https://clinicaltrials.gov/search?term=NCT00287885
602963,117519,ClinicalTrials,"NCT00184028,NCT02718820",https://clinicaltrials.gov/search?term=NCT00184028%20NCT02718820
602964,117520,ClinicalTrials,"NCT00003560,NCT00003998,NCT00004037,NCT00004081,NCT00004082,NCT00085358,NCT00138242,NCT00217529,NCT00217568,NCT00227721,NCT00268918,NCT00287885,NCT00303888,NCT00354601,NCT00569673,NCT00692900,NCT00872989",https://clinicaltrials.gov/search?term=NCT00003560%20NCT00003998%20NCT00004037%20NCT00004081%20NCT00004082%20NCT00085358%20NCT00138242%20NCT00217529%20NCT00217568%20NCT00227721%20NCT00268918%20NCT00287885%20NCT00303888%20NCT00354601%20NCT00569673%20NCT00692900%20NCT00872989
602965,117521,ClinicalTrials,NCT03837977,https://clinicaltrials.gov/search?term=NCT03837977
602966,117522,ClinicalTrials,"NCT00003560,NCT00004082,NCT00052468,NCT00085358,NCT00138242,NCT00217529,NCT00268918,NCT00287885,NCT00303888,NCT00354601,NCT00504257,NCT00569673,NCT00692900,NCT00872989,NCT03740165",https://clinicaltrials.gov/search?term=NCT00003560%20NCT00004082%20NCT00052468%20NCT00085358%20NCT00138242%20NCT00217529%20NCT00268918%20NCT00287885%20NCT00303888%20NCT00354601%20NCT00504257%20NCT00569673%20NCT00692900%20NCT00872989%20NCT03740165
602967,117524,ClinicalTrials,"NCT00508664,NCT01633541",https://clinicaltrials.gov/search?term=NCT00508664%20NCT01633541
602968,117525,ClinicalTrials,"NCT00003103,NCT00600496",https://clinicaltrials.gov/search?term=NCT00003103%20NCT00600496
602969,117526,ClinicalTrials,NCT00006010,https://clinicaltrials.gov/search?term=NCT00006010
602970,117527,ClinicalTrials,"NCT00003445,NCT00084890,NCT00257348,NCT00268918,NCT00287885,NCT00452920,NCT01999933,NCT02703961",https://clinicaltrials.gov/search?term=NCT00003445%20NCT00084890%20NCT00257348%20NCT00268918%20NCT00287885%20NCT00452920%20NCT01999933%20NCT02703961
602971,117528,ClinicalTrials,NCT01234051,https://clinicaltrials.gov/search?term=NCT01234051
602972,117529,ClinicalTrials,NCT02402842,https://clinicaltrials.gov/search?term=NCT02402842
602973,117530,ClinicalTrials,"NCT00004223,NCT04579224",https://clinicaltrials.gov/search?term=NCT00004223%20NCT04579224
602974,137451,ClinicalTrials,NCT05008237,https://clinicaltrials.gov/search?term=NCT05008237
602975,137452,ClinicalTrials,NCT01382706,https://clinicaltrials.gov/search?term=NCT01382706
602976,144492,ClinicalTrials,"NCT00049296,NCT00169520,NCT00177255,NCT00193570,NCT00226239,NCT00273546,NCT00278902,NCT00630110,NCT00637702,NCT00664170,NCT00703625,NCT00704821,NCT00705874,NCT00710736,NCT00798252,NCT00833326,NCT00881166,NCT00927589,NCT01019941,NCT01054313,NCT01103791,NCT01192165,NCT01204996,NCT01268163,NCT01312324,NCT01376310,NCT01604863,NCT01611961,NCT01653158,NCT01705483,NCT01837667,NCT02383212,NCT05006794,NCT05235542,NCT05516914",https://clinicaltrials.gov/search?term=NCT00049296%20NCT00169520%20NCT00177255%20NCT00193570%20NCT00226239%20NCT00273546%20NCT00278902%20NCT00630110%20NCT00637702%20NCT00664170%20NCT00703625%20NCT00704821%20NCT00705874%20NCT00710736%20NCT00798252%20NCT00833326%20NCT00881166%20NCT00927589%20NCT01019941%20NCT01054313%20NCT01103791%20NCT01192165%20NCT01204996%20NCT01268163%20NCT01312324%20NCT01376310%20NCT01604863%20NCT01611961%20NCT01653158%20NCT01705483%20NCT01837667%20NCT02383212%20NCT05006794%20NCT05235542%20NCT05516914
602977,137453,ClinicalTrials,NCT00277043,https://clinicaltrials.gov/search?term=NCT00277043
602978,117531,DailyMed,45e6dce4-92e2-4ad1-bf11-bbcefb753636,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=45e6dce4-92e2-4ad1-bf11-bbcefb753636
602979,117531,ClinicalTrials,"NCT00002544,NCT00002662,NCT00002707,NCT00002901,NCT00003066,NCT00003103,NCT00003352,NCT00003519,NCT00003565,NCT00003679,NCT00003782,NCT00003953,NCT00004125,NCT00004175,NCT00004888,NCT00004906,NCT00005800,NCT00005908,NCT00005963,NCT00006104,NCT00006120,NCT00006261,NCT00006682,NCT00008411,NCT00010140,NCT00012311,NCT00015886,NCT00015938,NCT00017095,NCT00020332,NCT00025493,NCT00026078,NCT00027885,NCT00028483,NCT00028873,NCT00033683,NCT00039520,NCT00041067,NCT00041171,NCT00044993,NCT00047099,NCT00047255,NCT00050167,NCT00053911,NCT00054275,NCT00054587,NCT00055861,NCT00066443,NCT00068341,NCT00074139,NCT00079118,NCT00080626,NCT00080665,NCT00086957,NCT00088998,NCT00089479,NCT00091442,NCT00093795,NCT00104624,NCT00107510,NCT00114816,NCT00118053,NCT00123929,NCT00127933,NCT00129376,NCT00129896,NCT00129935,NCT00146042,NCT00146549,NCT00148070,NCT00148668,NCT00149214,NCT00155259,NCT00169000,NCT00179309,NCT00190489,NCT00191243,NCT00193011,NCT00193024,NCT00193037,NCT00193050,NCT00193089,NCT00193115,NCT00193180,NCT00198237,NCT00201708,NCT00203372,NCT00203502,NCT00206453,NCT00206466,NCT00206505,NCT00206518,NCT00209092,NCT00212082,NCT00212095,NCT00214864,NCT00217672,NCT00225056,NCT00232479,NCT00236899,NCT00247481,NCT00248703,NCT00250874,NCT00253318,NCT00258375,NCT00268918,NCT00274456,NCT00288002,NCT00294385,NCT00295893,NCT00309556,NCT00311636,NCT00312208,NCT00314977,NCT00319618,NCT00322400,NCT00331097,NCT00333775,NCT00343512,NCT00352378,NCT00364611,NCT00365365,NCT00365417,NCT00372424,NCT00379015,NCT00391092,NCT00398489,NCT00404066,NCT00408408,NCT00424606,NCT00428922,NCT00429871,NCT00430001,NCT00431080,NCT00432172,NCT00433589,NCT00434031,NCT00448591,NCT00450892,NCT00453635,NCT00464646,NCT00475670,NCT00476827,NCT00479856,NCT00490646,NCT00493649,NCT00493870,NCT00494481,NCT00499122,NCT00524459,NCT00524810,NCT00525759,NCT00527449,NCT00531271,NCT00532727,NCT00540800,NCT00545688,NCT00559754,NCT00567190,NCT00567554,NCT00576901,NCT00584012,NCT00600249,NCT00600496,NCT00604435,NCT00615602,NCT00625898,NCT00629278,NCT00630032,NCT00636441,NCT00637897,NCT00645333,NCT00645866,NCT00665457,NCT00667251,NCT00669773,NCT00678626,NCT00679341,NCT00688740,NCT00695994,NCT00703326,NCT00705315,NCT00712881,NCT00721747,NCT00754351,NCT00769470,NCT00773695,NCT00774241,NCT00776724,NCT00793377,NCT00801411,NCT00820547,NCT00820872,NCT00841828,NCT00845910,NCT00852332,NCT00864175,NCT00872625,NCT00887536,NCT00912444",https://clinicaltrials.gov/search?term=NCT00002544%20NCT00002662%20NCT00002707%20NCT00002901%20NCT00003066%20NCT00003103%20NCT00003352%20NCT00003519%20NCT00003565%20NCT00003679%20NCT00003782%20NCT00003953%20NCT00004125%20NCT00004175%20NCT00004888%20NCT00004906%20NCT00005800%20NCT00005908%20NCT00005963%20NCT00006104%20NCT00006120%20NCT00006261%20NCT00006682%20NCT00008411%20NCT00010140%20NCT00012311%20NCT00015886%20NCT00015938%20NCT00017095%20NCT00020332%20NCT00025493%20NCT00026078%20NCT00027885%20NCT00028483%20NCT00028873%20NCT00033683%20NCT00039520%20NCT00041067%20NCT00041171%20NCT00044993%20NCT00047099%20NCT00047255%20NCT00050167%20NCT00053911%20NCT00054275%20NCT00054587%20NCT00055861%20NCT00066443%20NCT00068341%20NCT00074139%20NCT00079118%20NCT00080626%20NCT00080665%20NCT00086957%20NCT00088998%20NCT00089479%20NCT00091442%20NCT00093795%20NCT00104624%20NCT00107510%20NCT00114816%20NCT00118053%20NCT00123929%20NCT00127933%20NCT00129376%20NCT00129896%20NCT00129935%20NCT00146042%20NCT00146549%20NCT00148070%20NCT00148668%20NCT00149214%20NCT00155259%20NCT00169000%20NCT00179309%20NCT00190489%20NCT00191243%20NCT00193011%20NCT00193024%20NCT00193037%20NCT00193050%20NCT00193089%20NCT00193115%20NCT00193180%20NCT00198237%20NCT00201708%20NCT00203372%20NCT00203502%20NCT00206453%20NCT00206466%20NCT00206505%20NCT00206518%20NCT00209092%20NCT00212082%20NCT00212095%20NCT00214864%20NCT00217672%20NCT00225056%20NCT00232479%20NCT00236899%20NCT00247481%20NCT00248703%20NCT00250874%20NCT00253318%20NCT00258375%20NCT00268918%20NCT00274456%20NCT00288002%20NCT00294385%20NCT00295893%20NCT00309556%20NCT00311636%20NCT00312208%20NCT00314977%20NCT00319618%20NCT00322400%20NCT00331097%20NCT00333775%20NCT00343512%20NCT00352378%20NCT00364611%20NCT00365365%20NCT00365417%20NCT00372424%20NCT00379015%20NCT00391092%20NCT00398489%20NCT00404066%20NCT00408408%20NCT00424606%20NCT00428922%20NCT00429871%20NCT00430001%20NCT00431080%20NCT00432172%20NCT00433589%20NCT00434031%20NCT00448591%20NCT00450892%20NCT00453635%20NCT00464646%20NCT00475670%20NCT00476827%20NCT00479856%20NCT00490646%20NCT00493649%20NCT00493870%20NCT00494481%20NCT00499122%20NCT00524459%20NCT00524810%20NCT00525759%20NCT00527449%20NCT00531271%20NCT00532727%20NCT00540800%20NCT00545688%20NCT00559754%20NCT00567190%20NCT00567554%20NCT00576901%20NCT00584012%20NCT00600249%20NCT00600496%20NCT00604435%20NCT00615602%20NCT00625898%20NCT00629278%20NCT00630032%20NCT00636441%20NCT00637897%20NCT00645333%20NCT00645866%20NCT00665457%20NCT00667251%20NCT00669773%20NCT00678626%20NCT00679341%20NCT00688740%20NCT00695994%20NCT00703326%20NCT00705315%20NCT00712881%20NCT00721747%20NCT00754351%20NCT00769470%20NCT00773695%20NCT00774241%20NCT00776724%20NCT00793377%20NCT00801411%20NCT00820547%20NCT00820872%20NCT00841828%20NCT00845910%20NCT00852332%20NCT00864175%20NCT00872625%20NCT00887536%20NCT00912444
602980,117532,ClinicalTrials,"NCT00003103,NCT00003864,NCT00072033,NCT00193128,NCT00209690,NCT00209716,NCT00238147,NCT00238407,NCT00445861,NCT00448760,NCT00525200,NCT00551759,NCT00601692,NCT00735345,NCT00915850,NCT01217060,NCT01710592,NCT02569242,NCT02735239,NCT03002064,NCT03649945,NCT04879368",https://clinicaltrials.gov/search?term=NCT00003103%20NCT00003864%20NCT00072033%20NCT00193128%20NCT00209690%20NCT00209716%20NCT00238147%20NCT00238407%20NCT00445861%20NCT00448760%20NCT00525200%20NCT00551759%20NCT00601692%20NCT00735345%20NCT00915850%20NCT01217060%20NCT01710592%20NCT02569242%20NCT02735239%20NCT03002064%20NCT03649945%20NCT04879368
602981,117533,ClinicalTrials,"NCT00002901,NCT00002903,NCT00003103,NCT00003560,NCT00003998,NCT00004037,NCT00004081,NCT00004082,NCT00052468,NCT00075543,NCT00090610,NCT00138242,NCT00216112,NCT00217529,NCT00217568,NCT00227721,NCT00247988,NCT00268918,NCT00287885,NCT00303888,NCT00354601,NCT00431054,NCT00484666,NCT00504257,NCT00569673,NCT00583622,NCT00692900,NCT00758732,NCT00872989,NCT02469116,NCT03393507,NCT03740165,NCT05325229",https://clinicaltrials.gov/search?term=NCT00002901%20NCT00002903%20NCT00003103%20NCT00003560%20NCT00003998%20NCT00004037%20NCT00004081%20NCT00004082%20NCT00052468%20NCT00075543%20NCT00090610%20NCT00138242%20NCT00216112%20NCT00217529%20NCT00217568%20NCT00227721%20NCT00247988%20NCT00268918%20NCT00287885%20NCT00303888%20NCT00354601%20NCT00431054%20NCT00484666%20NCT00504257%20NCT00569673%20NCT00583622%20NCT00692900%20NCT00758732%20NCT00872989%20NCT02469116%20NCT03393507%20NCT03740165%20NCT05325229
602982,144493,EMA,EMEA/H/C/000808,https://www.ema.europa.eu/en/medicines/human/EPAR/docetaxel-zentiva-previously-docetaxel-winthrop
602983,117534,ClinicalTrials,"NCT00002775,NCT00003103,NCT00003633,NCT00003781,NCT00003915,NCT00004001,NCT00005096,NCT00005627,NCT00005810,NCT00005857,NCT00017563,NCT00024167,NCT00027859,NCT00030654,NCT00038194,NCT00043576,NCT00045227,NCT00046826,NCT00050596,NCT00052845,NCT00055731,NCT00058253,NCT00069888,NCT00072930,NCT00080678,NCT00083005,NCT00084825,NCT00085228,NCT00087035,NCT00087165,NCT00089856,NCT00096304,NCT00099086,NCT00104715,NCT00115635,NCT00116142,NCT00126230,NCT00127088,NCT00132301,NCT00133224,NCT00134056,NCT00134706,NCT00136526,NCT00151047,NCT00151073,NCT00176527,NCT00176631,NCT00183937,NCT00186420,NCT00193232,NCT00193271,NCT00215345,NCT00215709,NCT00225420,NCT00242918,NCT00251225,NCT00255606,NCT00258284,NCT00258388,NCT00258765,NCT00260611,NCT00268476,NCT00268593,NCT00273338,NCT00276549,NCT00283829,NCT00288080,NCT00293371,NCT00309985,NCT00313482,NCT00314782,NCT00321698,NCT00327340,NCT00348816,NCT00376792,NCT00405210,NCT00411528,NCT00416533,NCT00430183,NCT00448734,NCT00456989,NCT00459186,NCT00466440,NCT00480857,NCT00482274,NCT00482807,NCT00488982,NCT00500110,NCT00514267,NCT00514540,NCT00525408,NCT00528866,NCT00554918,NCT00559429,NCT00571675,NCT00574769,NCT00577356,NCT00582582,NCT00587431,NCT00589420,NCT00617669,NCT00619996,NCT00642018,NCT00651326,NCT00653848,NCT00658697,NCT00669162,NCT00675545,NCT00685646,NCT00714376,NCT00728663,NCT00734851,NCT00786682,NCT00795171,NCT00808418,NCT00811031,NCT00916123,NCT00988208,NCT00996502,NCT01076335,NCT01083615,NCT01084655,NCT01087580,NCT01188187,NCT01188408,NCT01194960,NCT01224405,NCT01234025,NCT01250717,NCT01254513,NCT01308567,NCT01378091,NCT01385228,NCT01478308,NCT01603420,NCT01619813,NCT01718353,NCT02044354,NCT02095717,NCT02105675,NCT02182622,NCT02288247,NCT02478125,NCT02494713,NCT02494921,NCT02685267,NCT02716974,NCT02793219,NCT02793765,NCT02799602,NCT02861573,NCT02913196,NCT02975934,NCT03043807,NCT03043989,NCT03093272,NCT03230734,NCT03258320,NCT03311555,NCT03338790,NCT03343977,NCT03356444,NCT03358563,NCT03432780,NCT03556904,NCT03574571,NCT03700099,NCT03737370,NCT03761225,NCT03837353,NCT03879122,NCT03903835,NCT03951831,NCT04015622,NCT04028388,NCT04100018,NCT04221542,NCT04343885,NCT04404140,NCT04603833,NCT04629781,NCT04663997,NCT04666129,NCT04812366,NCT04869371,NCT04918810,NCT05189457,NCT05348577,NCT05627752,NCT05676203,NCT05762536",https://clinicaltrials.gov/search?term=NCT00002775%20NCT00003103%20NCT00003633%20NCT00003781%20NCT00003915%20NCT00004001%20NCT00005096%20NCT00005627%20NCT00005810%20NCT00005857%20NCT00017563%20NCT00024167%20NCT00027859%20NCT00030654%20NCT00038194%20NCT00043576%20NCT00045227%20NCT00046826%20NCT00050596%20NCT00052845%20NCT00055731%20NCT00058253%20NCT00069888%20NCT00072930%20NCT00080678%20NCT00083005%20NCT00084825%20NCT00085228%20NCT00087035%20NCT00087165%20NCT00089856%20NCT00096304%20NCT00099086%20NCT00104715%20NCT00115635%20NCT00116142%20NCT00126230%20NCT00127088%20NCT00132301%20NCT00133224%20NCT00134056%20NCT00134706%20NCT00136526%20NCT00151047%20NCT00151073%20NCT00176527%20NCT00176631%20NCT00183937%20NCT00186420%20NCT00193232%20NCT00193271%20NCT00215345%20NCT00215709%20NCT00225420%20NCT00242918%20NCT00251225%20NCT00255606%20NCT00258284%20NCT00258388%20NCT00258765%20NCT00260611%20NCT00268476%20NCT00268593%20NCT00273338%20NCT00276549%20NCT00283829%20NCT00288080%20NCT00293371%20NCT00309985%20NCT00313482%20NCT00314782%20NCT00321698%20NCT00327340%20NCT00348816%20NCT00376792%20NCT00405210%20NCT00411528%20NCT00416533%20NCT00430183%20NCT00448734%20NCT00456989%20NCT00459186%20NCT00466440%20NCT00480857%20NCT00482274%20NCT00482807%20NCT00488982%20NCT00500110%20NCT00514267%20NCT00514540%20NCT00525408%20NCT00528866%20NCT00554918%20NCT00559429%20NCT00571675%20NCT00574769%20NCT00577356%20NCT00582582%20NCT00587431%20NCT00589420%20NCT00617669%20NCT00619996%20NCT00642018%20NCT00651326%20NCT00653848%20NCT00658697%20NCT00669162%20NCT00675545%20NCT00685646%20NCT00714376%20NCT00728663%20NCT00734851%20NCT00786682%20NCT00795171%20NCT00808418%20NCT00811031%20NCT00916123%20NCT00988208%20NCT00996502%20NCT01076335%20NCT01083615%20NCT01084655%20NCT01087580%20NCT01188187%20NCT01188408%20NCT01194960%20NCT01224405%20NCT01234025%20NCT01250717%20NCT01254513%20NCT01308567%20NCT01378091%20NCT01385228%20NCT01478308%20NCT01603420%20NCT01619813%20NCT01718353%20NCT02044354%20NCT02095717%20NCT02105675%20NCT02182622%20NCT02288247%20NCT02478125%20NCT02494713%20NCT02494921%20NCT02685267%20NCT02716974%20NCT02793219%20NCT02793765%20NCT02799602%20NCT02861573%20NCT02913196%20NCT02975934%20NCT03043807%20NCT03043989%20NCT03093272%20NCT03230734%20NCT03258320%20NCT03311555%20NCT03338790%20NCT03343977%20NCT03356444%20NCT03358563%20NCT03432780%20NCT03556904%20NCT03574571%20NCT03700099%20NCT03737370%20NCT03761225%20NCT03837353%20NCT03879122%20NCT03903835%20NCT03951831%20NCT04015622%20NCT04028388%20NCT04100018%20NCT04221542%20NCT04343885%20NCT04404140%20NCT04603833%20NCT04629781%20NCT04663997%20NCT04666129%20NCT04812366%20NCT04869371%20NCT04918810%20NCT05189457%20NCT05348577%20NCT05627752%20NCT05676203%20NCT05762536
602984,117535,ClinicalTrials,"NCT00002901,NCT00003037,NCT00003103,NCT00003159,NCT00003231,NCT00003562,NCT00003565,NCT00003587,NCT00003762,NCT00003900,NCT00004139,NCT00004264,NCT00005868,NCT00006215,NCT00014196,NCT00022022,NCT00026156,NCT00030407,NCT00030420,NCT00030641,NCT00030771,NCT00030810,NCT00040885,NCT00054184,NCT00062270,NCT00062439,NCT00064012,NCT00073866,NCT00074204,NCT00075374,NCT00075517,NCT00079287,NCT00080080,NCT00103389,NCT00113386,NCT00114192,NCT00118131,NCT00148291,NCT00193245,NCT00193323,NCT00193427,NCT00193453,NCT00222144,NCT00227708,NCT00274898,NCT00278460,NCT00280735,NCT00281970,NCT00288054,NCT00293332,NCT00301808,NCT00310154,NCT00313690,NCT00356941,NCT00390429,NCT00405951,NCT00406276,NCT00424840,NCT00449020,NCT00514293,NCT00520845,NCT00541099,NCT00600496,NCT00617656,NCT00660816,NCT00664105,NCT00736814,NCT00863512,NCT00945451,NCT00970684,NCT00989690,NCT01059188,NCT01207011,NCT01443078,NCT01562301,NCT01862081,NCT03411967,NCT03703596,NCT03706703,NCT03944980,NCT05664971",https://clinicaltrials.gov/search?term=NCT00002901%20NCT00003037%20NCT00003103%20NCT00003159%20NCT00003231%20NCT00003562%20NCT00003565%20NCT00003587%20NCT00003762%20NCT00003900%20NCT00004139%20NCT00004264%20NCT00005868%20NCT00006215%20NCT00014196%20NCT00022022%20NCT00026156%20NCT00030407%20NCT00030420%20NCT00030641%20NCT00030771%20NCT00030810%20NCT00040885%20NCT00054184%20NCT00062270%20NCT00062439%20NCT00064012%20NCT00073866%20NCT00074204%20NCT00075374%20NCT00075517%20NCT00079287%20NCT00080080%20NCT00103389%20NCT00113386%20NCT00114192%20NCT00118131%20NCT00148291%20NCT00193245%20NCT00193323%20NCT00193427%20NCT00193453%20NCT00222144%20NCT00227708%20NCT00274898%20NCT00278460%20NCT00280735%20NCT00281970%20NCT00288054%20NCT00293332%20NCT00301808%20NCT00310154%20NCT00313690%20NCT00356941%20NCT00390429%20NCT00405951%20NCT00406276%20NCT00424840%20NCT00449020%20NCT00514293%20NCT00520845%20NCT00541099%20NCT00600496%20NCT00617656%20NCT00660816%20NCT00664105%20NCT00736814%20NCT00863512%20NCT00945451%20NCT00970684%20NCT00989690%20NCT01059188%20NCT01207011%20NCT01443078%20NCT01562301%20NCT01862081%20NCT03411967%20NCT03703596%20NCT03706703%20NCT03944980%20NCT05664971
602985,137454,ClinicalTrials,NCT00359333,https://clinicaltrials.gov/search?term=NCT00359333
602986,117536,ClinicalTrials,"NCT00003560,NCT00004082,NCT00085332,NCT00258362,NCT00268918,NCT00287885,NCT01461746,NCT02922764",https://clinicaltrials.gov/search?term=NCT00003560%20NCT00004082%20NCT00085332%20NCT00258362%20NCT00268918%20NCT00287885%20NCT01461746%20NCT02922764
602987,137455,ClinicalTrials,NCT02026921,https://clinicaltrials.gov/search?term=NCT02026921
602988,117537,ClinicalTrials,NCT00600496,https://clinicaltrials.gov/search?term=NCT00600496
602989,117538,ClinicalTrials,"NCT00132639,NCT00174629,NCT00174772,NCT00258739,NCT00657423,NCT00826852,NCT01038661,NCT01266512,NCT02531737",https://clinicaltrials.gov/search?term=NCT00132639%20NCT00174629%20NCT00174772%20NCT00258739%20NCT00657423%20NCT00826852%20NCT01038661%20NCT01266512%20NCT02531737
602990,117539,ClinicalTrials,NCT00318890,https://clinicaltrials.gov/search?term=NCT00318890
602991,117540,ClinicalTrials,NCT02969473,https://clinicaltrials.gov/search?term=NCT02969473
602992,57540,ClinicalTrials,NCT00321633,https://clinicaltrials.gov/search?term=NCT00321633
602993,144494,ClinicalTrials,NCT05888597,https://clinicaltrials.gov/search?term=NCT05888597
602994,117542,ATC,C05BB01,https://www.whocc.no/atc_ddd_index/?code=C05BB01
602995,127198,ClinicalTrials,NCT00162864,https://clinicaltrials.gov/search?term=NCT00162864
602996,24670,DailyMed,2de887d6-93b8-4309-a12d-d08d8b1ed552,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2de887d6-93b8-4309-a12d-d08d8b1ed552
602997,24670,DailyMed,48f21349-b66a-474d-ba2a-bd9eed04210e,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=48f21349-b66a-474d-ba2a-bd9eed04210e
602998,24670,DailyMed,4be31c8e-81ea-11d2-e054-00144ff8d46c,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4be31c8e-81ea-11d2-e054-00144ff8d46c
602999,24670,DailyMed,8ae3f1fc-4bc1-4412-96d0-deb7eed74c08,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8ae3f1fc-4bc1-4412-96d0-deb7eed74c08
603000,24670,DailyMed,97a682c2-7e00-4d07-a5ac-4436c977f842,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=97a682c2-7e00-4d07-a5ac-4436c977f842
603001,24670,ClinicalTrials,"NCT00092885,NCT00127647,NCT00960141,NCT00963469,NCT00968149,NCT00972738",https://clinicaltrials.gov/search?term=NCT00092885%20NCT00127647%20NCT00960141%20NCT00963469%20NCT00968149%20NCT00972738
603002,24670,DailyMed,e0c5b856-3f70-4ca6-9763-a90673bb82fb,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e0c5b856-3f70-4ca6-9763-a90673bb82fb
603003,23530,ClinicalTrials,NCT00511316,https://clinicaltrials.gov/search?term=NCT00511316
603004,24669,DailyMed,2de887d6-93b8-4309-a12d-d08d8b1ed552,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2de887d6-93b8-4309-a12d-d08d8b1ed552
603005,24669,DailyMed,97a682c2-7e00-4d07-a5ac-4436c977f842,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=97a682c2-7e00-4d07-a5ac-4436c977f842
603006,24669,ClinicalTrials,"NCT00446186,NCT00771160,NCT05607446",https://clinicaltrials.gov/search?term=NCT00446186%20NCT00771160%20NCT05607446
603007,24669,DailyMed,e0c5b856-3f70-4ca6-9763-a90673bb82fb,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e0c5b856-3f70-4ca6-9763-a90673bb82fb
603008,57544,DailyMed,10cd5ca5-6f8b-417c-af11-a2054a2dde34,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=10cd5ca5-6f8b-417c-af11-a2054a2dde34
603009,57544,DailyMed,2de887d6-93b8-4309-a12d-d08d8b1ed552,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2de887d6-93b8-4309-a12d-d08d8b1ed552
603010,57544,DailyMed,48f21349-b66a-474d-ba2a-bd9eed04210e,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=48f21349-b66a-474d-ba2a-bd9eed04210e
603011,57544,DailyMed,4be31c8e-81ea-11d2-e054-00144ff8d46c,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4be31c8e-81ea-11d2-e054-00144ff8d46c
603012,57544,DailyMed,8a724790-e1fb-4935-bb28-ce99455be5ef,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8a724790-e1fb-4935-bb28-ce99455be5ef
603013,57544,DailyMed,8ae3f1fc-4bc1-4412-96d0-deb7eed74c08,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8ae3f1fc-4bc1-4412-96d0-deb7eed74c08
603014,57544,DailyMed,97a682c2-7e00-4d07-a5ac-4436c977f842,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=97a682c2-7e00-4d07-a5ac-4436c977f842
603015,57544,DailyMed,e0c5b856-3f70-4ca6-9763-a90673bb82fb,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e0c5b856-3f70-4ca6-9763-a90673bb82fb
603016,57545,ClinicalTrials,NCT01307462,https://clinicaltrials.gov/search?term=NCT01307462
603017,108258,ClinicalTrials,NCT01651481,https://clinicaltrials.gov/search?term=NCT01651481
603018,52673,DailyMed,48f21349-b66a-474d-ba2a-bd9eed04210e,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=48f21349-b66a-474d-ba2a-bd9eed04210e
603019,52673,ClinicalTrials,"NCT00092105,NCT00974571",https://clinicaltrials.gov/search?term=NCT00092105%20NCT00974571
603020,57546,ClinicalTrials,"NCT00076973,NCT00394069,NCT00394160",https://clinicaltrials.gov/search?term=NCT00076973%20NCT00394069%20NCT00394160
603021,127199,ClinicalTrials,NCT04474327,https://clinicaltrials.gov/search?term=NCT04474327
603022,137456,ClinicalTrials,NCT05293132,https://clinicaltrials.gov/search?term=NCT05293132
603023,137457,DailyMed,030edd89-4d48-4741-bebc-e22ec053613a,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=030edd89-4d48-4741-bebc-e22ec053613a
603024,137457,DailyMed,0578dc67-28a3-4aad-8dee-af2bfc8f9ee8,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0578dc67-28a3-4aad-8dee-af2bfc8f9ee8
603025,137457,DailyMed,06b8d913-95d5-4a42-a542-bc9ede2e9a0d,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=06b8d913-95d5-4a42-a542-bc9ede2e9a0d
