domain_id,domain_type,source_domain_id,domain_name,domain_description
13190,Pfam-A,PF12932,Sec16,
13192,Pfam-A,PF09793,AD,
13193,Pfam-A,PF17889,NLRC4_HD,
13194,Pfam-A,PF08143,CBFNT,
13195,Pfam-A,PF04111,APG6,
13196,Pfam-A,PF15285,BH3,
13198,Pfam-A,PF18263,MCM6_C,
13200,Pfam-A,PF16772,TERF2_RBM,
13202,Pfam-A,PF13507,GATase_5,
13203,Pfam-A,PF18072,FGAR-AT_linker,
13204,Pfam-A,PF18076,FGAR-AT_N,
13206,Pfam-A,PF04699,P16-Arc,
13207,Pfam-A,PF03291,Pox_MCEL,
13208,Pfam-A,PF06201,PITH,
13209,Pfam-A,PF08152,GUCT,
13211,Pfam-A,PF00488,MutS_V,
13212,Pfam-A,PF01624,MutS_I,
13213,Pfam-A,PF05188,MutS_II,
13214,Pfam-A,PF05190,MutS_IV,
13215,Pfam-A,PF05192,MutS_III,
13217,Pfam-A,PF01454,MAGE,
13227,Pfam-A,PF01381,HTH_3,
13230,Pfam-A,PF13236,CLU,
13235,Pfam-A,PF16764,Sharpin_PH,
13236,Pfam-A,PF01485,IBR,
13237,Pfam-A,PF09409,PUB,
13239,Pfam-A,PF18091,E3_UbLigase_RBR,
13240,Pfam-A,PF18486,PUB_1,
13244,Pfam-A,PF08751,TrwC,
13245,Pfam-A,PF07057,TraI,
13246,Pfam-A,PF18272,ssDNA_TraI_N,
13247,Pfam-A,PF18340,TraI_2B,
13248,Pfam-A,PF01081,Aldolase,
13250,Pfam-A,PF05587,Anth_Ig,
13251,Pfam-A,PF12122,Rhomboid_N,
13252,Pfam-A,PF00030,Crystall,
13255,Pfam-A,PF01887,SAM_adeno_trans,
13257,Pfam-A,PF18597,SH3_19,
13259,Pfam-A,PF14318,Mononeg_mRNAcap,
13260,Pfam-A,PF04695,Pex14_N,
13261,Pfam-A,PF03721,UDPG_MGDP_dh_N,
13262,Pfam-A,PF03720,UDPG_MGDP_dh_C,
13263,Pfam-A,PF00984,UDPG_MGDP_dh,
13264,Pfam-A,PF00319,SRF-TF,
13265,Pfam-A,PF14833,NAD_binding_11,
13266,Pfam-A,PF17830,STI1,
13271,Pfam-A,PF18108,QSOX_Trx1,
13272,Pfam-A,PF18371,FAD_SOX,
13273,Pfam-A,PF13907,DUF4208,
13274,Pfam-A,PF18375,CDH1_2_SANT_HL1,
13275,Pfam-A,PF09007,EBP50_C,
13279,Pfam-A,PF05736,OprF,
13280,Pfam-A,PF13625,Helicase_C_3,
13281,Pfam-A,PF16203,ERCC3_RAD25_C,
13282,Pfam-A,PF10394,Hat1_N,
13284,Pfam-A,PF08952,DUF1866,
13289,Pfam-A,PF01149,Fapy_DNA_glyco,
13290,Pfam-A,PF06831,H2TH,
13292,Pfam-A,PF09398,FOP_dimer,
13293,Pfam-A,PF16489,GAIN,
13294,Pfam-A,PF02301,HORMA,
13295,Pfam-A,PF07804,HipA_C,
13296,Pfam-A,PF13657,Couple_hipA,
13298,Pfam-A,PF18587,PLL,
13299,Pfam-A,PF18619,GAIN_A,
13300,Pfam-A,PF00302,CAT,
13303,Pfam-A,PF16512,RhoGAP-FF1,
13306,Pfam-A,PF10457,MENTAL,
13307,Pfam-A,PF05093,CIAPIN1,
13308,Pfam-A,PF12851,Tet_JBP,
13313,Pfam-A,PF13676,TIR_2,
13314,Pfam-A,PF19030,TSP1_ADAMTS,
13315,Pfam-A,PF17767,NAPRTase_N,
13316,Pfam-A,PF17956,NAPRTase_C,
13319,Pfam-A,PF16278,zf-C2HE,
13320,Pfam-A,PF17913,FHA_2,
13321,Pfam-A,PF16739,CARD_2,
13327,Pfam-A,PF08513,LisH,
13329,Pfam-A,PF09068,EF-hand_2,
13330,Pfam-A,PF09069,EF-hand_3,
13332,Pfam-A,PF10637,Ofd1_CTDD,
13333,Pfam-A,PF13661,2OG-FeII_Oxy_4,
13336,Pfam-A,PF13086,AAA_11,
13337,Pfam-A,PF12188,STAT2_C,
13340,Pfam-A,PF04598,Gasdermin,
13341,Pfam-A,PF17708,Gasdermin_C,
13344,Pfam-A,PF15291,Dermcidin,
13345,Pfam-A,PF00382,TFIIB,
13346,Pfam-A,PF07741,BRF1,
13347,Pfam-A,PF08271,TF_Zn_Ribbon,
13348,Pfam-A,PF07039,DUF1325,
13349,Pfam-A,PF09292,Neil1-DNA_bind,
13351,Pfam-A,PF04721,PAW,
13352,Pfam-A,PF16180,RelB_leu_zip,
13353,Pfam-A,PF16181,RelB_transactiv,
13356,Pfam-A,PF12196,hNIFK_binding,
13357,Pfam-A,PF16780,AIMP2_LysRS_bd,
13358,Pfam-A,PF18569,Thioredoxin_16,
13361,Pfam-A,PF03629,SASA,
13362,Pfam-A,PF04719,TAFII28,
13364,Pfam-A,PF16652,PH_13,
13365,Pfam-A,PF06268,Fascin,
13367,Pfam-A,PF08150,FerB,
13368,Pfam-A,PF08151,FerI,
13369,Pfam-A,PF08165,FerA,
13371,Pfam-A,PF15410,PH_9,
13372,Pfam-A,PF04055,Radical_SAM,
13373,Pfam-A,PF07524,Bromo_TP,
13378,Pfam-A,PF16979,SIN1_PH,
13383,Pfam-A,PF19317,Gag_p24_C,
13384,Pfam-A,PF18913,FBPase_C,
13385,Pfam-A,PF19236,ADAM_CR_3,
13386,Pfam-A,PF19326,AMP_deaminase,
13387,Pfam-A,PF19303,Anticodon_3,
13388,Pfam-A,PF19292,KPBB_C,
13390,Pfam-A,PF19444,MTP_lip_bd,
13393,Pfam-A,PF19302,DUF5915,
13394,Pfam-A,PF19710,PIK3CG_ABD,
13395,Pfam-A,PF19279,YegS_C,
13399,Pfam-A,PF19215,CoV_NSP15_C,
13400,Pfam-A,PF19216,CoV_NSP15_M,
13405,Pfam-A,PF19057,PH_19,
13406,Pfam-A,PF19039,ASK_PH,
13410,Pfam-A,PF18974,DUF5710,
13412,Pfam-A,PF20143,NAD_kinase_C,
13413,Pfam-A,PF14608,zf-CCCH_2,
13414,Pfam-A,PF19296,DUF5913,
13415,Pfam-A,PF19280,CERK_C,
13417,Pfam-A,PF19320,GlfT2_domain3,
13418,Pfam-A,PF19718,USP47_C,
13419,Pfam-A,PF19285,NmU-R2_C_term,
13420,Pfam-A,PF19712,AGK_C,
13421,Pfam-A,PF18911,PKD_4,
13423,Pfam-A,PF20010,Collagen_trimer,
13424,Pfam-A,PF19304,PGDH_inter,
13427,Pfam-A,PF11647,MLD,
13428,Pfam-A,PF19745,FUT8_N_cat,
13432,Pfam-A,PF19536,POU2F1_C,
13433,Pfam-A,PF19518,RhoGAP_pG1_pG2,
13435,Pfam-A,PF10488,PP1c_bdg,
13436,Pfam-A,PF02412,TSP_3,
13440,Pfam-A,PF01242,PTPS,
13441,Pfam-A,PF09066,B2-adapt-app_C,
13442,Pfam-A,PF16878,SIX1_SD,
13444,Pfam-A,PF10472,CReP_N,
13447,Pfam-A,PF19437,VCIP135_N,
13448,Pfam-A,PF03232,COQ7,
13451,Pfam-A,PF01276,OKR_DC_1,
13452,Pfam-A,PF03709,OKR_DC_1_N,
13453,Pfam-A,PF03711,OKR_DC_1_C,
13454,Pfam-A,PF01726,LexA_DNA_bind,
13456,Pfam-A,PF17871,AAA_lid_9,
13458,Pfam-A,PF19423,E3_UBR4_N,
13461,Pfam-A,PF09256,BaffR-Tall_bind,
13465,Pfam-A,PF19035,TSP1_CCN,
13468,Pfam-A,PF05345,He_PIG,
13469,Pfam-A,PF12901,SUZ-C,
13470,Pfam-A,PF19434,OPA1_C,
13471,Pfam-A,PF20144,TIG_SUH,
13473,Pfam-A,PF19018,Vanin_C,
13474,Pfam-A,PF10996,Beta-Casp,
13475,Pfam-A,PF11718,CPSF73-100_C,
13478,Pfam-A,PF15913,Furin-like_2,
13480,Pfam-A,PF05118,Asp_Arg_Hydrox,
13482,Pfam-A,PF15519,RBM39linker,
13486,Pfam-A,PF08699,ArgoL1,
13487,Pfam-A,PF16486,ArgoN,
13488,Pfam-A,PF16487,ArgoMid,
13490,Pfam-A,PF01228,Gly_radical,
13492,Pfam-A,PF11648,RIG-I_C-RD,
13493,Pfam-A,PF18119,RIG-I_C,
13496,Pfam-A,PF20422,DHR-2_Lobe_B,
13499,Pfam-A,PF13324,GCIP,
13504,Pfam-A,PF07502,MANEC,
13506,Pfam-A,PF18102,DTC,
13508,Pfam-A,PF11789,zf-Nse,
13509,Pfam-A,PF09273,Rubis-subs-bind,
13510,Pfam-A,PF18196,Cdh1_DBD_1,
13514,Pfam-A,PF09408,bCoV_S1_RBD,
13515,Pfam-A,PF16451,bCoV_S1_N,
13516,Pfam-A,PF19209,CoV_S1_C,
13519,Pfam-A,PF02265,S1-P1_nuclease,
13520,Pfam-A,PF19722,SENP3_5_N,
13522,Pfam-A,PF01434,Peptidase_M41,
13525,Pfam-A,PF20256,MoCoBD_2,
13526,Pfam-A,PF20511,PMI_typeI_cat,
13527,Pfam-A,PF20512,PMI_typeI_hel,
13528,Pfam-A,PF20478,P2RX7_C,
13530,Pfam-A,PF20302,HisK-N-like,
13532,Pfam-A,PF20470,HTH_61,
13533,Pfam-A,PF20483,Flavi_NS5_thumb,
13534,Pfam-A,PF20520,Ac45-VOA1_TM,
13535,Pfam-A,PF20450,PPV_E1_DBD,
13536,Pfam-A,PF20519,Polycystin_dom,
13538,Pfam-A,PF20268,SBDS_C,
13539,Pfam-A,PF20406,SAM_KSR1_N,
13541,Pfam-A,PF20418,Herpes_gE_N,
13542,Pfam-A,PF20408,Abhydrolase_11,
13546,Pfam-A,PF20266,Mab-21_C,
13547,Pfam-A,PF20433,PKAT_KLD,
13548,Pfam-A,PF20257,SAM_HAT_C,
13549,Pfam-A,PF20252,BIG2_C,
13563,Pfam-A,PF00497,"Bacterial extracellular solute-binding proteins, family 3",
13564,Pfam-A,PF20805,Integrin alpha Ig-like domain 2,
13565,Pfam-A,PF20806,Integrin alpha Ig-like domain 3,
13566,Pfam-A,PF21314,Epidermal growth factor receptor transmembrane-juxtamembrane segment,
13567,Pfam-A,PF21119,Ryanodine receptor junctional solenoid repeat,
13568,Pfam-A,PF21249,"GyrB, hook",
13569,Pfam-A,PF21339,"Vascular endothelial growth factor receptor 1-like, Ig-like domain",
13570,Pfam-A,PF20634,"Interferon gamma receptor 1, transmembrane region",
13571,Pfam-A,PF21417,"Tyrosine 3-monooxygenase-like, ACT domain",
13572,Pfam-A,PF21505,"26S proteasome subunit RPN2, N-terminal domain",
13573,Pfam-A,PF21460,"GM-CSF/IL-3/IL-5 receptor common beta subunit, N-terminal",
13574,Pfam-A,PF21255,"DNMT3, ADD PHD zinc finger",
13575,Pfam-A,PF21365,Glycosyl hydrolase family 31 C-terminal domain,
13576,Pfam-A,PF02961,Barrier to autointegration factor,
13577,Pfam-A,PF21797,"Cyclin-T2-like, C-terminal domain",
13578,Pfam-A,PF21147,"AMP-activated protein kinase, alpha subunit, autoinhibitory domain",
13579,Pfam-A,PF21604,"Cytokine receptor-like factor 2-like, D1 domain",
13580,Pfam-A,PF21605,"Cytokine receptor-like factor 2-like, D2 domain",
13581,Pfam-A,PF21260,"Lysosomal alpha-mannosidase-like, central domain",
13582,Pfam-A,PF21708,"Galactocerebrosidase, C-terminal lectin domain",
13583,Pfam-A,PF21385,"Acetyl-CoA carboxylase, BT domain",
13584,Pfam-A,PF20974,"tRNA synthetases class I (E and Q), anti-codon binding domain",
13585,Pfam-A,PF21477,"FAK1/PYK2, FERM domain C-lobe",
13586,Pfam-A,PF21146,"ICAM-1/3/5, D2 domain",
13587,Pfam-A,PF21317,"Beta-galactosidase, first all-beta domain",
13588,Pfam-A,PF21467,"Beta-galactosidase, galactose-binding domain",
13589,Pfam-A,PF21165,Fibroblast growth factor receptor 3 transmembrane domain,
13590,Pfam-A,PF21399,"Telomerase reverse transcriptase, C-terminal extension",
13591,Pfam-A,PF21728,"PADR1, N-terminal helical domain",
13592,Pfam-A,PF21494,"Protein kinase C delta/epsilon/eta/theta, C2 domain",
13593,Pfam-A,PF21298,"TopBP1, BRCT0 domain",
13594,Pfam-A,PF21014,"Ca2+-activated K+ channel Slowpoke, TrkA_C like domain",
13595,Pfam-A,PF21096,RecA C-terminal domain,
13596,Pfam-A,PF21520,"Integrin alpha-X-like, Ig-like domain 3",
13597,Pfam-A,PF13632,Glycosyl transferase family group 2,
13598,Pfam-A,PF21310,"Inositol polyphosphate 5-phosphatase OCRL-like, ASH domain",
13599,Pfam-A,PF13589,"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase",
13600,Pfam-A,PF21089,Polyketide synthase dehydratase domain,
13601,Pfam-A,PF21149,"Fatty acid synthase, pseudo-KR domain",
13602,Pfam-A,PF20907,"Flavivirus NS3 helicase, C-terminal helical domain",
13603,Pfam-A,PF21114,"Discoidin domain-containing receptor 1/2, DS-like domain",
13604,Pfam-A,PF21354,"Signal transducer and activator of transcription, linker domain",
13605,Pfam-A,PF21290,"BIRC2/3-like, UBA domain",
13606,Pfam-A,PF20835,"Anthrax protective antigen, immunoglobulin-like domain",
13607,Pfam-A,PF20985,"Legumain, prodomain",
13608,Pfam-A,PF21308,"Complement component 3, CUB domain 2",
13609,Pfam-A,PF21406,"Complement component 3, CUB domain 1",
13610,Pfam-A,PF21799,"Mur ligase MurD-like, N-terminal domain",
13611,Pfam-A,PF20914,"DNA polymerase III subunit alpha, C-terminal domain",
13612,Pfam-A,PF21216,"Xaa-Pro dipeptidase, N-terminal domain",
13613,Pfam-A,PF20929,"Programmed cell death protein 10, dimerisation domain",
13614,Pfam-A,PF21115,BRSK1/2 UBA domain,
13615,Pfam-A,PF21122,BRSK1/2 KA1 domain,
13616,Pfam-A,PF21594,"Maternal embryonic leucine zipper kinase, UBA domain",
13617,Pfam-A,PF12583,"Tripeptidyl peptidase II, C-terminal",
13618,Pfam-A,PF21223,"Tripeptidyl-peptidase II, first Ig-like domain",
13619,Pfam-A,PF21316,"TPPII, galactose-binding domain-like",
13620,Pfam-A,PF20811,"Poly (ADP-ribose) glycohydrolase (PARG), helical domain",
13621,Pfam-A,PF04434,SWIM zinc finger,
13622,Pfam-A,PF20850,"Oedema factor (EF), alpha-helical domain",
13623,Pfam-A,PF21127,"ATG1-like, MIT domain 2",
13624,Pfam-A,PF21479,"Dickkopf-related protein 1/2/4, C-terminal subdomain 2",
13625,Pfam-A,PF21481,"Dickkopf-related protein 1/2/4, C-terminal subdomain 1",
13626,Pfam-A,PF21099,DNA_pol_Q helicase like region helical domain,
13627,Pfam-A,PF20741,C-terminal lid domain of glucokinase regulatory protein,
13628,Pfam-A,PF21659,"Flavivirus envelope glycoprotein E, stem/anchor domain",
13629,Pfam-A,PF21137,"Protein arginine N-methyltransferase 3, C2H2 zinc finger domain",
13630,Pfam-A,PF21336,"Protein arginine N-methyltransferase 3, C2H2 zinc finger",
13631,Pfam-A,PF21533,"Histone-lysine N-methyltransferase EHMT1/EHMT2, Cys-rich region",
13632,Pfam-A,PF13409,"Glutathione S-transferase, N-terminal domain",
13633,Pfam-A,PF21299,"ADAM10, cysteine-rich domain",
13634,Pfam-A,PF21322,"Lysine-specific demethylase 6/UTY, C-terminal helical domain",
13635,Pfam-A,PF21326,"KDM6, GATA-like",
13636,Pfam-A,PF21319,"Zinc finger, FCS-type",
13637,Pfam-A,PF21296,"Apoptotic protease-activating factor 1-like, winged-helix domain",
13638,Pfam-A,PF21097,Spectrin repeat,
13639,Pfam-A,PF21381,"Mucolipin, extracytosolic domain",
13640,Pfam-A,PF21372,"Topoisomerase I, zinc finger",
13641,Pfam-A,PF21501,"Protein LANA1-like, DNA-binding domain",
13642,Pfam-A,PF13245,AAA domain,
13643,Pfam-A,PF21185,"RecBCD enzyme subunit RecD, N-terminal domain",
13644,Pfam-A,PF02821,Staphylokinase/Streptokinase family,
13645,Pfam-A,PF20635,"Survival Motor Neuron, YG-box",
13646,Pfam-A,PF20636,"Survival Motor Neuron, Gemin2-binding domain",
13647,Pfam-A,PF20826,PhD finger domain,
13648,Pfam-A,PF21313,"Transcriptional regulator EthR, C-terminal domain",
13649,Pfam-A,PF02018,Carbohydrate binding domain,
13650,Pfam-A,PF21461,"Hyaluronate lyase, N-terminal beta-sheet domain",
13651,Pfam-A,PF21375,"Protection of telomeres protein 1 (POT1), C-terminal insertion domain",
13652,Pfam-A,PF21010,"Helicase associated domain (HA2), ratchet-like",
13653,Pfam-A,PF21168,"Chorismatase FkbO/Hyg5-like, N-terminal",
13654,Pfam-A,PF20625,USP8 WW domain,
13655,Pfam-A,PF21358,"Ezh2, MCSS domain",
13656,Pfam-A,PF21309,"Complement component 5, CUB domain",
13657,Pfam-A,PF21199,Laminin IV type B domain,
13658,Pfam-A,PF21323,"Lysine-specific demethylase 5, C-terminal helical domain",
13659,Pfam-A,PF03045,DAN domain,
13660,Pfam-A,PF21343,"ACAD9/ACADV, C-terminal domain",
13661,Pfam-A,PF20676,"Herpesvirus envelope glycoprotein gp350, N-terminal B domain",
13662,Pfam-A,PF20677,Herpesvirus envelope glycoprotein gp350 N-terminal C domain,
13663,Pfam-A,PF20678,Herpesvirus Envelope glycoprotein GP350 C-terminal,
13664,Pfam-A,PF21335,"Metazoan delta subunit of F1F0-ATP synthase, C-terminal domain",
13665,Pfam-A,PF20930,"Dicer, partner-binding domain",
13666,Pfam-A,PF20931,"Dicer, platform domain",
13667,Pfam-A,PF20932,"Dicer, dsRNA-binding domain",
13668,Pfam-A,PF06722,"Erythromycin biosynthesis protein CIII-like, C-terminal domain",
13669,Pfam-A,PF13527,Acetyltransferase (GNAT) domain,
13670,Pfam-A,PF21355,"TRAF/meprin, MATH domain",
13671,Pfam-A,PF21225,C2H2-type zinc finger,
13672,Pfam-A,PF21549,"PR domain zinc finger protein 2, PR domain",
13673,Pfam-A,PF21183,"Histone acetyltransferase type B catalytic subunit, C-terminal",
13674,Pfam-A,PF11971,CAMSAP CH domain,
13675,Pfam-A,PF21700,"Delta-like/Jagged, EGF-like domain",
13676,Pfam-A,PF21391,"Tyrosine decarboxylase, C-terminal",
13677,Pfam-A,PF21177,"Leukemia inhibitory factor receptor, Ig-like domain",
13678,Pfam-A,PF21198,"Set1/Ash2 histone methyltransferase complex subunit ASH2-like, WH",
13679,Pfam-A,PF21257,"ASH2, PHD zinc finger",
13680,Pfam-A,PF21283,"EPCAM/Trop-2, C-terminal",
13681,Pfam-A,PF21702,"GLGE, C-terminal",
13682,Pfam-A,PF21621,"Mannose-6-phosphate isomerase, cupin domain",
13683,Pfam-A,PF20948,Influenza RNA polymerase PB2 second domain,
13684,Pfam-A,PF20949,Influenza RNA polymerase PB2 middle domain,
13685,Pfam-A,PF20950,Influenza RNA polymerase PB2 helical domain,
13686,Pfam-A,PF20951,Influenza RNA polymerase PB2 6th domain,
13687,Pfam-A,PF20952,Influenza RNA polymerase PB2 C-terminal domain,
13688,Pfam-A,PF19028,Spondin-like TSP1 domain,
13689,Pfam-A,PF02991,Autophagy protein Atg8 ubiquitin like,
13690,Pfam-A,PF00234,Protease inhibitor/seed storage/LTP family,
13691,Pfam-A,PF12874,Zinc-finger of C2H2 type,
13692,Pfam-A,PF20946,"DNA polymerase alpha-binding protein Ctf4, C-terminal domain",
13693,Pfam-A,PF12947,EGF domain,
13694,Pfam-A,PF21222,"Lysosome-associated membrane glycoprotein 2, transmembrane segment",
13695,Pfam-A,PF21403,"OTU1, UBXL domain",
13696,Pfam-A,PF21246,"Ubiquitin carboxyl-terminal hydrolase 38-like, N-terminal domain",
13697,Pfam-A,PF21524,"SAM domain-containing protein 1, WH domain",
13698,Pfam-A,PF03266,NTPase,
13699,Pfam-A,PF21207,"Glyoxalase domain-containing protein 4, N-terminal",
13700,Pfam-A,PF21701,"Glyoxalasedomain-containing protein 4-like, C-terminal domain",
13701,Pfam-A,PF20852,"Non-structural protein 3, zinc-binding domain",
13702,Pfam-A,PF20896,"Tomato mosaic virus helicase, N-terminal domain",
13703,Pfam-A,PF20965,DZF C-terminal domain,
13704,Pfam-A,PF21166,"LSM12, LSM domain",
13705,Pfam-A,PF14314,"Virus-capping methyltransferase, MT domain",
13706,Pfam-A,PF06418,CTP synthase N-terminus,
13707,Pfam-A,PF03798,TLC domain,
13708,Pfam-A,PF01656,CobQ/CobB/MinD/ParA nucleotide binding domain,
13709,Pfam-A,PF04326,"Schlafen, AlbA_2",
13710,Pfam-A,PF21026,"Schlafen, GTPase-like domain",
13711,Pfam-A,PF03734,"L,D-transpeptidase catalytic domain",
13712,Pfam-A,PF17964,Bacterial Ig domain,
13713,Pfam-A,PF00403,Heavy-metal-associated domain,
13714,Pfam-A,PF08059,SEP domain,
13715,Pfam-A,PF13894,C2H2-type zinc finger,
13716,Pfam-A,PF13445,RING-type zinc-finger,
13717,Pfam-A,PF12896,"Anaphase-promoting complex, cyclosome, subunit 4",
13718,Pfam-A,PF08156,NOP5NT (NUC127) domain,
13719,Pfam-A,PF05902,4.1 protein C-terminal domain (CTD),
13720,Pfam-A,PF17921,Integrase zinc binding domain,
13721,Pfam-A,PF18450,Zinc Finger domain,
13722,Pfam-A,PF01951,Archease protein family (MTH1598/TM1083),
13723,Pfam-A,PF20936,"Grap2 and cyclin-D-interacting, C-terminal",
13724,Pfam-A,PF21801,"Apoptosis-stimulating of p53 protein 2-like, N-terminal RA domain",
13725,Pfam-A,PF21324,"E3 ubiquitin-protein ligase SHPRH, second helical domain",
13726,Pfam-A,PF21325,"E3 ubiquitin-protein ligase SHPRH, first helical domain",
13727,Pfam-A,PF21383,DPAGT1 insertion domain,
13728,Pfam-A,PF21717,"DTX3L, alpha/beta domain",
13729,Pfam-A,PF21718,"DTX3L, KH-like domain",
13730,Pfam-A,PF21473,"Single-stranded DNA binding protein Ssb-like, OB fold",
13731,Pfam-A,PF14578,Elongation factor Tu domain 4,
13732,Pfam-A,PF02262,CBL proto-oncogene N-terminal domain 1,
13733,Pfam-A,PF02761,"CBL proto-oncogene N-terminus, EF hand-like domain",
13734,Pfam-A,PF02762,"CBL proto-oncogene N-terminus, SH2-like domain",
13735,Pfam-A,PF21289,"Enhancer of mRNA-decapping protein 4, C-terminal",
13736,Pfam-A,PF03020,LEM domain,
13737,Pfam-A,PF08198,Thymopoietin protein,
13738,Pfam-A,PF17981,Cysteine Rich ADD domain,
13739,Pfam-A,PF02114,Phosducin,
13740,Pfam-A,PF08711,TFIIS helical bundle-like domain,
13741,Pfam-A,PF05670,NFACT protein RNA binding domain,
13742,Pfam-A,PF11923,NFACT protein C-terminal domain,
13743,Pfam-A,PF18124,Kindlin-2 N-terminal domain,
13744,Pfam-A,PF01965,DJ-1/PfpI family,
13745,Pfam-A,PF20922,"Anamorsin, N-terminal",
13746,Pfam-A,PF21171,"2',5'-phosphodiesterase 12-like, N-terminal domain",
13747,Pfam-A,PF12269,CpG binding protein C-terminal domain,
13748,Pfam-A,PF05605,"Drought induced 19 protein (Di19), zinc-binding",
13749,Pfam-A,PF18574,C2HC Zing finger domain,
13750,Pfam-A,PF16242,Pyridoxamine 5'-phosphate oxidase like,
13751,Pfam-A,PF20736,"Beta-L-arabinofuranosidase, GH127 middle domain",
13752,Pfam-A,PF20737,Glycoside hydrolase family 127 C-terminal domain,
13753,Pfam-A,PF12724,Flavodoxin domain,
13754,Pfam-A,PF21123,Dna2 Rift barrel domain,
13755,Pfam-A,PF21090,SecA P-loop domain,
13756,Pfam-A,PF16508,Second BRCT domain on Nijmegen syndrome breakage protein,
13757,Pfam-A,PF17996,Carbohydrate esterase 2 N-terminal,
13758,Pfam-A,PF00724,NADH:flavin oxidoreductase / NADH oxidase family,
13759,Pfam-A,PF13882,Bravo-like intracellular region,
13760,Pfam-A,PF21200,Alpha-L-iduronidase C-terminal domain,
13761,Pfam-A,PF13720,Udp N-acetylglucosamine O-acyltransferase; Domain 2,
13762,Pfam-A,PF13180,PDZ domain,
13763,Pfam-A,PF20924,"RLIP76, Ral binding domain",
13764,Pfam-A,PF11232,Mediator complex subunit 25 PTOV activation and synapsin 2,
13765,Pfam-A,PF11235,Mediator complex subunit 25 synapsin 1,
13766,Pfam-A,PF21148,"NOL1/NOP2/Sun domain family member 5, ferredoxin-like domain",
13767,Pfam-A,PF21153,"NOL1/NOP2/Sun domain family member 5, N-terminal domain",
13768,Pfam-A,PF21408,"Exosome RNA helicase MTR4-like, stalk",
13769,Pfam-A,PF21128,"MCM4, winged helix domain",
13770,Pfam-A,PF21108,Midasin AAA+ ATPase lid domain,
13771,Pfam-A,PF21188,Pre-mRNA-splicing helicase BRR2 plug domain,
13772,Pfam-A,PF21485,"Translation initiation factor 5A-like, N-terminal",
13773,Pfam-A,PF21141,"Trehalose-6-phosphate phosphatase, C-terminal",
13774,Pfam-A,PF06456,Arfaptin-like domain,
13775,Pfam-A,PF21353,"Period circadian protein homolog 3-like, PAS-A domain",
13776,Pfam-A,PF21021,Fas-associated factor 1,
13777,Pfam-A,PF21126,"Katanin p60 subunit A1, MIT domain",
13778,Pfam-A,PF21236,"26S proteasome regulatory subunit 7, OB domain",
13779,Pfam-A,PF21154,26S proteasome regulatory subunit RPN7/PSMD6 C-terminal helix,
13780,Pfam-A,PF00497,"Bacterial extracellular solute-binding proteins, family 3",
13781,Pfam-A,PF20805,Integrin alpha Ig-like domain 2,
13782,Pfam-A,PF20806,Integrin alpha Ig-like domain 3,
13783,Pfam-A,PF21314,Epidermal growth factor receptor transmembrane-juxtamembrane segment,
13784,Pfam-A,PF21119,Ryanodine receptor junctional solenoid repeat,
13785,Pfam-A,PF21249,"GyrB, hook",
13786,Pfam-A,PF21339,"Vascular endothelial growth factor receptor 1-like, Ig-like domain",
13787,Pfam-A,PF20634,"Interferon gamma receptor 1, transmembrane region",
13788,Pfam-A,PF21417,"Tyrosine 3-monooxygenase-like, ACT domain",
13789,Pfam-A,PF21505,"26S proteasome subunit RPN2, N-terminal domain",
13790,Pfam-A,PF21460,"GM-CSF/IL-3/IL-5 receptor common beta subunit, N-terminal",
13791,Pfam-A,PF21255,"DNMT3, ADD PHD zinc finger",
13792,Pfam-A,PF21365,Glycosyl hydrolase family 31 C-terminal domain,
13793,Pfam-A,PF02961,Barrier to autointegration factor,
13794,Pfam-A,PF21797,"Cyclin-T2-like, C-terminal domain",
13795,Pfam-A,PF21147,"AMP-activated protein kinase, alpha subunit, autoinhibitory domain",
13796,Pfam-A,PF21604,"Cytokine receptor-like factor 2-like, D1 domain",
13797,Pfam-A,PF21605,"Cytokine receptor-like factor 2-like, D2 domain",
13798,Pfam-A,PF21260,"Lysosomal alpha-mannosidase-like, central domain",
13799,Pfam-A,PF21708,"Galactocerebrosidase, C-terminal lectin domain",
13800,Pfam-A,PF21385,"Acetyl-CoA carboxylase, BT domain",
13801,Pfam-A,PF20974,"tRNA synthetases class I (E and Q), anti-codon binding domain",
13802,Pfam-A,PF21477,"FAK1/PYK2, FERM domain C-lobe",
13803,Pfam-A,PF21146,"ICAM-1/3/5, D2 domain",
13804,Pfam-A,PF21317,"Beta-galactosidase, first all-beta domain",
13805,Pfam-A,PF21467,"Beta-galactosidase, galactose-binding domain",
13806,Pfam-A,PF21165,Fibroblast growth factor receptor 3 transmembrane domain,
13807,Pfam-A,PF21399,"Telomerase reverse transcriptase, C-terminal extension",
13808,Pfam-A,PF21728,"PADR1, N-terminal helical domain",
13809,Pfam-A,PF21494,"Protein kinase C delta/epsilon/eta/theta, C2 domain",
13810,Pfam-A,PF21298,"TopBP1, BRCT0 domain",
13811,Pfam-A,PF21014,"Ca2+-activated K+ channel Slowpoke, TrkA_C like domain",
13812,Pfam-A,PF21096,RecA C-terminal domain,
13813,Pfam-A,PF21520,"Integrin alpha-X-like, Ig-like domain 3",
13814,Pfam-A,PF13632,Glycosyl transferase family group 2,
13815,Pfam-A,PF21310,"Inositol polyphosphate 5-phosphatase OCRL-like, ASH domain",
