activity_id,assay_id,doc_id,record_id,molregno,standard_relation,standard_value,standard_units,standard_flag,standard_type,activity_comment,data_validity_comment,potential_duplicate,pchembl_value,bao_endpoint,uo_units,qudt_units,toid,upper_value,standard_upper_value,src_id,type,relation,value,units,text_value,standard_text_value,action_type
41008,209062,15309,278752,238774,=,88.92,nM,1,Ki,,,0,7.05,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pKi,=,7.051,,,,
41009,213236,15309,278752,238774,=,779.83,nM,1,Ki,,,0,6.11,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pKi,=,6.108,,,,
41010,49333,15309,278752,238774,=,100000.0,nM,1,Ki,,,0,4.0,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pKi,=,4.0,,,,
41011,209062,15309,278796,238603,=,151.36,nM,1,Ki,,,0,6.82,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pKi,=,6.82,,,,
41012,213236,15309,278796,238603,=,269.77,nM,1,Ki,,,0,6.57,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pKi,=,6.569,,,,
41013,49333,15309,278796,238603,=,2600.16,nM,1,Ki,,,0,5.58,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pKi,=,5.585,,,,
41014,209062,15309,278816,238918,=,26.0,nM,1,Ki,,,0,7.58,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pKi,=,7.585,,,,
41015,213236,15309,278816,238918,=,319.89,nM,1,Ki,,,0,6.5,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pKi,=,6.495,,,,
41016,49333,15309,278816,238918,=,9705.1,nM,1,Ki,,,0,5.01,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pKi,=,5.013,,,,
41017,66804,15853,16235,15504,=,0.4,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.4,ug ml-1,,,
41018,66804,15853,16253,15332,=,0.013,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.013,ug ml-1,,,
41019,80290,15460,119287,134,=,52.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,52.0,%,,,
41020,154294,15460,119287,134,=,130.0,nM,1,IC50,,,0,6.89,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.13,uM,,,
41021,80287,15460,119287,134,>,100000.0,nM,1,CC50,,,0,,BAO_0000187,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,CC50,>,100.0,uM,,,
41022,80288,15460,119292,106983,=,66000.0,nM,1,IC50,,,0,4.18,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,66.0,uM,,,
41023,154294,15460,119292,106983,=,560.0,nM,1,IC50,,,0,6.25,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.56,uM,,,
41024,80287,15460,119292,106983,>,100000.0,nM,1,CC50,,,0,,BAO_0000187,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,CC50,>,100.0,uM,,,
41025,113953,16308,311318,1052727,=,19.0,mg.kg-1,1,LD50,,,0,,BAO_0002117,UO_0000308,,,,,1,LD50,=,19.0,mg kg-1,,,
41026,29024,16219,255071,220076,=,0.1,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.1,ug ml-1,,,
41027,5728,16219,255071,220076,=,0.1,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.1,ug ml-1,,,
41028,5730,16219,255071,220076,>,100.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,>,100.0,ug ml-1,,,
41029,205592,16219,255071,220076,=,0.03,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.03,ug ml-1,,,
41030,205591,16219,255071,220076,=,1.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,1.0,ug ml-1,,,
41031,205590,16219,255071,220076,=,0.25,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.25,ug ml-1,,,
41032,64432,16219,255071,220076,=,0.015,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.015,ug ml-1,,,
41033,5542,16219,255071,220076,=,4.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,4.0,ug ml-1,,,
41034,152816,16219,255071,220076,=,0.25,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.25,ug ml-1,,,
41035,50921,16219,255071,220076,=,4.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,4.0,ug ml-1,,,
41036,29024,16219,255076,219957,=,0.2,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.2,ug ml-1,,,
41037,5728,16219,255076,219957,=,0.1,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.1,ug ml-1,,,
41038,5730,16219,255076,219957,>,100.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,>,100.0,ug ml-1,,,
41039,205592,16219,255076,219957,=,0.03,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.03,ug ml-1,,,
41040,205591,16219,255076,219957,>,32.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,>,32.0,ug ml-1,,,
41041,205590,16219,255076,219957,=,0.5,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.5,ug ml-1,,,
41042,64432,16219,255076,219957,=,0.03,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.03,ug ml-1,,,
41043,5542,16219,255076,219957,>,32.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,>,32.0,ug ml-1,,,
41044,152816,16219,255076,219957,=,0.5,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.5,ug ml-1,,,
41045,50921,16219,255076,219957,=,8.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,8.0,ug ml-1,,,
41046,194327,15251,285918,243747,=,1.37,IU mg-1,0,Uterotonic activity,,,0,,BAO_0000179,,,,,,1,Uterotonic activity,=,1.37,IU mg-1,,,
41047,194328,15251,285918,243747,=,13.8,IU mg-1,0,Uterotonic activity,,,0,,BAO_0000179,,,,,,1,Uterotonic activity,=,13.8,IU mg-1,,,
41048,192583,15251,285918,243747,=,0.5,IU mg-1,0,Pressor response,,,0,,BAO_0000179,,,,,,1,Pressor response,=,0.5,IU mg-1,,,
41049,187667,15251,285918,243747,,,,0,Antidiuretic activity,Not Determined,,0,,BAO_0000179,,,,,,1,Antidiuretic activity,,,IU mg-1,,,
41050,187669,15251,285918,243747,~,10.0,%,0,Antidiuretic activity,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Antidiuretic activity,~,10.0,%,,,
41051,177710,15251,285918,243747,=,3.467,hr,1,T1/2,,,0,,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,,,,1,T1/2,=,208.0,min,,,
41052,194488,15251,285918,243747,=,,,0,Volume of urine,,,0,,BAO_0000179,,,,,,1,Volume of urine,=,,ml,,,
41053,194489,15251,285918,243747,=,6.4,ml,0,Volume of urine,,,0,,BAO_0000179,UO_0000098,,,,,1,Volume of urine,=,6.4,ml,,,
41054,185530,15251,285918,243747,=,,,0,Na,,,0,,BAO_0000179,,,,,,1,Na,=,,uM,,,
41055,185531,15251,285918,243747,=,1146.0,uM,0,Na,,,0,,BAO_0000179,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,1,Na,=,1146.0,uM,,,
41056,184094,15251,285918,243747,=,,,0,K,,,0,,BAO_0000179,,,,,,1,K,=,,uM,,,
41057,184095,15251,285918,243747,=,231.0,uM,0,K,,,0,,BAO_0000179,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,1,K,=,231.0,uM,,,
41058,214707,15710,265281,227568,=,34.0,nM,1,IC50,,,0,7.47,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.034,uM,,,
41059,214858,15710,265281,227568,=,12.6,%,0,PMA,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,PMA,=,12.6,%,,,
41060,214707,15710,265288,227255,=,210.0,nM,1,IC50,,,0,6.68,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.21,uM,,,
41061,214858,15710,265288,227255,=,25.2,%,0,PMA,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,PMA,=,25.2,%,,,
41062,214707,15710,265302,227341,=,7.5,nM,1,IC50,,,0,8.12,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.0075,uM,,,
41063,214858,15710,265302,227341,=,19.9,%,0,PMA,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,PMA,=,19.9,%,,,
41064,199699,16154,221384,193044,=,100.0,nM,1,IC50,,,0,7.0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,100.0,nM,,,
41065,89057,16154,221384,193044,=,160.0,nM,1,IC50,,,0,6.8,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,160.0,nM,,,
41066,213809,16154,221384,193044,>,153.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,153.0,nM,,,
41067,199699,16154,221394,193240,=,60.0,nM,1,IC50,,,0,7.22,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,60.0,nM,,,
41068,89057,16154,221394,193240,=,53.0,nM,1,IC50,,,0,7.28,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,53.0,nM,,,
41069,213809,16154,221394,193240,=,370.0,nM,1,IC50,,,0,6.43,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,370.0,nM,,,
41070,199699,16154,221379,192943,=,150.0,nM,1,IC50,,,0,6.82,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,150.0,nM,,,
41071,89057,16154,221379,192943,=,360.0,nM,1,IC50,,,0,6.44,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,360.0,nM,,,
41072,213809,16154,221379,192943,>,180.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,180.0,nM,,,
41073,199699,16154,221347,193236,=,830.0,nM,1,IC50,,,0,6.08,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,830.0,nM,,,
41074,89057,16154,221347,193236,=,580.0,nM,1,IC50,,,0,6.24,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,580.0,nM,,,
41075,213809,16154,221347,193236,>,1000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,1000.0,nM,,,
41076,106291,17025,140755,125967,=,1950.0,nM,1,IC50,,,0,5.71,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,1950.0,nM,,,
41077,105516,17025,140755,125967,=,2.0,nM,1,IC50,,,0,8.7,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,2.0,nM,,,
41078,106632,17025,140755,125967,=,1.0,nM,1,IC50,,,0,9.0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,1.0,nM,,,
41079,212594,17025,140755,125967,=,581.0,nM,1,IC50,,,0,6.24,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,581.0,nM,,,
41080,101728,17025,140755,125967,=,98.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,98.0,%,,,
41081,101564,17025,140755,125967,=,67.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,67.0,%,,,
41082,101551,17025,140755,125967,=,56.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,56.0,%,,,
41083,101552,17025,140755,125967,=,33.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,33.0,%,,,
41084,95550,17059,171790,151321,>,500000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,500.0,uM,,,
41085,102856,17059,171790,151321,>,500000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,500.0,uM,,,
41086,44576,17059,171790,151321,>,500000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,500.0,uM,,,
41087,79287,17059,171790,151321,=,15000.0,nM,1,EC50,,,0,4.82,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,15.0,uM,,,
41088,80294,17059,171790,151321,=,17000.0,nM,1,EC50,,,0,4.77,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,17.0,uM,,,
41089,103941,17059,171790,151321,>,20000.0,nM,1,EC50,,,0,,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,>,20.0,uM,,,
41090,41276,17059,171790,151321,>,100000.0,nM,1,MIC,,,0,,BAO_0002146,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,MIC,>,100.0,uM,,,
41091,95550,17059,171796,151500,=,22000.0,nM,1,IC50,,,0,4.66,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,22.0,uM,,,
41092,102856,17059,171796,151500,=,25000.0,nM,1,IC50,,,0,4.6,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,25.0,uM,,,
41093,44576,17059,171796,151500,=,104000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,104.0,uM,,,
41094,79287,17059,171796,151500,=,13000.0,nM,1,EC50,,,0,4.89,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,13.0,uM,,,
41095,80294,17059,171796,151500,=,6000.0,nM,1,EC50,,,0,5.22,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,6.0,uM,,,
41096,103941,17059,171796,151500,=,9800.0,nM,1,EC50,,,0,5.01,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,9.8,uM,,,
41097,41276,17059,171796,151500,>,20000.0,nM,1,MIC,,,0,,BAO_0002146,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,MIC,>,20.0,uM,,,
41098,64533,17488,69745,64198,=,130.0,nM,1,IC50,,,0,6.89,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.13,uM,,,
41099,64532,17488,69745,64198,=,390.0,nM,1,IC50,,,0,6.41,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.39,uM,,,
41100,64531,17488,69745,64198,=,70.0,nM,1,IC50,,,0,7.16,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.07,uM,,,
41101,64536,17488,69745,64198,=,5000.0,nM,1,IC50,,,0,5.3,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,5.0,uM,,,
41102,195157,17488,69745,64198,=,0.06,ug.mL-1,1,MIC50,,,0,,BAO_0003035,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC50,=,0.06,ug ml-1,,,
41103,76575,17488,69745,64198,=,16.0,ug.mL-1,1,MIC50,,,0,,BAO_0003035,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC50,=,16.0,ug ml-1,,,
41104,61226,17488,69745,64198,=,8.0,ug.mL-1,1,MIC50,,,0,,BAO_0003035,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC50,=,8.0,ug ml-1,,,
41105,195582,17488,69745,64198,=,16.0,ug.mL-1,1,MIC50,,,0,,BAO_0003035,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC50,=,16.0,ug ml-1,,,
41106,61528,17488,69745,64198,=,16.0,ug.mL-1,1,MIC50,,,0,,BAO_0003035,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC50,=,16.0,ug ml-1,,,
41107,100538,17488,69745,64198,<,0.06,ug.mL-1,1,MIC50,,,0,,BAO_0003035,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC50,<,0.06,ug ml-1,,,
41108,159238,17192,253312,100045,=,166.0,%,0,Efficacy,,,1,,BAO_0000656,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Efficacy,=,166.0,%,,,
41109,159048,17192,253312,100045,=,5.7,nM,1,EC50,,,1,8.24,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,5.7,nM,,,
41110,159239,17192,253312,100045,=,45.0,%,0,Efficacy,,,0,,BAO_0000656,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Efficacy,=,45.0,%,,,
41111,159049,17192,253312,100045,=,28.0,nM,1,EC50,,,0,7.55,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,28.0,nM,,,
41112,159730,17192,253312,100045,=,0.66,nM,1,Ki,,,1,9.18,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,0.66,nM,,,
41113,27900,17224,261074,224681,=,75.0,nM,1,Ki,,,0,7.12,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,75.0,nM,,,
41114,31803,17224,261074,224681,=,60.0,nM,1,Ki,,,0,7.22,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,60.0,nM,,,
41115,30602,17224,261074,224681,=,35.0,nM,1,Ki,,,0,7.46,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,35.0,nM,,,
41116,29890,17224,261074,224681,=,121.0,nM,1,Ki,,,0,6.92,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,121.0,nM,,,
41117,230018,17224,261074,224681,=,3.4,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,3.4,,,,
41118,230019,17224,261074,224681,=,1.7,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,1.7,,,,
41119,230020,17224,261074,224681,=,1.3,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,1.3,,,,
41120,30302,17224,261074,224681,=,250.0,nM,1,IC50,,,0,6.6,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,250.0,nM,,,
41121,27900,17224,261080,224970,=,55.0,nM,1,Ki,,,0,7.26,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,55.0,nM,,,
41122,31803,17224,261080,224970,=,38.0,nM,1,Ki,,,0,7.42,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,38.0,nM,,,
41123,30602,17224,261080,224970,=,25.0,nM,1,Ki,,,0,7.6,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,25.0,nM,,,
41124,29890,17224,261080,224970,=,50.0,nM,1,Ki,,,0,7.3,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,50.0,nM,,,
41125,230018,17224,261080,224970,=,2.2,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,2.2,,,,
41126,230019,17224,261080,224970,=,1.5,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,1.5,,,,
41127,230020,17224,261080,224970,=,2.0,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,2.0,,,,
41128,30302,17224,261080,224970,=,150.0,nM,1,IC50,,,0,6.82,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,150.0,nM,,,
41129,27900,17224,261076,224852,=,702.0,nM,1,Ki,,,1,6.15,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,702.0,nM,,,
41130,31803,17224,261076,224852,=,423.0,nM,1,Ki,,,1,6.37,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,423.0,nM,,,
41131,30602,17224,261076,224852,=,165.0,nM,1,Ki,,,1,6.78,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,165.0,nM,,,
41132,29890,17224,261076,224852,=,0.81,nM,1,Ki,,,1,9.09,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,0.81,nM,,,
41133,230018,17224,261076,224852,=,4.2,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,4.2,,,,
41134,230019,17224,261076,224852,=,2.5,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,2.5,,,,
41135,230020,17224,261076,224852,=,0.05,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,0.05,,,,
41136,43768,17321,295146,251480,=,105.4,uM,0,TCS50,,,0,,BAO_0000179,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,1,TCS50,=,105.4,uM,,,
41137,201425,16719,283887,242978,=,5.66,nM,1,Ki,,,0,8.25,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,5.66,nM,,,
41138,201584,16719,283887,242978,=,1980.0,nM,1,Ki,,,0,5.7,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,1980.0,nM,,,
41139,201570,16719,283887,242978,=,349.0,,0,Selectivity,,,0,,BAO_0002136,,,,,,1,Selectivity,=,349.0,,,,
41140,201425,16719,283884,230162,=,1.29,nM,1,Ki,,,1,8.89,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,1.29,nM,,,
41141,201584,16719,283884,230162,=,3500.0,nM,1,Ki,,,1,5.46,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,3500.0,nM,,,
41142,201570,16719,283884,230162,=,2710.0,,0,Selectivity,,,0,,BAO_0002136,,,,,,1,Selectivity,=,2710.0,,,,
41143,25536,16595,242511,1542409,=,1.2,,0,Plasma concentration,,,0,,BAO_0000179,,,,,,1,Plasma concentration,=,1.2,,,,
41144,25537,16595,242511,1542409,=,1.0,,0,Plasma concentration,,,0,,BAO_0000179,,,,,,1,Plasma concentration,=,1.0,,,,
41145,62181,16615,253940,218853,=,3.4,nM,1,IC50,,,1,8.47,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,3.4,nM,,,
41146,62181,16615,253933,218826,=,86.0,nM,1,IC50,,,1,7.07,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,86.0,nM,,,
41147,62181,16615,253952,219436,=,19000.0,nM,1,IC50,,,0,4.72,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,19000.0,nM,,,
41148,62181,16615,253928,218805,=,9300.0,nM,1,IC50,,,0,5.03,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,9300.0,nM,,,
41149,48534,16479,167050,148335,=,320.0,nM,1,IC50,,,0,6.5,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,320.0,nM,,,
41150,48534,16479,167031,147674,=,60.0,nM,1,IC50,,,0,7.22,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,60.0,nM,,,
41151,210808,16479,167031,147674,=,7.0,day,0,Cell survived,,,0,,BAO_0000179,UO_0000033,http://qudt.org/vocab/unit#Day,,,,1,Cell survived,=,7.0,day,,,
41152,48534,16479,167007,147607,>,10000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,10.0,uM,,,
41153,48534,16479,167000,147589,>,10000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,10.0,uM,,,
41154,120764,16559,225045,195485,=,41.0,%,0,Recovery,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Recovery,=,41.0,%,,,
41155,120762,16559,225045,195485,=,41.0,%,0,Recovery,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Recovery,=,41.0,%,,,
41156,26085,16392,65462,9953,=,-1.76,,1,LogP,,,0,,BAO_0002130,,,,,,1,logP,=,-1.76,,,,
41157,26086,16392,65462,9953,=,1.13,,1,LogP,,,0,,BAO_0002130,,,,,,1,logP,=,1.13,,,,
41158,26085,16392,65458,16696,=,1.43,,1,LogP,,,0,,BAO_0002130,,,,,,1,logP,=,1.43,,,,
