product_id,ingredient,strength,record_id,molregno,formulation_id
PRODUCT_075594_001,PAMIDRONATE DISODIUM,30MG/VIAL,1344074,2197272,114629
PRODUCT_075594_002,PAMIDRONATE DISODIUM,90MG/VIAL,1344074,2197272,114630
PRODUCT_077433_001,PAMIDRONATE DISODIUM,30MG/VIAL,1344074,2197272,114631
PRODUCT_077433_003,PAMIDRONATE DISODIUM,90MG/VIAL,1344074,2197272,114633
PRODUCT_075841_002,PAMIDRONATE DISODIUM,60MG/10ML (6MG/ML),1344074,2197272,114639
PRODUCT_078300_001,PAMIDRONATE DISODIUM,30MG/VIAL,1344074,2197272,114643
PRODUCT_078300_002,PAMIDRONATE DISODIUM,90MG/VIAL,1344074,2197272,114644
PRODUCT_072058_001,PANCURONIUM BROMIDE,1MG/ML,1343928,674708,114660
PRODUCT_072059_001,PANCURONIUM BROMIDE,2MG/ML,1343928,674708,114661
PRODUCT_072060_001,PANCURONIUM BROMIDE,2MG/ML,1343928,674708,114662
PRODUCT_072320_001,PANCURONIUM BROMIDE,1MG/ML,1343928,674708,114663
PRODUCT_072321_001,PANCURONIUM BROMIDE,2MG/ML,1343928,674708,114664
PRODUCT_072210_001,PANCURONIUM BROMIDE,1MG/ML,1343928,674708,114665
PRODUCT_072211_001,PANCURONIUM BROMIDE,2MG/ML,1343928,674708,114666
PRODUCT_072212_001,PANCURONIUM BROMIDE,2MG/ML,1343928,674708,114667
PRODUCT_072213_001,PANCURONIUM BROMIDE,2MG/ML,1343928,674708,114668
PRODUCT_005264_004,HEPARIN SODIUM,"1,000 UNITS/ML",1344062,675515,114671
PRODUCT_005264_006,HEPARIN SODIUM,"5,000 UNITS/ML",1344062,675515,114672
PRODUCT_005264_007,HEPARIN SODIUM,"10,000 UNITS/ML",1344062,675515,114673
PRODUCT_005264_008,HEPARIN SODIUM,"20,000 UNITS/ML",1344062,675515,114674
PRODUCT_005264_009,HEPARIN SODIUM,"40,000 UNITS/ML",1344062,675515,114675
PRODUCT_005319_001,IOPHENDYLATE,100%,1343318,91369,114676
PRODUCT_019498_001,TERIPARATIDE ACETATE,200 UNITS/VIAL,1344722,675370,114680
PRODUCT_009729_001,TRIDIHEXETHYL CHLORIDE,10MG/ML,1343534,674722,114681
PRODUCT_060362_001,PENICILLIN G POTASSIUM,"1,000,000 UNITS/VIAL",1344534,226400,114690
PRODUCT_060362_003,PENICILLIN G POTASSIUM,"5,000,000 UNITS/VIAL",1344534,226400,114691
PRODUCT_060362_004,PENICILLIN G POTASSIUM,"10,000,000 UNITS/VIAL",1344534,226400,114692
PRODUCT_060362_002,PENICILLIN G POTASSIUM,"20,000,000 UNITS/VIAL",1344534,226400,114693
PRODUCT_060806_001,PENICILLIN G POTASSIUM,"500,000 UNITS/VIAL",1344534,226400,114694
PRODUCT_060806_002,PENICILLIN G POTASSIUM,"1,000,000 UNITS/VIAL",1344534,226400,114695
PRODUCT_060806_003,PENICILLIN G POTASSIUM,"5,000,000 UNITS/VIAL",1344534,226400,114696
PRODUCT_060806_004,PENICILLIN G POTASSIUM,"10,000,000 UNITS/VIAL",1344534,226400,114697
PRODUCT_065448_001,PENICILLIN G POTASSIUM,"5,000,000 UNITS/VIAL",1344534,226400,114701
PRODUCT_065448_002,PENICILLIN G POTASSIUM,"20,000,000 UNITS/VIAL",1344534,226400,114702
PRODUCT_060384_004,PENICILLIN G POTASSIUM,"200,000 UNITS/VIAL",1344534,226400,114703
PRODUCT_060384_003,PENICILLIN G POTASSIUM,"500,000 UNITS/VIAL",1344534,226400,114704
PRODUCT_060384_002,PENICILLIN G POTASSIUM,"1,000,000 UNITS/VIAL",1344534,226400,114705
PRODUCT_060384_001,PENICILLIN G POTASSIUM,"5,000,000 UNITS/VIAL",1344534,226400,114706
PRODUCT_060384_005,PENICILLIN G POTASSIUM,"20,000,000 UNITS/VIAL",1344534,226400,114707
PRODUCT_060601_001,PENICILLIN G POTASSIUM,"20,000,000 UNITS/VIAL",1344534,226400,114708
PRODUCT_062003_001,PENICILLIN G POTASSIUM,"1,000,000 UNITS/VIAL",1344534,226400,114709
PRODUCT_062003_002,PENICILLIN G POTASSIUM,"5,000,000 UNITS/VIAL",1344534,226400,114710
PRODUCT_060074_003,PENICILLIN G POTASSIUM,"20,000,000 UNITS/VIAL",1344534,226400,114711
PRODUCT_065079_002,PENICILLIN G POTASSIUM,"5,000,000 UNITS/VIAL",1344534,226400,114713
PRODUCT_065079_003,PENICILLIN G POTASSIUM,"20,000,000 UNITS/VIAL",1344534,226400,114714
PRODUCT_062991_001,PENICILLIN G POTASSIUM,"1,000,000 UNITS/VIAL",1344534,226400,114715
PRODUCT_062991_002,PENICILLIN G POTASSIUM,"5,000,000 UNITS/VIAL",1344534,226400,114716
PRODUCT_062991_003,PENICILLIN G POTASSIUM,"10,000,000 UNITS/VIAL",1344534,226400,114717
PRODUCT_062991_004,PENICILLIN G POTASSIUM,"20,000,000 UNITS/VIAL",1344534,226400,114718
PRODUCT_050638_001,PENICILLIN G POTASSIUM,"20,000 UNITS/ML",1344534,226400,114719
PRODUCT_050638_002,PENICILLIN G POTASSIUM,"40,000 UNITS/ML",1344534,226400,114720
PRODUCT_050638_003,PENICILLIN G POTASSIUM,"60,000 UNITS/ML",1344534,226400,114721
PRODUCT_060800_001,PENICILLIN G PROCAINE,"300,000 UNITS/ML",1343890,674887,114722
PRODUCT_060800_002,PENICILLIN G PROCAINE,"600,000 UNITS/1.2ML",1343890,674887,114723
PRODUCT_062029_001,PENICILLIN G PROCAINE,"300,000 UNITS/ML",1343890,674887,114726
PRODUCT_060099_001,PENICILLIN G PROCAINE,"300,000 UNITS/VIAL",1343890,674887,114727
PRODUCT_060099_002,PENICILLIN G PROCAINE,"1,500,000 UNITS/VIAL",1343890,674887,114728
PRODUCT_061935_001,PENICILLIN G SODIUM,"5,000,000 UNITS/VIAL",1343591,167260,114729
PRODUCT_061051_001,PENICILLIN G SODIUM,"5,000,000 UNITS/VIAL",1343591,167260,114730
PRODUCT_061046_001,PENICILLIN G SODIUM,"1,000,000 UNITS/VIAL",1343591,167260,114731
PRODUCT_073447_001,PENTAMIDINE ISETHIONATE,300MG/VIAL,1344872,314132,114732
PRODUCT_063322_001,CEFTAZIDIME,1GM/VIAL,1344452,61682,114733
PRODUCT_064006_001,CEFTAZIDIME,1GM/VIAL,1344452,61682,114734
PRODUCT_063322_002,CEFTAZIDIME,2GM/VIAL,1344452,61682,114735
PRODUCT_064006_002,CEFTAZIDIME,2GM/VIAL,1344452,61682,114736
PRODUCT_064008_001,CEFTAZIDIME,6GM/VIAL,1344452,61682,114737
PRODUCT_064008_002,CEFTAZIDIME,10GM/VIAL,1344452,61682,114738
PRODUCT_073617_001,PENTAMIDINE ISETHIONATE,300MG/VIAL,1344872,314132,114740
PRODUCT_073479_001,PENTAMIDINE ISETHIONATE,300MG/VIAL,1344872,314132,114741
PRODUCT_074303_001,PENTAMIDINE ISETHIONATE,300MG/VIAL,1344872,314132,114742
PRODUCT_083270_001,PENTOBARBITAL SODIUM,50MG/ML,1344622,95978,114743
PRODUCT_077841_001,PENTOSTATIN,10MG/VIAL,1343376,453578,114746
PRODUCT_008822_001,DESOXYCORTICOSTERONE PIVALATE,25MG/ML,1344892,674543,114751
PRODUCT_017646_001,FSH (MENOTROPINS),75 IU/AMP,3955685,2335926,114752
PRODUCT_017646_001,LH (MENOTROPINS),75 IU/AMP,1343840,675639,114753
PRODUCT_017646_002,FSH (MENOTROPINS),150 IU/AMP,3955685,2335926,114754
PRODUCT_017646_002,LH (MENOTROPINS),150 IU/AMP,1343840,675639,114755
PRODUCT_060657_002,PENICILLIN G POTASSIUM,"5,000,000 UNITS/VIAL",1344534,226400,114758
PRODUCT_060657_003,PENICILLIN G POTASSIUM,"20,000,000 UNITS/VIAL",1344534,226400,114759
PRODUCT_060286_001,PENICILLIN G PROCAINE,"300,000 UNITS/ML",1343890,674887,114760
PRODUCT_060286_002,PENICILLIN G PROCAINE,"600,000 UNITS/ML",1343890,674887,114761
PRODUCT_008857_002,PROMETHAZINE HYDROCHLORIDE,25MG/ML,1344806,674701,114762
PRODUCT_008857_003,PROMETHAZINE HYDROCHLORIDE,50MG/ML,1344806,674701,114763
PRODUCT_089003_001,PHENYTOIN SODIUM,50MG/ML,1344080,458912,114765
PRODUCT_089744_001,PHENYTOIN SODIUM,50MG/ML,1344080,458912,114767
PRODUCT_089501_001,PHENYTOIN SODIUM,50MG/ML,1344080,458912,114769
PRODUCT_089779_001,PHENYTOIN SODIUM,50MG/ML,1344080,458912,114770
PRODUCT_088519_001,PHENYTOIN SODIUM,50MG/ML,1344080,458912,114771
PRODUCT_088521_001,PHENYTOIN SODIUM,50MG/ML,1344080,458912,114772
PRODUCT_088520_001,PHENYTOIN SODIUM,50MG/ML,1344080,458912,114773
PRODUCT_089900_001,PHENYTOIN SODIUM,50MG/ML,1344080,458912,114774
PRODUCT_085434_001,PHENYTOIN SODIUM,50MG/ML,1344080,458912,114775
PRODUCT_017680_001,TECHNETIUM TC-99M PYROPHOSPHATE KIT,N/A,1343135,674284,114779
PRODUCT_084060_001,PHYTONADIONE,1MG/0.5ML,1344132,441571,114793
PRODUCT_084060_002,PHYTONADIONE,10MG/ML,1344132,441571,114794
PRODUCT_065114_001,PIPERACILLIN SODIUM,EQ 2GM BASE/VIAL,1344307,674771,114796
PRODUCT_065114_002,PIPERACILLIN SODIUM,EQ 3GM BASE/VIAL,1344307,674771,114797
PRODUCT_065114_003,PIPERACILLIN SODIUM,EQ 4GM BASE/VIAL,1344307,674771,114798
PRODUCT_065157_001,PIPERACILLIN SODIUM,EQ 40GM BASE/VIAL,1344307,674771,114799
PRODUCT_065523_001,PIPERACILLIN SODIUM,EQ 2GM BASE/VIAL,1344307,674771,114822
PRODUCT_065523_001,TAZOBACTAM SODIUM,EQ 2GM BASE/VIAL,1344822,373856,114823
PRODUCT_065523_002,PIPERACILLIN SODIUM,EQ 3GM BASE/VIAL,1344307,674771,114824
PRODUCT_065523_002,TAZOBACTAM SODIUM,EQ 3GM BASE/VIAL,1344822,373856,114825
PRODUCT_065523_003,PIPERACILLIN SODIUM,EQ 4GM BASE/VIAL,1344307,674771,114826
PRODUCT_065523_003,TAZOBACTAM SODIUM,EQ 4GM BASE/VIAL,1344822,373856,114827
PRODUCT_090498_001,PIPERACILLIN SODIUM,EQ 36GM BASE/VIAL,1344307,674771,114828
PRODUCT_090498_001,TAZOBACTAM SODIUM,EQ 36GM BASE/VIAL,1344822,373856,114829
PRODUCT_065362_001,PIPERACILLIN SODIUM,EQ 2GM BASE/VIAL,1344307,674771,114836
PRODUCT_065362_001,TAZOBACTAM SODIUM,EQ 2GM BASE/VIAL,1344822,373856,114837
PRODUCT_065363_001,PIPERACILLIN SODIUM,EQ 2GM BASE/VIAL,1344307,674771,114838
PRODUCT_065363_001,TAZOBACTAM SODIUM,EQ 2GM BASE/VIAL,1344822,373856,114839
PRODUCT_065362_002,PIPERACILLIN SODIUM,EQ 3GM BASE/VIAL,1344307,674771,114840
PRODUCT_065362_002,TAZOBACTAM SODIUM,EQ 3GM BASE/VIAL,1344822,373856,114841
PRODUCT_065363_002,PIPERACILLIN SODIUM,EQ 3GM BASE/VIAL,1344307,674771,114842
PRODUCT_065363_002,TAZOBACTAM SODIUM,EQ 3GM BASE/VIAL,1344822,373856,114843
PRODUCT_065362_003,PIPERACILLIN SODIUM,EQ 4GM BASE/VIAL,1344307,674771,114844
PRODUCT_065362_003,TAZOBACTAM SODIUM,EQ 4GM BASE/VIAL,1344822,373856,114845
PRODUCT_065363_003,PIPERACILLIN SODIUM,EQ 4GM BASE/VIAL,1344307,674771,114846
PRODUCT_065363_003,TAZOBACTAM SODIUM,EQ 4GM BASE/VIAL,1344822,373856,114847
PRODUCT_062750_001,PIPERACILLIN SODIUM,EQ 2GM BASE/VIAL,1344307,674771,114848
PRODUCT_062750_002,PIPERACILLIN SODIUM,EQ 3GM BASE/VIAL,1344307,674771,114850
PRODUCT_062750_003,PIPERACILLIN SODIUM,EQ 4GM BASE/VIAL,1344307,674771,114852
PRODUCT_018261_001,OXYTOCIN,10USP UNITS/ML (10USP UNITS/ML),1344741,392195,114855
PRODUCT_018261_002,OXYTOCIN,100USP UNITS/10ML (10USP UNITS/ML),1344741,392195,114856
PRODUCT_018261_003,OXYTOCIN,500USP UNITS/50ML (10USP UNITS/ML),1344741,392195,114857
PRODUCT_019047_001,MAGNESIUM ACETATE TETRAHYDRATE,32MG/100ML,1343757,2197729,114874
PRODUCT_019047_001,POTASSIUM ACETATE,32MG/100ML,1344119,675009,114875
PRODUCT_019047_001,SODIUM CHLORIDE,32MG/100ML,1344787,674525,114876
PRODUCT_017438_001,CALCIUM CHLORIDE,36.8MG/100ML,1344272,674619,114889
PRODUCT_017438_001,MAGNESIUM CHLORIDE,36.8MG/100ML,1344525,1674520,114890
PRODUCT_017438_001,POTASSIUM CHLORIDE,36.8MG/100ML,1344788,674682,114891
PRODUCT_017438_001,SODIUM ACETATE,36.8MG/100ML,1344526,304383,114892
PRODUCT_017438_001,SODIUM CHLORIDE,36.8MG/100ML,1344787,674525,114893
PRODUCT_017438_001,SODIUM LACTATE,36.8MG/100ML,1344049,304417,114894
PRODUCT_088653_001,MEPIVACAINE HYDROCHLORIDE,3%,1343606,674391,114898
PRODUCT_089407_001,MEPIVACAINE HYDROCHLORIDE,1%,1343606,674391,114899
PRODUCT_089410_001,MEPIVACAINE HYDROCHLORIDE,2%,1343606,674391,114900
PRODUCT_089517_001,LEVONORDEFRIN,0.05MG/ML,1344699,28939,114901
PRODUCT_089517_001,MEPIVACAINE HYDROCHLORIDE,0.05MG/ML,1343606,674391,114902
PRODUCT_089406_001,MEPIVACAINE HYDROCHLORIDE,1%,1343606,674391,114903
PRODUCT_089408_001,MEPIVACAINE HYDROCHLORIDE,1.5%,1343606,674391,114904
PRODUCT_089409_001,MEPIVACAINE HYDROCHLORIDE,2%,1343606,674391,114905
PRODUCT_065372_001,POLYMYXIN B SULFATE,"EQ 500,000 UNITS BASE/VIAL",1343287,2832006,114913
PRODUCT_202766_001,POLYMYXIN B SULFATE,"EQ 500,000 UNITS BASE/VIAL",1343287,2832006,114917
PRODUCT_018896_001,POTASSIUM ACETATE,2MEQ/ML,1344119,675009,114919
PRODUCT_084290_001,POTASSIUM CHLORIDE,2MEQ/ML,1344788,674682,114921
PRODUCT_086713_001,POTASSIUM CHLORIDE,2MEQ/ML,1344788,674682,114922
PRODUCT_086714_001,POTASSIUM CHLORIDE,2MEQ/ML,1344788,674682,114923
PRODUCT_087787_001,POTASSIUM CHLORIDE,2MEQ/ML,1344788,674682,114924
PRODUCT_087885_001,POTASSIUM CHLORIDE,2MEQ/ML,1344788,674682,114925
PRODUCT_085870_001,POTASSIUM CHLORIDE,2MEQ/ML,1344788,674682,114927
PRODUCT_080203_001,POTASSIUM CHLORIDE,2MEQ/ML,1344788,674682,114928
PRODUCT_087817_001,POTASSIUM CHLORIDE,2MEQ/ML,1344788,674682,114931
PRODUCT_086219_001,POTASSIUM CHLORIDE,1MEQ/ML,1344788,674682,114933
PRODUCT_086219_002,POTASSIUM CHLORIDE,2MEQ/ML,1344788,674682,114934
PRODUCT_086220_002,POTASSIUM CHLORIDE,2MEQ/ML,1344788,674682,114935
PRODUCT_086219_003,POTASSIUM CHLORIDE,3MEQ/ML,1344788,674682,114936
PRODUCT_086220_001,POTASSIUM CHLORIDE,3MEQ/ML,1344788,674682,114937
PRODUCT_086219_004,POTASSIUM CHLORIDE,4MEQ/ML,1344788,674682,114938
PRODUCT_080205_003,POTASSIUM CHLORIDE,1MEQ/ML,1344788,674682,114939
PRODUCT_083345_003,POTASSIUM CHLORIDE,1MEQ/ML,1344788,674682,114940
PRODUCT_083345_001,POTASSIUM CHLORIDE,1.5MEQ/ML,1344788,674682,114941
PRODUCT_083345_002,POTASSIUM CHLORIDE,2MEQ/ML,1344788,674682,114943
PRODUCT_080205_004,POTASSIUM CHLORIDE,2.4MEQ/ML,1344788,674682,114944
PRODUCT_080205_005,POTASSIUM CHLORIDE,3.2MEQ/ML,1344788,674682,114945
PRODUCT_083163_001,POTASSIUM CHLORIDE,2MEQ/ML,1344788,674682,114946
PRODUCT_007865_002,POTASSIUM CHLORIDE,2MEQ/ML,1344788,674682,114947
PRODUCT_080221_001,POTASSIUM CHLORIDE,2MEQ/ML,1344788,674682,114948
PRODUCT_080736_001,POTASSIUM CHLORIDE,2MEQ/ML,1344788,674682,114949
PRODUCT_087584_001,POTASSIUM CHLORIDE,2MEQ/ML,1344788,674682,114950
PRODUCT_087585_001,POTASSIUM CHLORIDE,2MEQ/ML,1344788,674682,114951
PRODUCT_080195_002,POTASSIUM CHLORIDE,1MEQ/ML,1344788,674682,114952
PRODUCT_080195_001,POTASSIUM CHLORIDE,2MEQ/ML,1344788,674682,114953
PRODUCT_080195_003,POTASSIUM CHLORIDE,3MEQ/ML,1344788,674682,114954
PRODUCT_080195_004,POTASSIUM CHLORIDE,4MEQ/ML,1344788,674682,114955
PRODUCT_086297_001,POTASSIUM CHLORIDE,2MEQ/ML,1344788,674682,114956
PRODUCT_087362_001,POTASSIUM CHLORIDE,2MEQ/ML,1344788,674682,114957
PRODUCT_086208_001,POTASSIUM CHLORIDE,2MEQ/ML,1344788,674682,114958
PRODUCT_089163_001,POTASSIUM CHLORIDE,2MEQ/ML,1344788,674682,114959
PRODUCT_089421_001,POTASSIUM CHLORIDE,2MEQ/ML,1344788,674682,114960
PRODUCT_086210_001,POTASSIUM CHLORIDE,3MEQ/ML,1344788,674682,114961
PRODUCT_019630_031,DEXTROSE,10GM/100ML,1343286,688684,114962
PRODUCT_019630_031,POTASSIUM CHLORIDE,10GM/100ML,1344788,674682,114963
PRODUCT_019630_031,SODIUM CHLORIDE,10GM/100ML,1344787,674525,114964
PRODUCT_019630_037,DEXTROSE,10GM/100ML,1343286,688684,114965
PRODUCT_019630_037,POTASSIUM CHLORIDE,10GM/100ML,1344788,674682,114966
PRODUCT_019630_037,SODIUM CHLORIDE,10GM/100ML,1344787,674525,114967
PRODUCT_019630_043,DEXTROSE,10GM/100ML,1343286,688684,114968
PRODUCT_019630_043,POTASSIUM CHLORIDE,10GM/100ML,1344788,674682,114969
PRODUCT_019630_043,SODIUM CHLORIDE,10GM/100ML,1344787,674525,114970
PRODUCT_019630_001,DEXTROSE,5GM/100ML,1343286,688684,114971
PRODUCT_019630_001,POTASSIUM CHLORIDE,5GM/100ML,1344788,674682,114972
PRODUCT_019630_001,SODIUM CHLORIDE,5GM/100ML,1344787,674525,114973
PRODUCT_019630_007,DEXTROSE,5GM/100ML,1343286,688684,114974
PRODUCT_019630_007,POTASSIUM CHLORIDE,5GM/100ML,1344788,674682,114975
PRODUCT_019630_007,SODIUM CHLORIDE,5GM/100ML,1344787,674525,114976
PRODUCT_019630_013,DEXTROSE,5GM/100ML,1343286,688684,114977
PRODUCT_019630_013,POTASSIUM CHLORIDE,5GM/100ML,1344788,674682,114978
PRODUCT_019630_013,SODIUM CHLORIDE,5GM/100ML,1344787,674525,114979
PRODUCT_019630_019,DEXTROSE,5GM/100ML,1343286,688684,114980
PRODUCT_019630_019,POTASSIUM CHLORIDE,5GM/100ML,1344788,674682,114981
PRODUCT_019630_019,SODIUM CHLORIDE,5GM/100ML,1344787,674525,114982
PRODUCT_019630_025,DEXTROSE,5GM/100ML,1343286,688684,114983
PRODUCT_019630_025,POTASSIUM CHLORIDE,5GM/100ML,1344788,674682,114984
PRODUCT_019630_025,SODIUM CHLORIDE,5GM/100ML,1344787,674525,114985
PRODUCT_019699_001,DEXTROSE,5GM/100ML,1343286,688684,114986
PRODUCT_019699_001,POTASSIUM CHLORIDE,5GM/100ML,1344788,674682,114987
PRODUCT_019708_001,POTASSIUM CHLORIDE,37MG/100ML,1344788,674682,114988
PRODUCT_019708_001,SODIUM CHLORIDE,37MG/100ML,1344787,674525,114989
PRODUCT_019630_032,DEXTROSE,10GM/100ML,1343286,688684,114990
PRODUCT_019630_032,POTASSIUM CHLORIDE,10GM/100ML,1344788,674682,114991
PRODUCT_019630_032,SODIUM CHLORIDE,10GM/100ML,1344787,674525,114992
PRODUCT_019630_038,DEXTROSE,10GM/100ML,1343286,688684,114993
PRODUCT_019630_038,POTASSIUM CHLORIDE,10GM/100ML,1344788,674682,114994
PRODUCT_019630_038,SODIUM CHLORIDE,10GM/100ML,1344787,674525,114995
PRODUCT_019630_044,DEXTROSE,10GM/100ML,1343286,688684,114996
PRODUCT_019630_044,POTASSIUM CHLORIDE,10GM/100ML,1344788,674682,114997
PRODUCT_019630_044,SODIUM CHLORIDE,10GM/100ML,1344787,674525,114998
PRODUCT_019630_049,DEXTROSE,3.3GM/100ML,1343286,688684,114999
PRODUCT_019630_049,POTASSIUM CHLORIDE,3.3GM/100ML,1344788,674682,115000
PRODUCT_019630_049,SODIUM CHLORIDE,3.3GM/100ML,1344787,674525,115001
PRODUCT_019630_002,DEXTROSE,5GM/100ML,1343286,688684,115002
PRODUCT_019630_002,POTASSIUM CHLORIDE,5GM/100ML,1344788,674682,115003
PRODUCT_019630_002,SODIUM CHLORIDE,5GM/100ML,1344787,674525,115004
PRODUCT_019630_008,DEXTROSE,5GM/100ML,1343286,688684,115005
PRODUCT_019630_008,POTASSIUM CHLORIDE,5GM/100ML,1344788,674682,115006
PRODUCT_019630_008,SODIUM CHLORIDE,5GM/100ML,1344787,674525,115007
PRODUCT_019630_014,DEXTROSE,5GM/100ML,1343286,688684,115008
PRODUCT_019630_014,POTASSIUM CHLORIDE,5GM/100ML,1344788,674682,115009
PRODUCT_019630_014,SODIUM CHLORIDE,5GM/100ML,1344787,674525,115010
PRODUCT_019630_020,DEXTROSE,5GM/100ML,1343286,688684,115011
PRODUCT_019630_020,POTASSIUM CHLORIDE,5GM/100ML,1344788,674682,115012
PRODUCT_019630_020,SODIUM CHLORIDE,5GM/100ML,1344787,674525,115013
PRODUCT_019630_026,DEXTROSE,5GM/100ML,1343286,688684,115014
PRODUCT_019630_026,POTASSIUM CHLORIDE,5GM/100ML,1344788,674682,115015
PRODUCT_019630_026,SODIUM CHLORIDE,5GM/100ML,1344787,674525,115016
PRODUCT_018744_001,DEXTROSE,5GM/100ML,1343286,688684,115017
PRODUCT_018744_001,POTASSIUM CHLORIDE,5GM/100ML,1344788,674682,115018
PRODUCT_019699_002,DEXTROSE,5GM/100ML,1343286,688684,115019
PRODUCT_019699_002,POTASSIUM CHLORIDE,5GM/100ML,1344788,674682,115020
PRODUCT_019708_002,POTASSIUM CHLORIDE,75MG/100ML,1344788,674682,115021
PRODUCT_019708_002,SODIUM CHLORIDE,75MG/100ML,1344787,674525,115022
PRODUCT_019630_033,DEXTROSE,10GM/100ML,1343286,688684,115023
PRODUCT_019630_033,POTASSIUM CHLORIDE,10GM/100ML,1344788,674682,115024
PRODUCT_019630_033,SODIUM CHLORIDE,10GM/100ML,1344787,674525,115025
PRODUCT_019630_039,DEXTROSE,10GM/100ML,1343286,688684,115026
PRODUCT_019630_039,POTASSIUM CHLORIDE,10GM/100ML,1344788,674682,115027
PRODUCT_019630_039,SODIUM CHLORIDE,10GM/100ML,1344787,674525,115028
PRODUCT_019630_045,DEXTROSE,10GM/100ML,1343286,688684,115029
PRODUCT_019630_045,POTASSIUM CHLORIDE,10GM/100ML,1344788,674682,115030
PRODUCT_019630_045,SODIUM CHLORIDE,10GM/100ML,1344787,674525,115031
PRODUCT_019630_050,DEXTROSE,3.3GM/100ML,1343286,688684,115032
PRODUCT_019630_050,POTASSIUM CHLORIDE,3.3GM/100ML,1344788,674682,115033
PRODUCT_019630_050,SODIUM CHLORIDE,3.3GM/100ML,1344787,674525,115034
PRODUCT_019630_003,DEXTROSE,5GM/100ML,1343286,688684,115035
PRODUCT_019630_003,POTASSIUM CHLORIDE,5GM/100ML,1344788,674682,115036
PRODUCT_019630_003,SODIUM CHLORIDE,5GM/100ML,1344787,674525,115037
PRODUCT_019630_009,DEXTROSE,5GM/100ML,1343286,688684,115038
PRODUCT_019630_009,POTASSIUM CHLORIDE,5GM/100ML,1344788,674682,115039
PRODUCT_019630_009,SODIUM CHLORIDE,5GM/100ML,1344787,674525,115040
PRODUCT_019630_015,DEXTROSE,5GM/100ML,1343286,688684,115041
PRODUCT_019630_015,POTASSIUM CHLORIDE,5GM/100ML,1344788,674682,115042
PRODUCT_019630_015,SODIUM CHLORIDE,5GM/100ML,1344787,674525,115043
PRODUCT_019630_021,DEXTROSE,5GM/100ML,1343286,688684,115044
PRODUCT_019630_021,POTASSIUM CHLORIDE,5GM/100ML,1344788,674682,115045
PRODUCT_019630_021,SODIUM CHLORIDE,5GM/100ML,1344787,674525,115046
PRODUCT_019630_027,DEXTROSE,5GM/100ML,1343286,688684,115047
PRODUCT_019630_027,POTASSIUM CHLORIDE,5GM/100ML,1344788,674682,115048
PRODUCT_019630_027,SODIUM CHLORIDE,5GM/100ML,1344787,674525,115049
PRODUCT_019699_003,DEXTROSE,5GM/100ML,1343286,688684,115050
PRODUCT_019699_003,POTASSIUM CHLORIDE,5GM/100ML,1344788,674682,115051
PRODUCT_019708_003,POTASSIUM CHLORIDE,110MG/100ML,1344788,674682,115052
PRODUCT_019708_003,SODIUM CHLORIDE,110MG/100ML,1344787,674525,115053
PRODUCT_019630_034,DEXTROSE,10GM/100ML,1343286,688684,115056
PRODUCT_019630_034,POTASSIUM CHLORIDE,10GM/100ML,1344788,674682,115057
PRODUCT_019630_034,SODIUM CHLORIDE,10GM/100ML,1344787,674525,115058
PRODUCT_019630_040,DEXTROSE,10GM/100ML,1343286,688684,115059
PRODUCT_019630_040,POTASSIUM CHLORIDE,10GM/100ML,1344788,674682,115060
PRODUCT_019630_040,SODIUM CHLORIDE,10GM/100ML,1344787,674525,115061
PRODUCT_019630_046,DEXTROSE,10GM/100ML,1343286,688684,115062
PRODUCT_019630_046,POTASSIUM CHLORIDE,10GM/100ML,1344788,674682,115063
PRODUCT_019630_046,SODIUM CHLORIDE,10GM/100ML,1344787,674525,115064
PRODUCT_019630_051,DEXTROSE,3.3GM/100ML,1343286,688684,115065
PRODUCT_019630_051,POTASSIUM CHLORIDE,3.3GM/100ML,1344788,674682,115066
PRODUCT_019630_051,SODIUM CHLORIDE,3.3GM/100ML,1344787,674525,115067
PRODUCT_019630_004,DEXTROSE,5GM/100ML,1343286,688684,115068
PRODUCT_019630_004,POTASSIUM CHLORIDE,5GM/100ML,1344788,674682,115069
PRODUCT_019630_004,SODIUM CHLORIDE,5GM/100ML,1344787,674525,115070
PRODUCT_019630_010,DEXTROSE,5GM/100ML,1343286,688684,115071
PRODUCT_019630_010,POTASSIUM CHLORIDE,5GM/100ML,1344788,674682,115072
PRODUCT_019630_010,SODIUM CHLORIDE,5GM/100ML,1344787,674525,115073
PRODUCT_019630_016,DEXTROSE,5GM/100ML,1343286,688684,115074
PRODUCT_019630_016,POTASSIUM CHLORIDE,5GM/100ML,1344788,674682,115075
PRODUCT_019630_016,SODIUM CHLORIDE,5GM/100ML,1344787,674525,115076
PRODUCT_019630_022,DEXTROSE,5GM/100ML,1343286,688684,115077
PRODUCT_019630_022,POTASSIUM CHLORIDE,5GM/100ML,1344788,674682,115078
PRODUCT_019630_022,SODIUM CHLORIDE,5GM/100ML,1344787,674525,115079
PRODUCT_019630_028,DEXTROSE,5GM/100ML,1343286,688684,115080
PRODUCT_019630_028,POTASSIUM CHLORIDE,5GM/100ML,1344788,674682,115081
PRODUCT_019630_028,SODIUM CHLORIDE,5GM/100ML,1344787,674525,115082
PRODUCT_018744_002,DEXTROSE,5GM/100ML,1343286,688684,115083
PRODUCT_018744_002,POTASSIUM CHLORIDE,5GM/100ML,1344788,674682,115084
